player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
202711,Bojan Bogdanović,Bojan,1610612762,UTA,32.0,11,6,5,0.545,389.98333333333335,30,16,21,50,156,117,107,398,0,5,27,27,286.4,53,58,168,80,30,20,40,25,42,219,211,220,213,156,182,194,32,40,UTA
202324,Derrick Favors,Derrick,1610612762,UTA,29.0,11,6,5,0.545,144.57666666666665,6,12,2,32,54,45,39,166,10,0,25,10,126.7,53,58,168,80,97,95,63,124,68,163,154,152,162,18,1,191,94,94,UTA
1628378,Donovan Mitchell,Donovan,1610612762,UTA,24.0,10,6,4,0.6,345.68833333333333,22,18,13,88,125,101,95,316,2,17,20,66,466.9,63,58,95,50,36,39,37,46,23,214,204,212,204,89,234,181,10,21,UTA
101141,Ersan Ilyasova,Ersan,1610612762,UTA,34.0,1,0,1,0.0,3.433333333333333,0,0,0,2,0,3,0,4,0,0,0,1,4.0,228,201,8,201,231,168,171,158,178,1,33,1,18,156,1,1,175,215,UTA
1627777,Georges Niang,Georges,1610612762,UTA,28.0,11,6,5,0.545,128.83166666666668,6,8,3,4,42,37,34,106,1,3,19,3,64.8,53,58,168,80,107,95,86,107,161,147,136,142,123,113,142,175,150,129,UTA
1629714,Jarrell Brantley,Jarrell,1610612762,UTA,25.0,2,1,1,0.5,3.433333333333333,0,0,0,0,2,0,0,4,0,1,0,1,1.2,209,137,8,96,231,168,171,158,203,21,1,1,18,156,74,1,175,226,UTA
204060,Joe Ingles,Joe,1610612762,UTA,33.0,11,6,5,0.545,306.14666666666665,11,2,12,28,117,89,82,292,0,1,19,13,221.8,53,58,168,80,43,65,143,55,78,209,200,203,199,156,74,175,77,55,UTA
203903,Jordan Clarkson,Jordan,1610612762,UTA,29.0,11,6,5,0.545,297.5683333333333,25,10,13,58,123,87,82,268,3,9,15,17,266.3,53,58,168,80,47,29,75,46,35,212,195,203,193,64,217,151,64,45,UTA
1629752,Juwan Morgan,Juwan,1610612762,UTA,24.0,2,1,1,0.5,5.716666666666667,0,0,0,0,2,3,0,8,0,0,1,0,3.9,209,137,8,96,221,168,171,158,203,21,33,1,30,156,1,35,202,217,UTA
1629744,Matt Thomas,Matt,1610612762,UTA,26.0,3,1,2,0.333,6.866666666666666,0,0,0,0,2,3,0,8,0,1,1,0,1.2,193,137,35,131,216,168,171,158,203,21,33,1,30,156,74,35,202,226,UTA
201144,Mike Conley,Mike,1610612762,UTA,33.0,6,4,2,0.667,175.545,0,2,0,20,68,52,55,208,3,2,15,15,184.2,100,80,35,31,79,168,143,158,92,181,169,183,176,64,115,151,72,63,UTA
1629671,Miye Oni,Miye,1610612762,UTA,23.0,8,4,4,0.5,41.3,0,0,0,0,15,17,9,32,0,0,8,1,6.6,81,80,95,96,163,168,171,158,203,81,93,66,70,156,1,103,175,206,UTA
1626220,Royce O'Neale,Royce,1610612762,UTA,28.0,11,6,5,0.545,403.78833333333336,19,21,17,30,162,121,108,416,3,2,41,22,291.5,53,58,168,80,28,46,31,37,73,221,213,221,215,64,115,219,48,39,UTA
203497,Rudy Gobert,Rudy,1610612762,UTA,29.0,11,6,5,0.545,376.44,26,57,12,118,148,110,104,342,23,6,46,56,407.5,53,58,168,80,33,27,3,55,14,218,210,218,208,4,196,222,13,28,UTA
1630235,Trent Forrest,Trent,1610612762,UTA,23.0,4,1,3,0.25,9.531666666666666,0,0,0,4,4,5,0,12,0,0,0,0,4.0,169,137,64,152,208,168,171,158,161,39,50,1,39,156,1,1,202,215,UTA
1628962,Udoka Azubuike,Udoka,1610612762,UTA,21.0,1,0,1,0.0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,228,201,8,201,238,168,171,158,203,1,1,1,1,156,1,1,202,226,UTA
