season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2017-18,1628381,John Collins,John,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,30.9,0.8,0.2,0.615,0.0,0.231,0.154,0.154,0.308,0.615,0.75,0.25,1.0,0.0,0.8,0.2,5,10,0.5,1,13054,13054,13054,6506,8450,15852,10678,9692,10796,6548,9204,4252,7041,6305,13792,1,3198,7685,14296,6480,7776,8363,1.0,30:53,2017,2018
2017-18,1628499,Antonius Cleveland,Antonius,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,12.7,0.5,0.5,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,2,2,1.0,1,13054,13054,13054,21385,17024,5938,15448,1805,3261,9215,13731,12040,19152,16123,1,1,3198,13234,6580,15444,21901,1,1.0,12:42,2017,2018
2017-18,1628416,Tyler Dorsey,Tyler,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,20.9,0.5,0.5,0.235,0.118,0.706,0.0,0.059,0.235,0.118,0.5,0.5,0.75,0.25,0.667,0.333,6,12,0.5,1,13054,13054,13054,15335,17024,5938,19444,8222,2529,9215,13178,6262,18716,9391,8575,9750,2800,10030,10864,4530,5302,8363,1.0,20:52,2017,2018
2017-18,203101,Miles Plumlee,Miles,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,16.6,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,13054,13054,13054,18849,1,18958,13164,9692,12784,820,1057,12040,8975,1,15335,11742,3198,1,15926,19115,23497,1,1.0,16:34,2017,2018
2017-18,1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,22.5,1.0,0.0,0.857,0.0,0.0,0.571,0.143,0.286,0.857,0.0,1.0,0.0,0.0,0.0,1.0,3,7,0.429,1,13054,13054,13054,14000,1,18958,5302,9692,12784,704,9538,4624,3329,16123,1,11742,3198,20241,1,12053,12683,13354,1.0,22:27,2017,2018
2017-18,203488,Mike Muscala,Mike,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,23.3,0.429,0.571,0.444,0.222,0.333,0.0,0.223,0.0,0.222,0.5,0.5,1.0,0.0,0.667,0.333,3,7,0.429,1,13054,13054,13054,13280,19666,4951,14783,4886,8533,9215,6330,12040,16610,9391,8575,1,3198,10030,10864,12053,12683,13354,1.0,23:17,2017,2018
2017-18,203473,Dewayne Dedmon,Dewayne,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,25.3,0.875,0.125,0.571,0.0,0.0,0.0,0.429,0.357,0.571,1.0,0.0,0.0,0.0,1.0,0.0,4,8,0.5,1,13054,13054,13054,11511,6938,17776,11440,9692,12784,9215,1811,3202,7651,1,15335,11742,3198,1,15926,9019,10961,8363,1.0,25:16,2017,2018
2017-18,1627752,Taurean Prince,Taurean,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,31.0,0.28,0.72,0.222,0.074,0.667,0.074,0.111,0.111,0.148,0.333,0.667,1.0,0.0,0.778,0.222,9,25,0.36,1,13054,13054,13054,6375,22392,2565,19529,9441,2854,8896,11027,10688,18284,13050,6525,1,3198,8405,14194,1220,144,16809,1.0,31:03,2017,2018
2017-18,1627819,Isaiah Taylor,Isaiah,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,28.0,0.933,0.067,1.0,0.2,0.0,0.0,0.0,0.2,0.8,0.4,0.6,0.0,0.0,0.4,0.6,5,15,0.333,1,13054,13054,13054,9058,6144,18770,1,5439,12784,9215,13731,7193,3814,12482,7890,11742,3198,16578,5614,6480,2788,17065,1.0,27:57,2017,2018
2017-18,1627814,Damion Lee,Damion,1610612737,ATL,Atlanta Hawks,21701214,2018-04-10T00:00:00,ATL vs. PHI,L,29.0,0.636,0.364,0.857,0.0,0.0,0.286,0.143,0.0,0.857,0.667,0.333,0.0,0.0,0.667,0.333,3,11,0.273,1,13054,13054,13054,8152,13853,10895,5302,9692,12784,3148,9538,12040,3329,7226,12180,11742,3198,10030,10864,12053,6432,19934,1.0,28:59,2017,2018
2017-18,1627752,Taurean Prince,Taurean,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,39.3,0.529,0.471,0.303,0.121,0.636,0.061,0.061,0.212,0.182,0.0,1.0,0.714,0.286,0.417,0.583,12,17,0.706,1,1,1,1,730,16928,7995,18263,8201,3192,9086,13174,7078,17463,16123,1,9985,2794,16552,6120,266,1694,2834,1.0,39:15,2017,2018
2017-18,1628416,Tyler Dorsey,Tyler,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,24.4,0.429,0.571,0.5,0.0,0.375,0.0,0.125,0.0,0.5,0.5,0.5,1.0,0.0,0.667,0.333,3,7,0.429,1,1,1,1,12275,19666,4951,13164,9692,7842,9215,10501,12040,8975,9391,8575,1,3198,10030,10864,12053,12683,13354,1.0,24:24,2017,2018
2017-18,1628499,Antonius Cleveland,Antonius,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,1,1,1,23582,1,18958,20825,9692,12784,9215,13731,12040,19152,16123,15335,11742,3198,20241,15926,22697,21901,22697,1.0,7:15,2017,2018
2017-18,1627814,Damion Lee,Damion,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,29.0,0.615,0.385,0.571,0.143,0.429,0.286,0.0,0.5,0.429,0.75,0.25,1.0,0.0,0.833,0.167,6,13,0.462,1,1,1,1,8100,14493,10342,11440,7344,6464,3148,13731,1265,11250,6305,13792,1,3198,7238,15046,4530,4341,12089,1.0,29:02,2017,2018
2017-18,1627819,Isaiah Taylor,Isaiah,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,27.7,0.636,0.364,0.769,0.0,0.0,0.0,0.231,0.154,0.769,0.2,0.8,0.0,0.0,0.2,0.8,5,11,0.455,1,1,1,1,9329,13853,10895,7064,9692,12784,9215,6110,9112,4441,15236,5214,11742,3198,19418,2956,6480,6432,12333,1.0,27:40,2017,2018
2017-18,203473,Dewayne Dedmon,Dewayne,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,27.0,0.667,0.333,0.4,0.0,0.6,0.0,0.0,0.2,0.4,0.5,0.5,1.0,0.0,0.75,0.25,4,9,0.444,1,1,1,1,9898,12196,11341,15448,9692,3261,9215,13731,7193,11590,9391,8575,1,3198,8508,13071,9019,9295,12726,1.0,27:01,2017,2018
2017-18,1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,20.3,0.667,0.333,0.545,0.0,0.273,0.0,0.182,0.364,0.545,0.0,1.0,1.0,0.0,0.25,0.75,4,9,0.444,1,1,1,1,15822,12196,11341,12504,9692,9898,9215,8036,3099,8407,16123,1,1,3198,18729,3376,9019,9295,12726,1.0,20:20,2017,2018
2017-18,203488,Mike Muscala,Mike,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,28.9,0.25,0.75,0.222,0.0,0.667,0.0,0.111,0.0,0.222,0.0,1.0,1.0,0.0,0.667,0.333,3,8,0.375,1,1,1,1,8239,22482,2035,19529,9692,2854,9215,11027,12040,16610,16123,1,1,3198,10030,10864,12053,10961,15991,1.0,28:54,2017,2018
2017-18,1628381,John Collins,John,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,32.9,0.778,0.222,0.833,0.167,0.0,0.0,0.167,0.167,0.667,0.6,0.4,0.0,0.0,0.6,0.4,5,9,0.556,1,1,1,1,4798,9238,15447,5804,6519,12784,9215,8486,8550,5419,8727,11679,11742,3198,12065,9949,6480,9295,7065,1.0,32:53,2017,2018
2017-18,203101,Miles Plumlee,Miles,1610612737,ATL,Atlanta Hawks,21701202,2018-04-08T00:00:00,ATL @ BOS,W,3.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,1,1,1,25072,1,18958,1,9692,12784,9215,13731,12040,1,1,15335,11742,3198,1,15926,19115,23497,1,1.0,3:16,2017,2018
2017-18,1627819,Isaiah Taylor,Isaiah,1610612737,ATL,Atlanta Hawks,21701184,2018-04-06T00:00:00,ATL @ WAS,W,25.3,0.4,0.6,0.2,0.0,0.6,0.0,0.2,0.0,0.2,1.0,0.0,0.0,1.0,0.333,0.667,3,10,0.3,1,1,1,1,11460,20145,4320,19802,9692,3261,9215,6909,12040,17060,1,15335,11742,1,17294,4283,12053,7776,19162,1.0,25:19,2017,2018
2017-18,1628416,Tyler Dorsey,Tyler,1610612737,ATL,Atlanta Hawks,21701184,2018-04-06T00:00:00,ATL @ WAS,W,32.3,0.429,0.571,0.273,0.091,0.545,0.0,0.182,0.136,0.182,0.333,0.667,0.5,0.5,0.429,0.571,7,14,0.5,1,1,1,1,5309,19666,4951,18736,9067,4941,9215,8036,9872,17463,13050,6525,10545,1396,16293,6146,3042,3550,8363,1.0,32:18,2017,2018
2017-18,1628499,Antonius Cleveland,Antonius,1610612737,ATL,Atlanta Hawks,21701184,2018-04-06T00:00:00,ATL @ WAS,W,9.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,1,1,1,1,22891,23738,1,20825,9692,1,9215,13731,12040,19152,16123,15335,1,3198,1,15926,19115,23497,1,1.0,9:20,2017,2018
2017-18,203473,Dewayne Dedmon,Dewayne,1610612737,ATL,Atlanta Hawks,21701184,2018-04-06T00:00:00,ATL @ WAS,W,31.9,0.875,0.125,0.833,0.167,0.0,0.0,0.167,0.25,0.667,0.8,0.2,0.0,0.0,0.8,0.2,5,8,0.625,1,1,1,1,5653,6938,17776,5804,6519,12784,9215,8486,5497,5419,5855,14564,11742,3198,7685,14296,6480,10961,4713,1.0,31:54,2017,2018
2017-18,1627752,Taurean Prince,Taurean,1610612737,ATL,Atlanta Hawks,21701184,2018-04-06T00:00:00,ATL @ WAS,W,34.3,0.611,0.389,0.609,0.0,0.13,0.217,0.261,0.348,0.609,0.714,0.286,1.0,0.0,0.75,0.25,8,18,0.444,1,1,1,1,3642,14616,10306,10887,9692,12470,4878,5160,3320,7206,7041,13632,1,3198,8508,13071,1983,1318,12726,1.0,34:20,2017,2018
