group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,26.0,12,6,6,0.5,30.0,0.09,0.111,0.091,0.0,0.1,0.286,0.154,0.0,0.115,0.097,0.0,0.077,0.333,0.667,0.0,0.0,0.25,0.128,232,210,208,177,225,333,261,325,224,265,88,181,273,288,317,285,221,75,18,1,1,109,259,MEM
Players,202685,Jonas Valančiūnas,Jonas,1610612763,MEM,28.0,15,6,9,0.4,32.0,0.079,0.111,0.074,0.0,0.048,0.0,0.15,0.222,0.385,0.343,0.1,0.1,0.0,1.0,0.0,0.208,0.2,0.077,203,210,279,287,220,355,261,357,224,294,297,186,131,32,52,220,240,235,1,1,273,157,328,MEM
Players,1628367,Josh Jackson,Josh,1610612763,MEM,23.0,3,0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.167,0.0,0.0,364,415,117,415,414,403,340,394,224,312,297,301,273,346,365,285,1,1,181,1,208,319,365,MEM
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,22.0,16,8,8,0.5,27.0,0.169,0.103,0.2,0.0,0.222,0.25,0.212,0.429,0.125,0.194,0.333,0.125,0.0,0.0,0.333,0.1,0.143,0.143,194,180,254,177,242,164,276,136,224,135,105,134,66,272,180,58,261,235,181,367,121,213,224,MEM
Players,1626159,Justise Winslow,Justise,1610612763,MEM,24.0,4,3,1,0.75,15.0,0.222,0.286,0.273,0.0,0.0,0.208,0.2,0.0,0.231,0.231,0.333,0.0,1.0,0.0,0.0,0.25,0.19,0.22,344,284,28,38,283,86,56,66,224,312,132,143,273,134,136,58,1,1,181,1,312,170,120,MEM
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,23.0,23,9,14,0.391,53.0,0.144,0.295,0.176,0.143,0.083,0.13,0.118,0.333,0.293,0.305,0.0,0.0,0.0,0.167,0.143,0.242,0.143,0.254,122,157,367,299,162,213,53,180,168,279,201,217,81,80,74,285,1,235,132,283,308,213,91,MEM
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,24.0,27,11,16,0.407,72.0,0.159,0.066,0.162,0.1,0.109,0.2,0.174,0.111,0.085,0.092,0.067,0.217,0.0,0.0,0.167,0.385,0.108,0.096,84,119,396,284,122,183,320,199,204,257,140,157,219,316,322,256,337,235,181,303,415,250,303,MEM
Players,1629630,Ja Morant,Ja,1610612763,MEM,20.0,29,13,16,0.448,86.0,0.399,0.417,0.37,0.0,0.182,0.48,0.523,0.261,0.172,0.195,0.559,0.586,0.125,0.111,0.455,0.153,0.468,0.408,71,91,396,249,87,11,19,21,224,178,36,19,113,214,179,16,444,192,158,400,195,27,17,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,20.0,23,12,11,0.522,70.0,0.157,0.213,0.202,0.6,0.349,0.043,0.073,0.158,0.145,0.149,0.074,0.042,0.0,0.333,0.143,0.149,0.154,0.191,122,102,320,170,129,189,134,134,11,48,282,262,179,244,253,247,207,235,77,283,191,202,149,MEM
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,24.0,10,5,5,0.5,14.0,0.293,0.3,0.385,0.5,0.5,0.25,0.2,0.0,0.0,0.0,0.429,0.25,0.0,0.0,0.0,0.0,0.091,0.289,259,231,180,177,294,49,48,16,20,8,105,143,273,346,365,36,352,235,181,1,1,273,63,MEM
Players,203476,Gorgui Dieng,Gorgui,1610612763,MEM,30.0,11,4,7,0.364,35.0,0.238,0.3,0.245,0.25,0.158,0.269,0.313,0.7,0.429,0.5,0.111,0.091,0.667,0.5,0.2,0.368,0.313,0.286,245,261,232,322,206,76,48,95,109,198,97,76,21,25,12,208,233,19,31,321,407,75,65,MEM
Players,201229,Anthony Tolliver,Anthony,1610612763,MEM,35.0,7,2,5,0.286,18.0,0.095,0.143,0.107,0.143,0.111,0.0,0.0,0.0,0.182,0.167,0.0,0.167,0.25,0.0,0.0,0.273,0.25,0.116,299,321,180,367,277,319,217,300,168,249,297,301,273,199,219,285,296,109,181,1,347,109,277,MEM
Players,1628960,Grayson Allen,Grayson,1610612763,MEM,24.0,8,2,6,0.25,12.0,0.04,0.0,0.067,0.0,0.125,0.0,0.0,0.0,0.167,0.154,0.4,0.0,0.0,0.0,0.0,0.077,0.0,0.0,285,321,208,383,307,398,340,365,224,239,297,301,273,215,240,40,1,235,181,1,106,319,365,MEM
