group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,26.0,12,6,6,0.5,2.5,0.3,0.0,0.0,0.3,0.9,0.7,0.3,2.0,0.3,0.0,0.0,0.3,2.0,232,210,208,177,236,52,223,157,176,289,205,172,232,11,1,1,174,210,MEM
Players,202685,Jonas Valančiūnas,Jonas,1610612763,MEM,28.0,15,6,9,0.4,2.1,0.0,0.0,0.0,0.3,1.0,0.4,0.5,1.9,0.1,0.0,0.3,0.2,1.7,203,210,279,287,283,210,223,157,208,305,129,310,279,63,1,267,214,250,MEM
Players,1628367,Josh Jackson,Josh,1610612763,MEM,23.0,3,0,3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,2.0,364,415,117,415,423,210,223,157,296,1,1,1,390,181,1,267,319,202,MEM
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,22.0,16,8,8,0.5,1.7,0.0,0.1,0.1,0.4,0.6,0.0,0.4,1.8,0.0,0.1,0.1,0.2,1.6,194,180,254,177,341,210,165,88,166,177,1,239,289,181,312,117,224,264,MEM
Players,1626159,Justise Winslow,Justise,1610612763,MEM,24.0,4,3,1,0.75,3.8,0.5,0.5,0.0,1.0,0.0,0.0,2.3,2.0,0.0,0.0,0.5,1.0,4.3,344,284,28,38,50,19,28,157,46,1,1,451,232,181,1,371,6,52,MEM
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,23.0,23,9,14,0.391,2.3,0.1,0.5,0.1,1.0,0.8,0.5,0.4,1.9,0.0,0.0,0.3,0.1,2.4,122,157,367,299,261,178,33,117,43,245,150,247,276,151,279,292,267,163,MEM
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,24.0,27,11,16,0.407,2.7,0.1,0.1,0.0,0.1,1.0,0.7,0.5,2.3,0.0,0.0,0.7,0.1,0.8,84,119,396,284,214,184,202,157,288,334,205,303,202,181,268,433,254,358,MEM
Players,1629630,Ja Morant,Ja,1610612763,MEM,20.0,29,13,16,0.448,3.0,0.3,0.2,0.3,1.9,1.1,0.8,0.6,2.6,0.0,0.2,0.3,0.8,4.2,71,91,396,249,175,62,96,31,9,361,248,339,155,161,422,259,36,53,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,20.0,23,12,11,0.522,3.0,0.0,0.1,0.1,0.6,1.0,0.8,0.5,2.7,0.1,0.0,0.3,0.3,2.5,122,102,320,170,166,210,163,117,104,302,255,283,133,65,279,252,171,153,MEM
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,24.0,10,5,5,0.5,1.4,0.0,0.0,0.0,0.4,0.7,0.2,0.5,1.4,0.0,0.0,0.0,0.1,1.5,259,231,180,177,365,210,223,157,155,219,90,287,335,181,1,1,283,282,MEM
Players,203476,Gorgui Dieng,Gorgui,1610612763,MEM,30.0,11,4,7,0.364,3.2,0.3,0.4,0.1,0.5,1.2,0.8,0.4,3.6,0.1,0.1,0.6,0.5,4.8,245,261,232,322,139,74,58,110,117,373,263,231,43,95,356,416,96,36,MEM
Players,201229,Anthony Tolliver,Anthony,1610612763,MEM,35.0,7,2,5,0.286,2.6,0.0,0.0,0.0,0.3,1.3,0.3,0.3,3.4,0.0,0.0,0.4,0.3,1.3,299,321,180,367,220,210,223,157,200,398,103,190,61,181,1,330,156,294,MEM
Players,1628960,Grayson Allen,Grayson,1610612763,MEM,24.0,8,2,6,0.25,1.5,0.0,0.0,0.0,0.0,1.4,0.3,0.0,0.5,0.0,0.0,0.1,0.0,0.7,285,321,208,383,352,210,223,157,296,411,99,1,406,181,1,117,319,365,MEM
