player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
2738,Andre Iguodala,Andre,1610612744,GSW,34.0,15,12,3,0.8,26.8,0.565,0.435,0.459,0.016,0.344,0.107,0.197,0.205,0.443,0.821,0.179,1.0,0.0,0.881,0.119,42,85,0.494,33,9,40,11,70,138,66,130,135,77,98,57,49,98,32,157,1,74,33,162,47,51,70
1627745,Damian Jones,Damian,1610612744,GSW,23.0,4,4,0,1.0,2.7,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,162,75,1,1,196,1,169,112,136,143,154,7,164,76,1,173,143,74,1,175,179,185,58
2561,David West,David,1610612744,GSW,37.0,18,14,4,0.778,9.7,0.956,0.044,0.881,0.237,0.051,0.034,0.068,0.068,0.644,0.923,0.077,1.0,0.0,0.926,0.074,27,45,0.6,21,7,58,12,151,44,160,23,17,140,146,162,153,49,19,170,1,74,26,169,84,97,24
203110,Draymond Green,Draymond,1610612744,GSW,28.0,21,16,5,0.762,39.0,0.589,0.411,0.549,0.053,0.279,0.102,0.172,0.159,0.496,0.661,0.339,0.952,0.048,0.735,0.265,83,192,0.432,5,1,147,14,9,129,75,101,104,99,103,78,77,82,66,123,72,71,70,125,18,17,118
201580,JaVale McGee,JaVale,1610612744,GSW,30.0,13,11,2,0.846,12.2,0.983,0.017,0.929,0.024,0.0,0.119,0.071,0.095,0.905,0.821,0.179,0.0,0.0,0.821,0.179,39,58,0.672,38,16,24,10,143,40,164,16,130,143,89,156,136,15,33,156,143,74,46,149,52,83,14
1628395,Jordan Bell,Jordan,1610612744,GSW,23.0,17,13,4,0.765,10.2,0.969,0.031,0.829,0.049,0.0,0.0,0.171,0.049,0.78,0.647,0.353,0.0,0.0,0.647,0.353,17,32,0.531,23,8,58,13,148,42,162,34,106,143,154,80,159,29,68,121,143,74,102,93,108,121,47
201142,Kevin Durant,Kevin,1610612744,GSW,29.0,21,16,5,0.762,38.4,0.683,0.317,0.543,0.289,0.232,0.153,0.225,0.156,0.253,0.412,0.588,0.511,0.489,0.434,0.566,212,435,0.487,5,1,147,14,12,101,103,103,7,112,69,39,79,155,119,70,134,9,146,49,2,2,75
1626172,Kevon Looney,Kevon,1610612744,GSW,22.0,21,16,5,0.762,18.4,0.972,0.028,0.907,0.047,0.0,0.023,0.093,0.047,0.86,0.692,0.308,0.0,0.0,0.692,0.308,39,72,0.542,5,1,147,14,110,41,163,20,110,143,152,143,160,19,55,134,143,74,83,111,52,62,42
202691,Klay Thompson,Klay,1610612744,GSW,28.0,21,16,5,0.762,37.8,0.541,0.459,0.447,0.243,0.488,0.182,0.065,0.146,0.204,0.739,0.261,0.94,0.06,0.824,0.176,159,342,0.465,5,1,147,14,13,145,59,133,13,42,46,163,89,169,50,139,75,68,45,150,3,4,88
201156,Nick Young,Nick,1610612744,GSW,33.0,20,15,5,0.75,10.3,0.113,0.887,0.077,0.038,0.808,0.231,0.115,0.269,0.038,1.0,0.0,0.786,0.214,0.813,0.188,16,53,0.302,11,6,147,19,147,198,6,188,116,5,23,124,25,185,1,173,103,40,50,144,110,89,179
1627775,Patrick McCaw,Patrick,1610612744,GSW,22.0,6,6,0,1.0,2.7,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,106,40,1,1,197,153,44,112,2,143,154,7,5,186,1,173,143,74,1,175,179,185,58
1626188,Quinn Cook,Quinn,1610612744,GSW,25.0,17,12,5,0.706,10.3,0.537,0.463,0.568,0.222,0.259,0.247,0.173,0.198,0.346,0.478,0.522,0.571,0.429,0.5,0.5,30,67,0.448,23,9,147,27,146,147,57,99,20,104,19,77,55,129,107,81,129,14,133,57,71,72,105
2733,Shaun Livingston,Shaun,1610612744,GSW,32.0,21,16,5,0.762,17.2,0.991,0.009,0.843,0.243,0.0,0.229,0.157,0.136,0.6,0.678,0.322,0.0,0.0,0.678,0.322,59,110,0.536,5,1,147,14,118,37,167,30,12,143,25,92,102,56,60,129,143,74,90,105,28,39,46
201939,Stephen Curry,Stephen,1610612744,GSW,30.0,15,11,4,0.733,37.0,0.467,0.533,0.381,0.078,0.501,0.183,0.118,0.175,0.303,0.342,0.658,0.547,0.453,0.438,0.562,137,304,0.451,33,16,58,20,17,162,42,153,86,35,44,122,68,144,128,61,132,11,145,50,5,5,101
2585,Zaza Pachulia,Zaza,1610612744,GSW,34.0,7,5,2,0.714,3.8,1.0,0.0,0.471,0.118,0.0,0.0,0.529,0.118,0.353,0.25,0.75,0.0,0.0,0.25,0.75,4,7,0.571,85,43,24,23,184,1,169,126,62,143,154,6,118,126,147,39,143,74,174,20,162,169,34
