GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,101161,Amir Johnson,Amir,1610612738,BOS,29.0,32,15,17,0.469,2.2,0.2,0.4,0.583,0.0,0.0,0.0,0.2,0.3,0.6,0.2,0.4,0.5,0.1,0.1,0.1,0.1,0.0,0.4,0.2,0.6,-0.3,1.9,7,0,1.7,94,109,77,243,278,239,303,67,209,275,209,211,195,239,129,160,150,193,159,171,67,206,158,199,257,243,214,49,13,229
Players,202340,Avery Bradley,Avery,1610612738,BOS,25.0,41,22,19,0.537,3.3,0.6,1.3,0.491,0.2,0.7,0.31,0.1,0.2,0.714,0.0,0.2,0.2,0.2,0.1,0.1,0.1,0.0,0.4,0.1,1.6,0.5,2.6,0,0,2.6,22,25,43,165,136,72,86,125,47,44,113,261,272,199,238,285,304,155,186,75,117,152,121,309,98,144,134,190,13,121
Players,202323,Evan Turner,Evan,1610612738,BOS,27.0,37,20,17,0.541,2.6,0.4,1.0,0.444,0.0,0.1,0.0,0.2,0.3,0.75,0.1,0.4,0.5,0.2,0.1,0.1,0.1,0.1,0.2,0.3,1.1,1.2,2.4,3,0,2.2,51,45,77,158,229,135,138,146,209,250,209,180,189,171,148,151,147,138,179,136,108,83,315,158,154,86,148,93,13,160
Players,202738,Isaiah Thomas,Isaiah,1610612738,BOS,27.0,46,25,21,0.543,3.3,0.8,1.8,0.452,0.2,0.4,0.35,1.3,1.5,0.884,0.0,0.3,0.4,0.6,0.2,0.1,0.0,0.2,0.4,0.9,3.1,0.7,4.4,6,0,4.4,9,11,26,156,140,34,42,145,84,106,84,9,13,94,246,201,223,28,60,169,196,29,152,19,19,119,38,60,13,32
Players,203109,Jae Crowder,Jae,1610612738,BOS,25.0,39,20,19,0.513,3.5,0.5,1.0,0.513,0.3,0.6,0.435,0.4,0.4,0.875,0.2,0.5,0.7,0.3,0.2,0.2,0.1,0.0,0.6,0.2,1.6,0.1,3.4,2,0,3.3,32,45,43,185,119,90,116,94,31,64,59,132,154,96,130,98,112,71,75,37,152,206,33,191,93,202,81,103,13,74
Players,203923,James Young,James,1610612738,BOS,20.0,2,0,2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0.0,374,408,329,408,377,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,327,400,190,13,400
Players,203096,Jared Sullinger,Jared,1610612738,BOS,24.0,34,19,15,0.559,2.5,0.4,0.9,0.387,0.1,0.2,0.286,0.2,0.3,0.727,0.2,0.6,0.8,0.3,0.0,0.0,0.1,0.0,0.5,0.2,1.0,0.6,2.7,12,0,2.4,76,64,114,140,241,166,149,202,160,198,122,182,190,194,97,78,81,77,276,227,97,191,73,205,166,129,126,29,13,138
Players,201973,Jonas Jerebko,Jonas,1610612738,BOS,29.0,20,12,8,0.6,1.1,0.1,0.4,0.143,0.0,0.2,0.0,0.1,0.1,1.0,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.2,-0.3,0.5,0,0,0.5,196,144,215,103,375,334,312,333,209,200,209,272,294,1,236,341,351,216,249,237,200,206,348,318,348,247,377,190,13,378
Players,203482,Kelly Olynyk,Kelly,1610612738,BOS,25.0,19,8,11,0.421,1.7,0.3,0.7,0.357,0.1,0.3,0.2,0.2,0.2,1.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.1,0.2,0.2,0.8,0.2,1.5,0,0,1.4,203,195,174,278,326,207,179,236,168,171,167,192,244,1,270,142,198,169,282,237,200,84,342,243,222,187,256,190,13,262
Players,203935,Marcus Smart,Marcus,1610612738,BOS,22.0,32,17,15,0.531,1.7,0.1,0.4,0.25,0.0,0.2,0.143,0.2,0.4,0.583,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.4,-0.9,1.4,0,0,1.3,94,88,114,169,323,312,303,298,195,190,193,191,164,246,159,244,218,227,159,107,130,134,158,148,292,320,278,190,13,281
