GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,101161,Amir Johnson,Amir,1610612738,BOS,29.0,32,15,17,0.469,2.2,0.1,0.1,0.1,0.4,0.6,0.8,0.4,2.0,0.1,0.0,0.4,0.2,1.9,94,109,341,243,278,173,197,151,146,174,244,211,200,67,1,276,199,214
Players,202340,Avery Bradley,Avery,1610612738,BOS,25.0,41,22,19,0.537,3.3,0.1,0.4,0.1,0.3,0.9,1.0,0.6,2.9,0.1,0.0,0.4,0.1,2.6,22,25,379,165,136,178,48,142,174,255,321,275,86,117,284,315,309,134
Players,202323,Evan Turner,Evan,1610612738,BOS,27.0,37,20,17,0.541,2.6,0.2,0.1,0.2,0.7,0.6,0.6,0.4,2.2,0.1,0.1,0.2,0.3,2.4,51,45,341,158,229,98,187,82,74,175,147,176,177,108,354,122,158,148
Players,202738,Isaiah Thomas,Isaiah,1610612738,BOS,27.0,46,25,21,0.543,3.3,0.5,0.3,0.6,1.2,0.7,1.0,0.6,2.7,0.0,0.2,0.4,0.9,4.4,9,11,402,156,140,24,54,8,23,216,288,276,111,196,408,284,19,38
Players,203109,Jae Crowder,Jae,1610612738,BOS,25.0,39,20,19,0.513,3.5,0.4,0.2,0.3,0.5,0.9,1.1,0.6,3.0,0.1,0.0,0.6,0.2,3.4,32,45,379,185,119,45,103,20,138,275,322,288,60,152,1,404,191,81
Players,203923,James Young,James,1610612738,BOS,20.0,2,0,2,0.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,374,408,75,408,377,234,237,175,303,280,1,1,200,200,1,1,326,400
Players,203096,Jared Sullinger,Jared,1610612738,BOS,24.0,34,19,15,0.559,2.5,0.2,0.2,0.0,0.3,0.8,0.8,0.3,2.2,0.1,0.0,0.5,0.2,2.7,76,64,313,140,241,136,140,175,203,239,213,148,188,97,243,339,205,126
Players,201973,Jonas Jerebko,Jonas,1610612738,BOS,29.0,20,12,8,0.6,1.1,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.9,0.0,0.0,0.2,0.1,0.5,196,144,204,103,375,234,237,175,303,85,137,1,363,200,1,89,318,377
Players,203482,Kelly Olynyk,Kelly,1610612738,BOS,25.0,19,8,11,0.421,1.7,0.0,0.0,0.0,0.3,0.1,0.5,0.4,0.6,0.0,0.1,0.2,0.2,1.5,203,195,251,278,326,234,237,175,190,74,133,202,389,200,351,93,243,256
Players,203935,Marcus Smart,Marcus,1610612738,BOS,22.0,32,17,15,0.531,1.7,0.1,0.1,0.1,0.1,0.4,0.8,0.4,1.5,0.1,0.1,0.4,0.3,1.4,94,88,313,169,323,219,197,129,274,113,234,211,291,130,299,276,148,278
Players,1626179,Terry Rozier,Terry,1610612738,BOS,22.0,2,1,1,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,374,362,31,188,396,234,237,175,303,1,1,1,401,200,1,1,326,292
Players,203092,Tyler Zeller,Tyler,1610612738,BOS,26.0,2,2,0,1.0,0.7,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.5,0.0,1.6,374,326,1,1,397,234,4,175,34,1,419,1,200,200,1,339,326,247
