player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,64,44,20,0.688,19.5,1.8,2.5,1.3,8.6,6.1,6.4,4.7,19.1,1.1,0.4,1.9,1.7,23.3,176,51,259,70,279,143,36,160,48,284,395,296,280,31,372,380,187,146,MEM
1629610,DaQuan Jeffries,DaQuan,1610612763,MEM,24.0,3,3,0,1.0,2.9,0.0,0.0,0.0,0.7,1.0,0.0,2.0,3.3,0.0,0.0,0.3,0.0,2.0,547,500,1,1,583,544,536,522,517,17,1,88,577,520,1,39,564,582,MEM
1629751,Dakota Mathias,Dakota,1610612763,MEM,26.0,6,5,1,0.833,2.7,0.0,0.0,0.0,0.0,0.8,0.3,1.3,3.7,0.0,0.0,0.2,0.0,2.2,521,481,23,29,591,544,536,522,565,15,21,54,576,520,1,26,564,575,MEM
1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,73,49,24,0.671,22.7,1.9,1.2,2.7,3.4,7.5,6.3,5.5,22.5,0.5,0.5,1.8,1.4,24.6,68,18,329,81,221,115,201,30,254,374,384,351,221,134,411,344,244,130,MEM
1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,76,53,23,0.697,29.8,2.7,2.2,3.4,5.4,8.6,8.0,8.5,28.3,0.4,0.9,2.6,1.5,30.9,35,5,308,67,101,48,57,9,136,440,496,546,120,215,567,537,213,80,MEM
1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,32,22,10,0.688,27.7,3.2,1.7,2.8,8.9,7.5,6.6,7.5,25.3,0.3,0.8,3.3,3.4,29.0,391,271,162,70,143,26,115,24,41,370,404,491,173,321,560,597,51,93,MEM
1629630,Ja Morant,Ja,1610612763,MEM,22.0,57,36,21,0.632,33.1,3.9,2.9,4.4,16.6,10.3,8.5,9.0,33.1,0.4,1.7,1.5,5.8,45.6,229,131,266,143,56,9,21,2,1,515,522,567,54,213,603,274,8,11,MEM
1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,78,53,25,0.679,27.3,2.4,2.4,1.2,7.5,7.5,7.3,7.6,25.5,2.3,1.3,3.5,3.6,32.9,20,5,347,74,152,66,42,180,73,373,450,498,168,2,595,602,43,62,MEM
1629633,Jarrett Culver,Jarrett,1610612763,MEM,23.0,37,28,9,0.757,9.1,0.9,0.6,0.6,1.6,2.9,2.4,3.0,10.3,0.1,0.2,1.1,0.7,7.9,367,214,151,49,490,341,393,324,416,91,106,152,466,437,227,176,413,466,MEM
1629723,John Konchar,John,1610612763,MEM,26.0,72,48,24,0.667,17.9,0.8,1.3,1.0,2.2,5.1,5.0,4.8,17.1,0.3,0.1,1.3,0.6,15.0,78,22,329,83,306,370,192,206,358,216,283,303,325,287,80,204,436,312,MEM
1630257,Jon Teske,Jon,1610612763,MEM,25.0,3,3,0,1.0,2.6,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.3,0.0,0.0,0.3,0.0,2.3,547,500,1,1,593,544,536,522,565,17,1,88,577,520,1,39,564,573,MEM
1629681,Killian Tillie,Killian,1610612763,MEM,24.0,36,27,9,0.75,12.8,0.5,0.9,0.3,0.7,3.8,2.6,3.9,12.1,0.4,0.3,1.6,0.3,9.0,373,223,151,50,422,480,293,453,511,141,121,226,434,196,258,302,518,436,MEM
203937,Kyle Anderson,Kyle,1610612763,MEM,28.0,69,46,23,0.667,21.5,1.5,1.1,1.0,4.6,6.9,5.8,5.8,22.6,0.7,0.4,1.6,1.2,22.2,110,32,308,83,244,200,226,229,171,339,343,370,219,96,326,288,299,171,MEM
1630241,Sam Merrill,Sam,1610612763,MEM,26.0,6,2,4,0.333,9.6,1.0,0.0,0.0,0.3,1.8,3.3,4.7,10.0,0.0,0.0,0.5,0.8,6.2,521,512,99,467,484,316,536,522,545,53,166,297,467,520,1,56,381,499,MEM
1630583,Santi Aldama,Santi,1610612763,MEM,21.0,32,20,12,0.625,11.2,0.4,1.3,0.8,2.9,3.3,3.0,3.7,11.8,0.3,0.2,1.1,0.8,9.4,391,295,181,150,452,494,180,293,294,118,138,205,442,279,142,172,378,428,MEM
1629783,Shaq Buchanan,Shaq,1610612763,MEM,25.0,2,2,0,1.0,4.9,1.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.5,0.5,0.0,4.2,566,512,1,1,557,316,260,522,477,17,34,88,531,520,437,56,564,544,MEM
203500,Steven Adams,Steven,1610612763,MEM,28.0,76,51,25,0.671,26.3,0.8,2.9,0.1,5.4,7.9,6.5,7.3,25.7,0.8,0.6,2.0,2.6,27.4,35,12,347,82,160,388,22,511,133,392,400,474,165,65,488,416,92,105,MEM
1630179,Tyrell Terry,Tyrell,1610612763,MEM,21.0,2,2,0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,1.0,566,512,1,1,599,544,260,522,565,1,34,1,591,520,1,56,564,593,MEM
1626145,Tyus Jones,Tyus,1610612763,MEM,26.0,73,51,22,0.699,21.2,1.3,1.2,1.2,3.7,6.0,6.3,5.3,20.6,0.0,0.2,0.4,1.0,20.4,68,12,284,65,248,255,217,168,227,273,381,343,248,516,229,52,336,200,MEM
1630214,Xavier Tillman,Xavier,1610612763,MEM,23.0,53,35,18,0.66,13.2,1.0,1.0,0.8,3.2,4.0,3.1,3.8,12.3,0.3,0.3,1.2,1.0,13.1,269,146,239,105,415,334,278,272,271,150,145,220,433,302,262,187,336,354,MEM
1630582,Yves Pons,Yves,1610612763,MEM,23.0,12,9,3,0.75,5.9,0.0,0.3,0.2,0.3,2.5,2.5,1.8,6.5,0.3,0.1,0.5,0.3,3.6,482,437,72,50,540,544,479,494,545,76,111,78,522,252,94,56,537,557,MEM
1630533,Ziaire Williams,Ziaire,1610612763,MEM,20.0,62,41,21,0.661,21.7,1.5,1.3,2.2,2.9,6.7,6.0,6.3,23.6,0.2,0.3,1.8,0.8,13.8,192,76,266,104,240,204,182,54,288,320,359,406,203,382,257,359,383,340,MEM
