SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22021,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.621,82,0.097,0.999,0.389,0.055,0.067,0.051,0.01,0.387,0.511,869,868,300,772,472
22021,1610612748,MIA,Miami Heat,OffScreen,Offensive,0.517,82,0.052,0.985,0.392,0.037,0.084,0.035,0.009,0.376,0.522,463,456,161,411,250
22021,1610612756,PHX,Phoenix Suns,OffScreen,Offensive,0.724,82,0.048,1.018,0.428,0.068,0.045,0.064,0.011,0.441,0.505,440,448,169,395,226
22021,1610612762,UTA,Utah Jazz,OffScreen,Offensive,0.828,82,0.048,1.03,0.439,0.069,0.081,0.056,0.009,0.438,0.531,432,445,163,371,208
22021,1610612738,BOS,Boston Celtics,OffScreen,Offensive,0.586,82,0.048,0.998,0.412,0.087,0.075,0.077,0.009,0.426,0.506,427,426,149,362,213
22021,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.034,82,0.054,0.852,0.363,0.057,0.096,0.045,0.006,0.357,0.448,488,416,151,416,265
22021,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.379,82,0.046,0.914,0.373,0.084,0.061,0.074,0.011,0.391,0.452,443,405,143,383,240
22021,1610612740,NOP,New Orleans Pelicans,OffScreen,Offensive,0.862,82,0.042,1.032,0.431,0.09,0.048,0.074,0.016,0.444,0.514,378,390,143,332,189
22021,1610612750,MIN,Minnesota Timberwolves,OffScreen,Offensive,0.241,82,0.046,0.889,0.363,0.03,0.072,0.026,0.009,0.35,0.464,431,383,142,391,249
22021,1610612743,DEN,Denver Nuggets,OffScreen,Offensive,0.793,82,0.042,1.03,0.413,0.054,0.054,0.051,0.011,0.407,0.53,371,382,138,334,196
22021,1610612764,WAS,Washington Wizards,OffScreen,Offensive,0.276,82,0.047,0.889,0.384,0.048,0.08,0.041,0.005,0.379,0.461,414,368,139,362,223
22021,1610612751,BKN,Brooklyn Nets,OffScreen,Offensive,0.897,82,0.037,1.036,0.449,0.063,0.066,0.054,0.018,0.444,0.527,333,345,133,296,163
22021,1610612759,SAS,San Antonio Spurs,OffScreen,Offensive,0.483,82,0.039,0.945,0.403,0.08,0.066,0.069,0.006,0.413,0.474,361,341,125,310,185
22021,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.931,82,0.037,1.043,0.434,0.074,0.067,0.074,0.018,0.433,0.524,326,340,124,286,162
22021,1610612765,DET,Detroit Pistons,OffScreen,Offensive,0.069,82,0.042,0.87,0.364,0.07,0.073,0.065,0.013,0.371,0.44,385,335,122,335,213
22021,1610612766,CHA,Charlotte Hornets,OffScreen,Offensive,0.655,82,0.035,1.012,0.403,0.07,0.076,0.058,0.006,0.41,0.516,329,333,114,283,169
22021,1610612745,HOU,Houston Rockets,OffScreen,Offensive,0.448,82,0.038,0.941,0.384,0.071,0.09,0.065,0.014,0.381,0.497,354,333,116,302,186
22021,1610612758,SAC,Sacramento Kings,OffScreen,Offensive,0.759,82,0.036,1.019,0.391,0.037,0.071,0.034,0.0,0.386,0.535,324,330,113,289,176
22021,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.966,82,0.033,1.057,0.459,0.08,0.084,0.08,0.023,0.448,0.549,299,316,118,257,139
22021,1610612739,CLE,Cleveland Cavaliers,OffScreen,Offensive,0.31,82,0.04,0.9,0.397,0.06,0.092,0.046,0.011,0.39,0.473,349,314,119,300,181
22021,1610612747,LAL,Los Angeles Lakers,OffScreen,Offensive,1.0,82,0.029,1.063,0.44,0.03,0.044,0.03,0.004,0.435,0.542,271,288,111,252,141
22021,1610612741,CHI,Chicago Bulls,OffScreen,Offensive,0.69,82,0.031,1.018,0.436,0.086,0.072,0.083,0.029,0.435,0.51,278,283,105,241,136
22021,1610612754,IND,Indiana Pacers,OffScreen,Offensive,0.172,82,0.033,0.879,0.347,0.049,0.094,0.039,0.007,0.342,0.464,307,270,92,265,173
22021,1610612737,ATL,Atlanta Hawks,OffScreen,Offensive,0.103,82,0.034,0.877,0.381,0.052,0.068,0.039,0.006,0.383,0.445,308,270,104,273,169
22021,1610612749,MIL,Milwaukee Bucks,OffScreen,Offensive,0.138,82,0.031,0.879,0.352,0.052,0.066,0.045,0.003,0.36,0.441,289,254,90,256,166
22021,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.552,82,0.025,0.987,0.388,0.034,0.047,0.034,0.004,0.388,0.498,232,229,83,214,131
22021,1610612752,NYK,New York Knicks,OffScreen,Offensive,0.0,82,0.03,0.772,0.313,0.056,0.082,0.049,0.011,0.318,0.397,267,206,73,233,160
22021,1610612760,OKC,Oklahoma City Thunder,OffScreen,Offensive,0.414,82,0.024,0.919,0.402,0.068,0.136,0.063,0.014,0.38,0.5,221,203,72,179,107
22021,1610612742,DAL,Dallas Mavericks,OffScreen,Offensive,0.207,82,0.026,0.888,0.358,0.054,0.058,0.054,0.013,0.363,0.45,223,198,72,201,129
22021,1610612755,PHI,Philadelphia 76ers,OffScreen,Offensive,0.345,82,0.023,0.912,0.389,0.044,0.108,0.034,0.01,0.368,0.489,204,186,68,175,107
