player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1627936,Alex Caruso,Alex,1610612747,LAL,26.0,21,16,5,0.762,24.3,103.6,1.6,0.067,0.092,1.1,0.24,0.6,0.231,8.5,5.2,3.5,20.4,0.104,1,1,154,25,90,61,136,179,185,35,60,44,65,137,122,100,131,34,LAL
203076,Anthony Davis,Anthony,1610612747,LAL,27.0,21,16,5,0.762,36.6,105.8,7.1,0.198,0.268,1.2,0.203,1.4,0.337,12.0,7.7,6.3,30.8,0.129,1,1,154,25,22,85,16,46,45,25,85,4,33,191,161,152,184,10,LAL
201980,Danny Green,Danny,1610612747,LAL,33.0,21,16,5,0.762,25.0,105.0,2.0,0.079,0.108,1.0,0.225,0.8,0.242,8.6,5.2,5.0,20.0,0.092,1,1,154,25,85,78,124,163,168,58,68,27,61,138,121,126,127,44,LAL
203079,Dion Waiters,Dion,1610612747,LAL,28.0,5,3,2,0.6,7.6,114.1,0.4,0.054,0.1,0.2,0.143,0.2,0.25,4.0,3.6,2.0,5.6,0.008,111,83,40,55,164,152,194,193,177,145,125,113,55,76,95,59,49,166,LAL
2730,Dwight Howard,Dwight,1610612747,LAL,34.0,18,13,5,0.722,15.7,113.3,2.8,0.186,0.266,0.4,0.17,0.4,0.308,5.8,4.0,3.6,12.8,0.021,22,13,154,34,121,146,86,54,46,113,108,63,40,103,101,103,98,142,LAL
2747,JR Smith,JR,1610612747,LAL,34.0,10,9,1,0.9,7.5,109.2,0.3,0.039,0.063,0.2,0.182,0.0,0.0,4.0,2.8,3.1,7.0,0.02,65,26,21,21,165,114,198,198,196,145,102,140,140,76,73,93,65,144,LAL
201580,JaVale McGee,JaVale,1610612747,LAL,32.0,14,11,3,0.786,9.7,106.1,2.0,0.196,0.277,0.1,0.095,0.7,0.417,4.7,2.4,2.6,9.1,0.034,35,17,55,23,150,93,114,49,43,159,146,30,25,87,64,74,74,126,LAL
201162,Jared Dudley,Jared,1610612747,LAL,34.0,9,7,2,0.778,3.4,130.4,0.2,0.069,0.118,0.4,0.667,0.1,0.25,2.0,2.1,1.6,3.8,-0.014,75,37,40,24,200,202,199,175,164,113,7,132,55,44,58,53,33,188,LAL
203484,Kentavious Caldwell-Pope,Kentavious,1610612747,LAL,27.0,21,16,5,0.762,29.0,110.7,1.7,0.062,0.083,1.0,0.228,0.2,0.058,9.4,6.0,5.2,24.9,0.06,1,1,154,25,72,127,130,185,188,39,66,121,132,150,137,127,149,80,LAL
1628398,Kyle Kuzma,Kyle,1610612747,LAL,24.0,21,16,5,0.762,23.0,110.2,2.2,0.1,0.144,0.3,0.075,0.3,0.149,7.9,5.3,3.0,20.7,0.053,1,1,154,25,96,124,104,141,141,131,158,79,93,131,127,80,132,88,LAL
2544,LeBron James,LeBron,1610612747,LAL,35.0,21,16,5,0.762,36.3,104.5,9.4,0.261,0.365,1.2,0.203,0.9,0.202,13.5,7.1,6.0,29.4,0.142,1,1,154,25,25,71,4,13,14,25,85,20,72,202,156,141,175,5,LAL
202693,Markieff Morris,Markieff,1610612747,LAL,30.0,21,16,5,0.762,18.4,104.9,2.5,0.136,0.199,0.3,0.09,0.1,0.075,6.0,3.8,2.4,14.5,0.069,1,1,154,25,108,76,101,97,96,131,147,125,128,106,99,73,105,67,LAL
1626188,Quinn Cook,Quinn,1610612747,LAL,27.0,6,6,0,1.0,4.0,147.2,0.2,0.05,0.125,0.0,0.0,0.0,0.0,2.7,3.0,2.3,5.7,-0.038,98,60,1,1,194,215,200,195,156,165,165,140,140,54,77,67,51,202,LAL
200765,Rajon Rondo,Rajon,1610612747,LAL,34.0,16,12,4,0.75,24.7,111.8,3.5,0.155,0.216,1.4,0.344,0.1,0.049,8.9,5.8,3.5,22.4,0.044,32,15,77,32,87,135,66,78,79,19,26,130,135,141,135,101,136,104,LAL
1629659,Talen Horton-Tucker,Talen,1610612747,LAL,19.0,2,2,0,1.0,8.5,85.0,2.5,0.208,0.263,1.0,0.5,0.0,0.0,1.5,3.0,0.0,3.0,0.095,182,109,1,1,158,23,98,37,49,39,8,140,140,38,77,1,25,42,LAL
