player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1627936,Alex Caruso,Alex,1610612747,LAL,26.0,64,48,16,0.75,18.4,0.588,0.412,0.458,0.04,0.344,0.223,0.198,0.178,0.418,0.575,0.425,0.875,0.125,0.675,0.325,120,291,0.412,100,15,194,32,280,287,241,336,293,249,38,112,152,279,255,264,293,166,251,269,271,254,366,LAL
203076,Anthony Davis,Anthony,1610612747,LAL,27.0,62,46,16,0.742,34.4,0.801,0.199,0.592,0.109,0.133,0.122,0.275,0.158,0.483,0.578,0.422,0.986,0.014,0.632,0.368,551,1096,0.503,123,21,194,42,21,101,427,175,128,409,229,22,231,217,252,267,149,314,303,219,15,18,103,LAL
202340,Avery Bradley,Avery,1610612747,LAL,29.0,49,36,13,0.735,24.2,0.548,0.452,0.506,0.208,0.447,0.199,0.047,0.196,0.298,0.738,0.262,0.921,0.079,0.806,0.194,170,383,0.444,260,99,153,48,186,332,196,271,21,142,61,491,105,400,99,420,250,212,112,410,211,200,254,LAL
201980,Danny Green,Danny,1610612747,LAL,33.0,68,51,17,0.75,24.8,0.31,0.69,0.282,0.048,0.658,0.243,0.06,0.177,0.234,0.675,0.325,0.975,0.025,0.858,0.142,197,474,0.416,48,7,202,32,176,494,34,474,274,28,29,478,154,449,155,364,165,298,58,464,183,164,351,LAL
1629719,Devontae Cacok,Devontae,1610612747,LAL,23.0,1,0,1,0.0,8.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,6,0.5,524,518,7,518,447,1,503,1,444,463,479,502,498,1,1,504,461,322,1,504,498,506,105,LAL
203079,Dion Waiters,Dion,1610612747,LAL,28.0,10,4,6,0.4,20.7,0.525,0.475,0.468,0.108,0.405,0.018,0.127,0.09,0.36,0.385,0.615,0.8,0.2,0.537,0.463,41,99,0.414,449,450,83,339,236,353,174,324,131,184,477,310,474,332,395,124,346,111,372,150,381,375,356,LAL
2730,Dwight Howard,Dwight,1610612747,LAL,34.0,69,52,17,0.754,18.9,0.982,0.018,0.77,0.008,0.017,0.06,0.213,0.135,0.762,0.618,0.382,1.0,0.0,0.624,0.376,202,277,0.729,37,5,202,31,264,40,488,74,428,450,404,85,338,55,216,303,1,322,307,215,177,264,6,LAL
2747,JR Smith,JR,1610612747,LAL,34.0,6,2,4,0.333,13.2,0.5,0.5,0.706,0.118,0.176,0.118,0.118,0.118,0.588,0.667,0.333,1.0,0.0,0.714,0.286,7,22,0.318,482,480,55,396,376,378,137,108,117,389,244,339,412,130,163,340,1,322,214,306,466,461,491,LAL
201580,JaVale McGee,JaVale,1610612747,LAL,32.0,68,51,17,0.75,16.6,0.98,0.02,0.861,0.018,0.02,0.099,0.119,0.148,0.843,0.719,0.281,0.667,0.333,0.718,0.282,195,306,0.637,48,7,202,32,313,42,486,24,386,447,308,333,271,20,121,397,392,60,211,311,186,245,28,LAL
201162,Jared Dudley,Jared,1610612747,LAL,34.0,45,30,15,0.667,8.1,0.3,0.7,0.176,0.029,0.794,0.0,0.03,0.221,0.147,0.833,0.167,1.0,0.0,0.958,0.042,24,60,0.4,284,152,179,78,460,497,31,508,345,9,479,499,62,499,30,488,1,322,19,503,413,411,399,LAL
