player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,25.0,2,1,1,0.5,4.588333333333333,81.8,0,0.0,0.0,0,0.0,0,0.0,0,2,2,4,-0.06,184,132,12,71,208,14,198,198,198,159,159,147,147,1,15,18,18,13,NYK
201565,Derrick Rose,Derrick,1610612752,NYK,34.0,1,1,0,1.0,2.5,128.6,0,0.0,0.0,0,0.0,0,0.0,0,2,2,4,-0.13,203,132,1,1,212,209,198,198,198,159,159,147,147,1,15,18,18,21,NYK
1630193,Immanuel Quickley,Immanuel,1610612752,NYK,24.0,8,5,3,0.625,175.22166666666666,95.0,11,0.058,0.093,4,0.118,0,0.0,63,41,22,130,-3.02,73,67,51,30,85,28,121,182,177,84,135,147,147,142,114,87,109,100,NYK
1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,25.0,11,6,5,0.545,219.77,106.8,28,0.127,0.203,9,0.243,15,0.682,81,57,39,168,-5.19,46,43,164,57,61,61,64,94,86,42,63,10,7,159,140,115,127,146,NYK
1628973,Jalen Brunson,Jalen,1610612752,NYK,26.0,11,6,5,0.545,442.8716666666666,109.5,45,0.103,0.152,16,0.258,1,0.026,164,107,92,400,-10.99,46,43,164,57,27,93,38,135,142,19,50,108,146,197,185,175,189,189,NYK
1628404,Josh Hart,Josh,1610612752,NYK,28.0,11,6,5,0.545,353.12833333333333,110.2,63,0.181,0.27,9,0.191,3,0.086,146,76,77,294,-8.96,46,43,164,57,39,109,24,51,52,42,89,68,124,193,169,168,174,177,NYK
203944,Julius Randle,Julius,1610612752,NYK,28.0,10,6,4,0.6,329.61333333333334,108.0,66,0.199,0.299,5,0.119,3,0.103,127,91,74,312,-7.94,63,43,71,33,42,71,21,41,38,75,134,68,110,183,179,163,176,173,NYK
1630540,Miles McBride,Miles,1610612752,NYK,22.0,8,4,4,0.5,20.33,76.6,2,0.095,0.182,0,0.0,1,0.25,4,8,2,22,-0.17,73,78,71,71,167,10,172,144,105,159,159,108,56,32,51,18,52,29,NYK
1629011,Mitchell Robinson,Mitchell,1610612752,NYK,25.0,11,6,5,0.545,298.0433333333333,106.9,47,0.157,0.223,8,0.205,16,0.615,111,74,64,296,-7.08,46,43,164,57,45,62,35,65,70,51,80,9,9,177,164,153,175,169,NYK
1630167,Obi Toppin,Obi,1610612752,NYK,25.0,11,6,5,0.545,174.745,104.4,29,0.163,0.238,8,0.258,3,0.188,52,35,33,138,-3.88,46,43,164,57,86,50,58,61,63,51,50,68,82,123,105,108,115,112,NYK
1629656,Quentin Grimes,Quentin,1610612752,NYK,23.0,9,4,5,0.444,241.7733333333333,103.6,22,0.085,0.127,9,0.257,5,0.217,94,68,47,220,-5.35,70,78,164,107,55,46,80,155,155,42,52,45,67,173,154,129,159,148,NYK
1629628,RJ Barrett,RJ,1610612752,NYK,23.0,11,6,5,0.545,377.415,109.6,44,0.118,0.171,9,0.17,2,0.057,143,104,81,352,-9.45,46,43,164,57,36,96,40,104,118,42,99,84,141,189,184,171,183,178,NYK
