close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1627826,Ivica Zubac,1610612746,LAC,C,26.0,5,5,0.835,39,86,0.453,0.564,-0.11
203486,Mason Plumlee,1610612746,LAC,F-C,33.0,5,5,0.831,28,49,0.571,0.552,0.019
1626181,Norman Powell,1610612746,LAC,G,30.0,5,5,0.772,25,44,0.568,0.552,0.016
201566,Russell Westbrook,1610612746,LAC,G,34.0,5,5,0.644,26,38,0.684,0.562,0.123
201569,Eric Gordon,1610612746,LAC,G,34.0,5,5,0.787,25,37,0.676,0.565,0.11
1629611,Terance Mann,1610612746,LAC,G-F,26.0,5,5,0.81,21,34,0.618,0.563,0.054
1630538,Bones Hyland,1610612746,LAC,G,22.0,5,5,0.795,12,31,0.387,0.513,-0.126
201587,Nicolas Batum,1610612746,LAC,G-F,34.0,5,5,0.7,13,21,0.619,0.551,0.068
202694,Marcus Morris Sr.,1610612746,LAC,F,33.0,3,3,0.81,12,17,0.706,0.568,0.138
203496,Robert Covington,1610612746,LAC,F,32.0,2,2,0.727,4,8,0.5,0.537,-0.037
202695,Kawhi Leonard,1610612746,LAC,F,32.0,2,2,0.412,4,7,0.571,0.592,-0.02
1629599,Amir Coffey,1610612746,LAC,G-F,26.0,1,1,1.0,1,1,1.0,0.577,0.423
1630554,Jason Preston,1610612746,LAC,G,23.0,1,1,1.0,0,1,0.0,0.577,-0.577
