TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,6,6,0,1.0,24.153333333333332,27.8,73.5,0.378,6.0,23.8,0.25,17.9,19.9,0.9,2.0,29.8,31.8,17.9,19.9,7.9,7.9,7.9,37.8,13.9,79.5,-51.7,5,1,1,1,6,2,5,4,2,4,4,3,1,12,3,11,4,7,3,11,12,4,12,15,2,1
1610612739,Cleveland Cavaliers,3,1,2,0.333,11.118333333333334,43.2,99.3,0.435,21.6,47.5,0.455,43.2,56.1,0.769,25.9,21.6,47.5,17.3,4.3,8.6,4.3,8.6,17.3,43.2,151.1,69.1,9,8,6,9,9,12,13,7,14,13,10,13,13,6,14,4,13,6,14,13,5,3,5,1,14,14
1610612742,Dallas Mavericks,11,6,5,0.545,44.63666666666666,37.6,73.1,0.515,9.7,28.0,0.346,25.8,33.3,0.774,7.5,28.0,35.5,17.2,10.8,7.5,9.7,1.1,22.6,26.9,110.8,2.2,1,1,14,6,1,11,4,12,6,6,6,8,8,7,4,8,5,5,10,8,13,13,7,9,8,7
1610612743,Denver Nuggets,5,3,2,0.6,12.625,60.8,106.5,0.571,7.6,34.2,0.222,19.0,22.8,0.833,19.0,11.4,30.4,19.0,0.0,7.6,7.6,0.0,15.2,19.0,148.3,30.4,6,5,6,3,8,14,15,13,3,9,3,5,3,10,12,2,3,11,15,9,11,14,4,12,12,13
1610612754,Indiana Pacers,7,2,5,0.286,40.11333333333334,35.9,77.8,0.462,15.6,37.1,0.419,31.1,33.5,0.929,9.6,28.7,38.3,21.5,10.8,13.2,4.8,4.8,21.5,29.9,118.5,22.7,3,7,14,10,2,9,8,9,12,11,9,10,9,13,5,9,6,14,9,14,8,10,6,7,9,11
1610612746,LA Clippers,2,1,1,0.5,7.035,34.1,75.1,0.455,20.5,54.6,0.375,61.4,75.1,0.818,13.6,6.8,20.5,20.5,6.8,0.0,0.0,6.8,27.3,34.1,150.1,-6.8,11,8,2,7,13,8,6,8,13,15,7,14,15,9,9,1,2,12,11,1,1,6,8,4,13,5
1610612747,Los Angeles Lakers,3,0,3,0.0,9.053333333333333,53.0,79.5,0.667,10.6,15.9,0.667,21.2,21.2,1.0,10.6,31.8,42.4,15.9,5.3,0.0,0.0,5.3,5.3,15.9,137.8,15.9,9,12,11,12,12,13,9,14,8,1,14,6,2,14,7,12,11,3,12,1,1,7,1,13,11,9
1610612749,Milwaukee Bucks,1,0,1,0.0,10.233333333333333,32.8,103.2,0.318,9.4,51.6,0.182,18.8,28.1,0.667,28.1,32.8,61.0,18.8,4.7,0.0,4.7,4.7,14.1,28.1,93.8,4.7,14,12,2,12,10,6,14,1,5,14,1,4,6,2,15,13,15,10,13,1,7,11,3,8,4,8
1610612750,Minnesota Timberwolves,7,4,3,0.571,24.755,33.0,67.9,0.486,11.6,31.0,0.375,17.5,25.2,0.692,13.6,27.1,40.7,21.3,21.3,7.8,0.0,7.8,31.0,15.5,95.0,-23.3,3,4,11,5,5,7,3,11,10,7,7,2,5,4,8,6,8,13,2,10,1,5,11,14,5,4
1610612740,New Orleans Pelicans,2,0,2,0.0,5.783333333333333,24.9,66.4,0.375,8.3,16.6,0.5,16.6,24.9,0.667,0.0,41.5,41.5,8.3,33.2,8.3,16.6,16.6,8.3,33.2,74.7,16.6,11,12,6,12,14,1,2,3,4,2,12,1,4,2,1,15,10,1,1,12,15,1,2,5,1,10
