player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,6,2,4,0.333,227.0,0.264,0.294,0.287,0.315,0.324,0.262,0.258,0.118,0.134,0.131,0.165,0.179,0.179,0.179,0.111,0.175,0.188,0.29,103,102,52,114,59,24,26,23,31,24,52,51,132,162,167,103,128,105,81,83,81,90,23,MIN
1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,6,2,4,0.333,196.0,0.203,0.164,0.217,0.211,0.233,0.117,0.129,0.0,0.109,0.088,0.46,0.224,0.265,0.0,0.179,0.156,0.167,0.159,103,102,52,114,72,71,115,69,90,73,117,120,180,186,199,11,159,55,148,117,67,108,124,MIN
202328,Greg Monroe,Greg,1610612750,MIN,32.0,2,0,2,0.0,7.0,0.375,0.5,0.385,0.0,0.0,0.0,0.0,1.0,0.25,0.4,1.0,1.0,1.0,0.0,0.667,0.5,0.333,0.4,194,186,16,186,204,5,2,6,162,187,176,180,1,55,14,1,216,1,148,214,208,25,8,MIN
1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,6,2,4,0.333,130.0,0.145,0.165,0.146,0.244,0.194,0.152,0.152,0.294,0.128,0.153,0.058,0.143,0.08,0.478,0.0,0.243,0.143,0.172,103,102,52,114,110,134,114,143,67,100,95,103,59,168,146,178,96,162,20,1,147,123,111,MIN
1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,6,2,4,0.333,129.0,0.116,0.138,0.127,0.0,0.0,0.109,0.12,0.522,0.348,0.384,0.069,0.106,0.389,0.118,0.263,0.229,0.127,0.113,103,102,52,114,113,168,153,160,162,187,122,124,16,26,18,169,70,23,111,169,135,137,173,MIN
1629669,Jaylen Nowell,Jaylen,1610612750,MIN,22.0,1,0,1,0.0,12.0,0.345,0.25,0.476,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.2,0.0,0.171,207,186,4,186,192,9,41,3,162,3,176,180,180,206,209,63,1,1,148,1,102,191,114,MIN
1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,5,2,3,0.4,83.0,0.104,0.174,0.112,0.174,0.103,0.086,0.091,0.0,0.231,0.197,0.395,0.095,0.417,0.0,0.091,0.1,0.086,0.158,139,102,34,108,137,186,104,181,105,156,139,143,180,69,106,20,61,19,148,77,26,167,125,MIN
1629006,Josh Okogie,Josh,1610612750,MIN,23.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,186,4,186,213,213,203,211,162,187,176,180,180,206,209,191,1,177,148,1,1,191,206,MIN
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,26.0,6,2,4,0.333,222.0,0.246,0.224,0.213,0.147,0.134,0.364,0.35,0.306,0.372,0.359,0.119,0.351,0.103,0.387,0.407,0.207,0.376,0.245,103,102,52,114,61,34,59,74,121,140,24,23,54,18,28,134,197,151,27,206,114,16,46,MIN
1627736,Malik Beasley,Malik,1610612750,MIN,25.0,6,2,4,0.333,119.0,0.182,0.224,0.215,0.308,0.275,0.094,0.091,0.133,0.214,0.202,0.074,0.146,0.095,0.042,0.267,0.12,0.063,0.205,103,102,52,114,120,87,61,70,34,47,130,143,121,81,96,166,99,156,143,171,38,177,76,MIN
1629675,Naz Reid,Naz,1610612750,MIN,22.0,5,2,3,0.4,54.0,0.189,0.212,0.185,0.25,0.163,0.467,0.368,0.5,0.267,0.286,0.0,0.185,0.143,0.462,0.6,0.424,0.375,0.258,139,102,34,108,159,82,69,102,60,122,12,20,18,49,46,191,134,125,22,213,201,17,38,MIN
201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,6,2,4,0.333,194.0,0.159,0.146,0.154,0.158,0.184,0.179,0.204,0.143,0.115,0.12,0.302,0.167,0.206,0.212,0.083,0.286,0.182,0.154,103,102,52,114,73,121,140,134,115,107,77,72,111,178,176,44,115,89,68,73,172,97,131,MIN
1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,5,2,3,0.4,65.0,0.201,0.208,0.229,0.308,0.298,0.222,0.219,0.111,0.171,0.16,0.182,0.129,0.167,0.077,0.091,0.119,0.308,0.221,139,102,34,108,148,72,74,58,34,36,62,64,135,127,136,90,86,112,127,77,36,34,60,MIN
