GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,101161,Amir Johnson,Amir,1610612738,BOS,29.0,32,15,17,0.469,45.4,4.6,7.8,0.583,0.0,0.0,0.0,3.9,6.5,0.6,3.3,7.8,11.1,2.6,2.6,1.3,2.6,0.0,7.8,4.6,13.1,-5.2,39.5,7,0,34.6,94,109,77,243,273,223,307,67,209,275,209,203,175,239,110,125,105,160,110,135,52,206,109,181,233,258,166,49,13,192
Players,202340,Avery Bradley,Avery,1610612738,BOS,25.0,41,22,19,0.537,43.2,8.3,16.9,0.491,2.9,9.3,0.31,1.6,2.2,0.714,0.6,2.6,3.2,2.2,1.3,1.6,1.0,0.6,5.8,1.0,21.1,6.1,34.7,0,0,34.5,22,25,43,165,334,93,125,125,58,58,113,275,290,199,251,331,346,185,222,95,134,169,196,317,139,163,216,190,13,194
Players,202323,Evan Turner,Evan,1610612738,BOS,27.0,37,20,17,0.541,41.5,7.0,15.7,0.444,0.0,1.3,0.0,3.9,5.2,0.75,2.2,6.6,8.7,3.1,1.7,1.3,1.3,1.7,3.1,4.8,17.9,18.8,39.1,3,0,34.9,51,45,77,158,353,128,151,146,209,253,209,202,204,171,148,159,174,141,177,134,108,74,334,167,175,94,170,93,13,187
Players,202738,Isaiah Thomas,Isaiah,1610612738,BOS,27.0,46,25,21,0.543,43.6,11.0,24.3,0.452,2.0,5.8,0.35,17.6,19.9,0.884,0.6,4.3,4.9,7.5,3.2,0.9,0.3,2.6,5.2,11.8,41.6,9.5,59.1,6,0,58.4,9,11,26,156,327,43,43,145,96,140,84,13,18,94,256,266,297,39,85,181,193,36,237,26,21,135,45,60,13,37
Players,203109,Jae Crowder,Jae,1610612738,BOS,25.0,39,20,19,0.513,43.8,6.5,12.7,0.513,3.3,7.5,0.435,4.6,5.2,0.875,2.0,6.5,8.5,3.9,2.6,2.3,0.7,0.0,7.8,2.9,20.8,0.7,43.1,2,0,42.3,32,45,43,185,316,143,195,94,46,93,59,181,205,96,159,162,185,100,111,52,162,206,110,255,142,202,139,103,13,122
Players,203923,James Young,James,1610612738,BOS,20.0,2,0,2,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.6,0.0,0,0,0.0,374,408,329,408,408,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,359,400,190,13,400
Players,203096,Jared Sullinger,Jared,1610612738,BOS,24.0,34,19,15,0.559,42.9,6.2,15.9,0.387,1.0,3.6,0.286,4.1,5.6,0.727,3.6,10.3,13.8,5.1,0.5,0.5,1.5,0.5,8.7,3.6,17.4,10.8,47.4,12,0,41.5,76,64,114,140,338,154,143,202,165,199,122,195,195,194,98,60,69,78,275,221,92,184,86,219,176,128,104,29,13,128
Players,201973,Jonas Jerebko,Jonas,1610612738,BOS,29.0,20,12,8,0.6,39.8,1.8,12.7,0.143,0.0,7.3,0.0,3.6,3.6,1.0,1.8,3.6,5.5,3.6,1.8,0.0,0.0,0.0,5.5,1.8,7.3,-10.9,17.5,0,0,16.4,196,144,215,103,374,318,194,333,209,99,209,209,252,1,167,291,275,114,162,237,200,206,222,288,321,289,348,190,13,358
Players,203482,Kelly Olynyk,Kelly,1610612738,BOS,25.0,19,8,11,0.421,39.1,6.2,17.3,0.357,1.2,6.2,0.2,4.9,4.9,1.0,0.0,9.9,9.9,3.7,0.0,0.0,0.0,2.5,3.7,3.7,18.5,3.7,35.9,0,0,33.3,203,195,174,278,380,152,120,236,150,129,167,166,224,1,270,70,148,111,282,237,200,42,308,210,165,181,203,190,13,200
Players,203935,Marcus Smart,Marcus,1610612738,BOS,22.0,32,17,15,0.531,41.3,2.3,9.0,0.25,0.8,5.3,0.143,5.3,9.0,0.583,3.0,6.0,9.0,2.3,3.0,2.3,1.5,1.5,9.0,7.5,10.5,-21.8,33.0,0,0,30.1,94,88,114,169,355,303,277,298,179,155,193,152,121,246,122,183,167,184,97,54,99,89,80,83,271,340,232,190,13,239
Players,1626179,Terry Rozier,Terry,1610612738,BOS,22.0,2,1,1,0.5,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,60.0,0,0,50.0,374,362,363,188,397,342,379,342,209,275,209,299,312,299,270,1,1,287,282,237,200,206,375,326,359,2,39,190,13,68
