player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,27.0,20,16,4,0.8,712.7516666666667,101,195,0.518,18,46,0.391,45,69,0.652,49,71,120,52,20,11,13,20,58,58,265,187,539.0,2,0,503.0,9,1,71,12,7,14,19,50,32,37,48,18,11,131,5,17,11,23,30,28,16,212,212,14,19,1,16,22,6,15,DEN
1628971,Bruce Brown,Bruce,1610612743,DEN,26.0,20,16,4,0.8,531.6883333333334,90,176,0.511,18,57,0.316,42,49,0.857,15,65,80,38,23,21,9,15,49,34,240,103,460.0,0,0,436.0,9,1,71,12,20,19,27,51,32,32,105,20,20,56,36,22,25,32,27,8,24,208,210,29,21,5,23,58,6,23,DEN
1631128,Christian Braun,Christian,1610612743,DEN,22.0,19,15,4,0.789,247.035,24,45,0.533,2,10,0.2,11,19,0.579,12,27,39,11,10,11,4,5,29,14,61,-7,159.3,0,0,143.0,23,8,71,19,52,82,91,40,122,119,140,69,61,140,49,67,59,81,61,28,56,155,179,71,89,122,73,58,6,77,DEN
201599,DeAndre Jordan,DeAndre,1610612743,DEN,34.0,4,3,1,0.75,13.506666666666666,2,3,0.667,0,0,0.0,1,2,0.5,0,4,4,1,2,0,1,0,2,1,5,7,12.3,0,0,12.0,155,88,12,20,177,166,183,8,153,182,153,151,139,145,165,152,161,161,131,159,108,1,42,152,169,55,170,58,6,169,DEN
202397,Ish Smith,Ish,1610612743,DEN,34.0,4,4,0,1.0,11.75,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,0,2,-6,4.7,0,0,4.0,155,78,1,1,183,178,192,54,153,182,153,162,164,162,165,182,187,161,182,159,147,1,42,182,185,114,193,58,6,191,DEN
1627750,Jamal Murray,Jamal,1610612743,DEN,26.0,20,16,4,0.8,798.53,194,410,0.473,59,149,0.396,75,81,0.926,15,98,113,142,50,30,5,22,41,82,522,181,925.6,5,1,906.0,9,1,71,12,4,3,3,81,1,3,47,8,9,29,36,9,13,2,5,2,45,213,199,6,4,2,4,7,2,4,DEN
201145,Jeff Green,Jeff,1610612743,DEN,36.0,20,16,4,0.8,343.05333333333334,28,62,0.452,9,28,0.321,17,19,0.895,6,25,31,14,9,5,7,0,43,32,82,-11,167.2,0,0,160.0,9,1,71,12,40,72,72,98,76,69,101,52,61,38,86,74,81,70,67,75,32,1,201,33,66,140,70,58,6,70,DEN
203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,30.0,20,16,4,0.8,670.6683333333333,74,162,0.457,35,92,0.38,29,35,0.829,14,51,65,31,15,26,13,5,48,39,212,82,438.5,0,0,421.0,9,1,71,12,11,28,31,94,14,15,55,31,27,69,42,31,34,43,47,3,16,155,208,21,29,7,24,58,6,24,DEN
1629008,Michael Porter Jr.,Michael,1610612743,DEN,25.0,20,16,4,0.8,652.665,99,234,0.423,46,131,0.351,23,29,0.793,20,142,162,31,9,10,11,9,42,25,267,150,561.9,8,0,548.0,9,1,71,12,12,16,12,120,8,7,76,40,41,85,21,5,6,43,67,34,21,186,200,43,17,4,12,6,6,13,DEN
203999,Nikola Jokić,Nikola,1610612743,DEN,28.0,20,16,4,0.8,788.8483333333334,227,414,0.548,35,76,0.461,111,139,0.799,69,200,269,190,70,21,20,17,69,134,600,169,1260.8,18,10,1176.0,9,1,71,12,5,1,2,35,14,25,25,3,2,84,1,1,1,1,1,8,6,211,216,1,1,3,1,1,1,1,DEN
1631212,Peyton Watson,Peyton,1610612743,DEN,20.0,5,5,0,1.0,13.663333333333334,2,5,0.4,1,2,0.5,0,0,0.0,1,3,4,1,1,0,1,0,2,1,5,-6,13.3,0,0,13.0,120,67,1,1,176,166,168,135,132,152,10,162,164,162,138,161,161,161,150,159,108,1,42,152,169,114,169,58,6,168,DEN
202704,Reggie Jackson,Reggie,1610612743,DEN,33.0,6,6,0,1.0,18.066666666666663,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,2,1,1,0,0,0,0,3,-4,10.4,0,0,10.0,96,43,1,1,170,178,192,54,132,152,10,162,164,162,165,172,178,151,150,141,147,1,1,182,180,97,173,58,6,175,DEN
1628418,Thomas Bryant,Thomas,1610612743,DEN,25.0,1,1,0,1.0,0.4966666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,203,132,1,1,217,189,208,189,153,182,153,162,164,162,165,198,201,184,182,159,147,1,1,182,194,74,210,58,6,210,DEN
1628427,Vlatko Čančar,Vlatko,1610612743,DEN,26.0,5,5,0,1.0,10.063333333333333,0,5,0.0,0,4,0.0,0,0,0.0,0,3,3,1,0,0,0,0,0,0,0,-9,5.1,0,0,4.0,120,67,1,1,189,189,168,189,153,135,153,162,164,162,165,161,168,161,182,159,147,1,1,182,194,128,191,58,6,191,DEN
1630192,Zeke Nnaji,Zeke,1610612743,DEN,22.0,5,5,0,1.0,12.213333333333331,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,0,1,1,0,0,0,0,5,-6,9.4,0,0,10.0,120,67,1,1,179,166,173,54,132,145,82,162,164,162,165,172,178,184,150,141,147,1,1,182,169,114,177,58,6,175,DEN
