TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,6,2,4,0.333,47.4,118.8,31.3,0.764,7.6,4.8,13.7,11.8,15.0,53.9,10,10,1,10,13,14,14,3,2,7,2,4,11,16
1610612738,Boston Celtics,20,11,9,0.55,50.0,112.9,34.8,0.716,6.2,6.6,16.2,14.3,11.5,43.6,2,3,15,4,8,10,5,5,15,1,8,11,4,3
1610612751,Brooklyn Nets,4,0,4,0.0,53.2,114.3,32.4,0.632,5.8,4.2,19.4,22.2,10.8,49.9,16,16,1,16,1,11,11,15,16,12,14,16,3,11
1610612739,Cleveland Cavaliers,5,1,4,0.2,51.9,107.3,30.3,0.606,7.4,4.3,24.0,19.7,16.9,50.2,12,12,1,12,3,1,15,16,5,10,16,15,13,12
1610612743,Denver Nuggets,20,16,4,0.8,50.3,110.2,36.2,0.762,7.1,4.4,13.8,10.8,14.4,48.3,2,1,1,1,7,4,1,4,7,9,3,3,8,9
1610612744,Golden State Warriors,13,6,7,0.462,47.1,111.1,33.9,0.708,7.1,4.5,15.0,14.1,13.1,47.1,5,6,13,8,15,6,6,7,8,8,6,10,6,8
1610612746,LA Clippers,5,1,4,0.2,48.3,122.5,28.4,0.682,6.6,4.2,18.3,14.1,17.1,47.1,12,12,1,12,11,16,16,13,11,11,12,9,15,7
1610612747,Los Angeles Lakers,16,8,8,0.5,48.5,110.3,35.7,0.709,6.8,6.4,13.9,13.7,14.7,46.5,4,4,14,7,10,5,2,6,10,2,4,8,10,5
1610612763,Memphis Grizzlies,6,2,4,0.333,48.0,110.0,32.7,0.696,6.5,3.4,16.9,17.0,18.8,52.0,10,10,1,10,12,3,8,11,12,16,10,14,16,13
1610612748,Miami Heat,23,13,10,0.565,50.7,111.9,32.6,0.708,7.4,3.7,16.5,13.6,12.7,48.9,1,2,16,3,6,8,9,8,6,14,9,7,5,10
1610612749,Milwaukee Bucks,5,1,4,0.2,47.1,119.0,32.9,0.787,6.3,3.5,19.8,9.8,13.8,46.9,12,12,1,12,14,15,7,1,14,15,15,1,7,6
1610612750,Minnesota Timberwolves,5,1,4,0.2,50.9,117.2,32.0,0.693,6.9,5.0,17.5,12.9,17.0,53.6,12,12,1,12,5,12,12,12,9,5,11,5,14,14
1610612752,New York Knicks,11,6,5,0.545,51.7,107.8,34.9,0.707,7.5,4.8,19.3,13.0,10.5,45.8,6,6,11,5,4,2,4,9,3,6,13,6,2,4
1610612755,Philadelphia 76ers,11,7,4,0.636,52.1,112.1,35.4,0.766,8.2,5.7,15.3,10.0,14.5,42.4,6,5,1,2,2,9,3,2,1,4,7,2,9,1
1610612756,Phoenix Suns,11,6,5,0.545,48.8,118.3,31.3,0.681,6.4,5.7,14.4,15.9,15.2,53.8,6,6,11,5,9,13,13,14,13,3,5,13,12,15
1610612758,Sacramento Kings,7,3,4,0.429,46.2,111.6,32.4,0.7,7.4,4.1,13.5,15.5,9.5,42.9,9,9,1,9,16,7,10,10,4,13,1,12,1,2
