season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2016-17,1610612746,21600017,2016-10-27,LAC,POR,1610612757,1,114,106,W
2016-17,1610612746,21600035,2016-10-30,UTA,LAC,1610612762,2,88,75,W
2016-17,1610612746,21600045,2016-10-31,PHX,LAC,1610612756,3,116,98,W
2016-17,1610612746,21600064,2016-11-02,OKC,LAC,1610612760,4,83,85,L
2016-17,1610612746,21600074,2016-11-04,LAC,MEM,1610612763,5,99,88,W
2016-17,1610612746,21600086,2016-11-05,LAC,SAS,1610612759,6,116,92,W
2016-17,1610612746,21600098,2016-11-07,DET,LAC,1610612765,7,114,82,W
2016-17,1610612746,21600115,2016-11-09,POR,LAC,1610612757,8,111,80,W
2016-17,1610612746,21600126,2016-11-11,LAC,OKC,1610612760,9,110,108,W
2016-17,1610612746,21600135,2016-11-12,LAC,MIN,1610612750,10,119,105,W
2016-17,1610612746,21600152,2016-11-14,BKN,LAC,1610612751,11,127,95,W
2016-17,1610612746,21600167,2016-11-16,MEM,LAC,1610612763,12,107,111,L
2016-17,1610612746,21600183,2016-11-18,LAC,SAC,1610612758,13,121,115,W
2016-17,1610612746,21600192,2016-11-19,CHI,LAC,1610612741,14,102,95,W
2016-17,1610612746,21600207,2016-11-21,TOR,LAC,1610612761,15,123,115,W
2016-17,1610612746,21600220,2016-11-23,LAC,DAL,1610612742,16,124,104,W
2016-17,1610612746,21600230,2016-11-25,LAC,DET,1610612765,17,97,108,L
2016-17,1610612746,21600249,2016-11-27,LAC,IND,1610612754,18,70,91,L
2016-17,1610612746,21600261,2016-11-29,LAC,BKN,1610612751,19,122,127,L
2016-17,1610612746,21600279,2016-12-01,LAC,CLE,1610612739,20,113,94,W
2016-17,1610612746,21600287,2016-12-02,LAC,NOP,1610612740,21,114,96,W
2016-17,1610612746,21600303,2016-12-04,IND,LAC,1610612754,22,102,111,L
2016-17,1610612746,21600330,2016-12-07,GSW,LAC,1610612744,23,98,115,L
2016-17,1610612746,21600355,2016-12-10,NOP,LAC,1610612740,24,133,105,W
2016-17,1610612746,21600366,2016-12-12,POR,LAC,1610612757,25,121,120,W
2016-17,1610612746,21600376,2016-12-14,LAC,ORL,1610612753,26,113,108,W
2016-17,1610612746,21600397,2016-12-16,LAC,MIA,1610612748,27,102,98,W
2016-17,1610612746,21600406,2016-12-18,LAC,WAS,1610612764,28,110,117,L
2016-17,1610612746,21600426,2016-12-20,DEN,LAC,1610612743,29,119,102,W
2016-17,1610612746,21600441,2016-12-22,SAS,LAC,1610612759,30,106,101,W
2016-17,1610612746,21600455,2016-12-23,DAL,LAC,1610612742,31,88,90,L
2016-17,1610612746,21600460,2016-12-25,LAC,LAL,1610612747,32,102,111,L
2016-17,1610612746,21600470,2016-12-26,DEN,LAC,1610612743,33,102,106,L
2016-17,1610612746,21600481,2016-12-28,LAC,NOP,1610612740,34,98,102,L
2016-17,1610612746,21600496,2016-12-30,LAC,HOU,1610612745,35,116,140,L
2016-17,1610612746,21600507,2016-12-31,LAC,OKC,1610612760,36,88,114,L
2016-17,1610612746,21600519,2017-01-02,PHX,LAC,1610612756,37,109,98,W
2016-17,1610612746,21600533,2017-01-04,MEM,LAC,1610612763,38,115,106,W
2016-17,1610612746,21600551,2017-01-06,LAC,SAC,1610612758,39,106,98,W
2016-17,1610612746,21600561,2017-01-08,MIA,LAC,1610612748,40,98,86,W
2016-17,1610612746,21600584,2017-01-11,ORL,LAC,1610612753,41,105,96,W
2016-17,1610612746,21600601,2017-01-14,LAL,LAC,1610612747,42,113,97,W
2016-17,1610612746,21600621,2017-01-16,OKC,LAC,1610612760,43,120,98,W
2016-17,1610612746,21600640,2017-01-19,MIN,LAC,1610612750,44,101,104,L
2016-17,1610612746,21600658,2017-01-21,LAC,DEN,1610612743,45,98,123,L
2016-17,1610612746,21600667,2017-01-23,LAC,ATL,1610612737,46,115,105,W
2016-17,1610612746,21600675,2017-01-24,LAC,PHI,1610612755,47,110,121,L
2016-17,1610612746,21600707,2017-01-28,LAC,GSW,1610612744,48,98,144,L
2016-17,1610612746,21600739,2017-02-01,LAC,PHX,1610612756,49,124,114,W
2016-17,1610612746,21600745,2017-02-02,GSW,LAC,1610612744,50,120,133,L
2016-17,1610612746,21600766,2017-02-05,LAC,BOS,1610612738,51,102,107,L
2016-17,1610612746,21600771,2017-02-06,LAC,TOR,1610612761,52,109,118,L
2016-17,1610612746,21600791,2017-02-08,LAC,NYK,1610612752,53,119,115,W
2016-17,1610612746,21600808,2017-02-11,LAC,CHA,1610612766,54,107,102,W
2016-17,1610612746,21600828,2017-02-13,LAC,UTA,1610612762,55,88,72,W
2016-17,1610612746,21600846,2017-02-15,ATL,LAC,1610612737,56,99,84,W
2016-17,1610612746,21600854,2017-02-23,LAC,GSW,1610612744,57,113,123,L
2016-17,1610612746,21600865,2017-02-24,SAS,LAC,1610612759,58,97,105,L
2016-17,1610612746,21600881,2017-02-26,CHA,LAC,1610612766,59,124,121,W
2016-17,1610612746,21600904,2017-03-01,HOU,LAC,1610612745,60,103,122,L
2016-17,1610612746,21600912,2017-03-03,LAC,MIL,1610612749,61,101,112,L
2016-17,1610612746,21600922,2017-03-04,LAC,CHI,1610612741,62,101,91,W
2016-17,1610612746,21600945,2017-03-06,BOS,LAC,1610612738,63,116,102,W
2016-17,1610612746,21600955,2017-03-08,LAC,MIN,1610612750,64,91,107,L
2016-17,1610612746,21600961,2017-03-09,LAC,MEM,1610612763,65,114,98,W
2016-17,1610612746,21600974,2017-03-11,PHI,LAC,1610612755,66,112,100,W
2016-17,1610612746,21600996,2017-03-13,LAC,UTA,1610612762,67,108,114,L
2016-17,1610612746,21601013,2017-03-15,MIL,LAC,1610612749,68,96,97,L
2016-17,1610612746,21601018,2017-03-16,LAC,DEN,1610612743,69,114,129,L
2016-17,1610612746,21601031,2017-03-18,CLE,LAC,1610612739,70,108,78,W
2016-17,1610612746,21601050,2017-03-20,NYK,LAC,1610612752,71,114,105,W
2016-17,1610612746,21601058,2017-03-21,LAC,LAL,1610612747,72,133,109,W
2016-17,1610612746,21601069,2017-03-23,LAC,DAL,1610612742,73,95,97,L
2016-17,1610612746,21601082,2017-03-25,UTA,LAC,1610612762,74,108,95,W
2016-17,1610612746,21601089,2017-03-26,SAC,LAC,1610612758,75,97,98,L
2016-17,1610612746,21601119,2017-03-29,WAS,LAC,1610612764,76,133,124,W
2016-17,1610612746,21601124,2017-03-30,LAC,PHX,1610612756,77,124,118,W
2016-17,1610612746,21601137,2017-04-01,LAL,LAC,1610612747,78,115,104,W
2016-17,1610612746,21601172,2017-04-05,DAL,LAC,1610612742,79,112,101,W
2016-17,1610612746,21601193,2017-04-08,LAC,SAS,1610612759,80,98,87,W
2016-17,1610612746,21601210,2017-04-10,HOU,LAC,1610612745,81,125,96,W
2016-17,1610612746,21601228,2017-04-12,SAC,LAC,1610612758,82,115,95,W
