game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22000017,2020-12-23,SAS,MEM,1,131,119.0
22000027,2020-12-26,TOR,SAS,2,119,114.0
22000034,2020-12-27,SAS,NOP,3,95,98.0
22000060,2020-12-30,LAL,SAS,4,107,121.0
22000075,2021-01-01,LAL,SAS,5,103,109.0
22000089,2021-01-03,UTA,SAS,6,109,130.0
22000105,2021-01-05,SAS,LAC,7,116,113.0
22000121,2021-01-07,SAS,LAL,8,118,109.0
22000138,2021-01-09,SAS,MIN,9,125,122.0
22000147,2021-01-10,SAS,MIN,10,88,96.0
22000162,2021-01-12,SAS,OKC,11,112,102.0
22000176,2021-01-14,HOU,SAS,12,105,109.0
22000189,2021-01-16,HOU,SAS,13,103,91.0
22000207,2021-01-18,SAS,POR,14,125,104.0
22000223,2021-01-20,SAS,GSW,15,99,121.0
22000237,2021-01-22,DAL,SAS,16,117,122.0
22000253,2021-01-24,WAS,SAS,17,121,101.0
22000280,2021-01-27,BOS,SAS,18,110,106.0
22000296,2021-01-29,DEN,SAS,19,119,109.0
22000304,2021-01-30,MEM,SAS,20,112,129.0
22000320,2021-02-01,MEM,SAS,21,102,133.0
22000334,2021-02-03,MIN,SAS,22,111,108.0
22000358,2021-02-06,SAS,HOU,23,111,106.0
22000371,2021-02-08,GSW,SAS,24,105,100.0
22000378,2021-02-09,GSW,SAS,25,91,114.0
22000397,2021-02-12,SAS,ATL,26,125,114.0
22000414,2021-02-14,SAS,CHA,27,122,110.0
22000495,2021-02-24,SAS,OKC,28,99,102.0
22000514,2021-02-27,NOP,SAS,29,117,114.0
22000534,2021-03-01,BKN,SAS,30,113,124.0
22000541,2021-03-02,NYK,SAS,31,119,93.0
22000556,2021-03-04,OKC,SAS,32,102,107.0
22000567,2021-03-10,SAS,DAL,33,104,115.0
22000583,2021-03-12,ORL,SAS,34,104,77.0
22000595,2021-03-14,SAS,PHI,35,99,134.0
22000428,2021-03-15,SAS,DET,36,109,99.0
22000621,2021-03-17,SAS,CHI,37,106,99.0
22000435,2021-03-19,SAS,CLE,38,116,110.0
22000643,2021-03-20,SAS,MIL,39,113,120.0
22000655,2021-03-22,CHA,SAS,40,97,100.0
22000675,2021-03-24,LAC,SAS,41,101,134.0
22000680,2021-03-25,LAC,SAS,42,85,98.0
22000697,2021-03-27,CHI,SAS,43,120,104.0
22000714,2021-03-29,SAC,SAS,44,115,132.0
22000728,2021-03-31,SAC,SAS,45,120,106.0
22000735,2021-04-01,ATL,SAS,46,129,134.0
22000751,2021-04-03,IND,SAS,47,133,139.0
22000767,2021-04-05,CLE,SAS,48,101,125.0
22000782,2021-04-07,SAS,DEN,49,96,106.0
22000797,2021-04-09,SAS,DEN,50,119,121.0
22000810,2021-04-11,SAS,DAL,51,119,117.0
22000816,2021-04-12,SAS,ORL,52,120,97.0
22000831,2021-04-14,SAS,TOR,53,112,117.0
22000853,2021-04-16,POR,SAS,54,106,107.0
22000860,2021-04-17,SAS,PHX,55,111,85.0
22000473,2021-04-19,SAS,IND,56,109,94.0
22000888,2021-04-21,MIA,SAS,57,87,107.0
22000895,2021-04-22,DET,SAS,58,106,91.0
22000264,2021-04-24,SAS,NOP,59,110,108.0
22000919,2021-04-26,SAS,WAS,60,146,143.0
22000938,2021-04-28,SAS,MIA,61,111,116.0
22000950,2021-04-30,SAS,BOS,62,140,143.0
22000973,2021-05-02,PHI,SAS,63,111,113.0
22000981,2021-05-03,SAS,UTA,64,99,110.0
22000996,2021-05-05,SAS,UTA,65,94,126.0
22001011,2021-05-07,SAS,SAC,66,113,104.0
22001018,2021-05-08,SAS,POR,67,102,124.0
22001029,2021-05-10,MIL,SAS,68,146,125.0
22001043,2021-05-12,SAS,BKN,69,116,128.0
22000458,2021-05-13,SAS,NYK,70,98,102.0
22001065,2021-05-15,PHX,SAS,71,103,140.0
22001078,2021-05-16,PHX,SAS,72,121,123.0
