group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1630639,A.J. Lawson,A.J.,1610612761,TOR,24.0,3,1,2,0.333,4.1,107.4,112.0,112.0,146.8,138.5,138.5,-39.5,-26.5,-26.5,0.286,0.0,28.6,0.0,0.133,0.074,0.0,0.0,0.8,0.8,0.167,0.178,97.67,98.45,82.04,98.45,0.168,25,3,5,1.0,1.7,0.6,380,375,105,372,50,276,166,166,458,465,465,432,403,403,49,250,59,302,174,245,1,1,53,63,175,176,297,381,381,76,239,275,20,63,82
Players,1627742,Brandon Ingram,Brandon,1610612761,TOR,27.0,7,4,3,0.571,4.0,120.4,111.1,111.1,117.6,113.0,113.0,2.8,-1.9,-1.9,0.2,1.33,17.4,0.04,0.125,0.082,13.0,13.2,0.536,0.539,0.284,0.302,94.38,100.35,83.63,100.35,0.087,63,7,14,1.0,2.0,0.5,309,275,148,151,58,134,179,179,318,313,313,212,251,251,92,133,161,192,188,211,383,385,181,232,59,56,391,326,326,212,142,162,20,35,129
Players,1628981,Bruno Fernando,Bruno,1610612761,TOR,26.0,2,0,2,0.0,2.2,148.3,140.0,140.0,127.7,120.0,120.0,20.6,20.0,20.0,0.2,0.0,50.0,0.0,0.5,0.2,0.0,0.0,1.0,1.0,0.1,0.106,103.83,110.22,91.85,110.22,0.106,10,1,1,0.5,0.5,1.0,410,450,105,450,315,23,23,23,398,385,385,97,93,93,92,250,10,302,7,22,1,1,15,22,342,350,130,123,123,173,306,362,120,287,1
Players,1628449,Chris Boucher,Chris,1610612761,TOR,32.0,11,5,6,0.455,1.9,133.2,121.4,121.4,96.7,90.5,90.5,36.5,31.0,31.0,0.154,2.0,16.7,0.167,0.167,0.167,8.3,8.3,0.889,0.889,0.213,0.237,87.73,95.01,79.18,95.01,0.279,42,7,9,0.6,0.8,0.778,254,243,240,300,352,52,89,89,99,90,90,48,58,58,147,68,169,24,108,44,302,302,41,44,117,103,458,439,439,21,142,219,85,199,41
Players,1630658,Colin Castleton,Colin,1610612761,TOR,25.0,4,0,4,0.0,2.8,92.8,81.0,81.0,119.9,117.4,117.4,-27.1,-36.4,-36.4,0.143,1.0,33.3,0.1,0.0,0.038,33.3,33.3,0.0,0.0,0.083,0.094,88.44,95.28,79.4,95.28,-0.067,21,0,1,0.0,0.3,0.0,359,450,181,450,225,411,435,435,338,364,364,397,433,433,156,155,39,73,382,368,473,474,369,392,379,375,453,435,435,472,369,362,369,379,369
Players,202066,Garrett Temple,Garrett,1610612761,TOR,39.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.82,523.64,436.36,523.64,0.0,1,0,0,0.0,0.0,0.0,439,450,35,450,482,471,471,471,1,1,1,227,221,221,337,250,337,302,382,400,1,1,369,392,435,436,8,7,7,387,369,419,369,419,369
Players,1641711,Gradey Dick,Gradey,1610612761,TOR,21.0,21,5,16,0.238,4.2,100.7,101.1,101.1,115.2,115.0,115.0,-14.5,-13.8,-13.8,0.088,1.0,15.2,0.011,0.098,0.055,15.2,15.3,0.35,0.398,0.139,0.144,99.63,99.55,82.95,99.55,0.029,175,6,20,0.3,1.0,0.3,148,243,449,426,48,351,303,303,291,336,336,345,344,344,250,155,197,290,265,326,413,413,318,347,234,243,243,353,353,352,160,122,239,166,319
Players,1630193,Immanuel Quickley,Immanuel,1610612761,TOR,25.0,9,3,6,0.333,3.8,100.1,98.6,98.6,117.2,113.9,113.9,-17.1,-15.3,-15.3,0.15,0.0,13.6,0.0,0.029,0.014,0.0,0.0,0.417,0.481,0.241,0.267,98.01,100.21,83.51,100.21,0.063,70,6,18,0.7,2.0,0.333,279,304,240,372,85,360,349,349,313,323,323,361,358,358,151,250,207,302,377,398,1,1,282,299,91,83,290,330,330,286,160,135,75,35,289
Players,1642266,Ja'Kobe Walter,Ja'Kobe,1610612761,TOR,20.0,6,2,4,0.333,1.7,101.6,115.0,115.0,167.0,157.1,157.1,-65.4,-42.1,-42.1,0.0,0.0,0.0,0.0,0.1,0.056,25.0,25.0,0.5,0.5,0.16,0.169,97.36,94.15,78.46,94.15,0.011,20,1,3,0.2,0.5,0.333,322,335,181,372,368,338,143,143,473,484,484,462,445,445,337,250,337,302,253,318,457,458,199,276,190,188,310,455,455,378,306,311,319,287,289
Players,1627751,Jakob Poeltl,Jakob,1610612761,TOR,29.0,18,6,12,0.333,3.1,108.7,101.7,101.7,105.2,105.7,105.7,3.5,-4.1,-4.1,0.051,0.67,10.5,0.113,0.156,0.135,15.8,16.8,0.375,0.506,0.125,0.125,101.47,104.49,87.07,104.49,0.043,119,3,8,0.2,0.4,0.375,178,229,372,372,171,256,297,297,167,215,215,208,270,270,298,215,258,57,131,84,420,425,302,271,270,301,190,205,205,331,239,230,319,326,255
