team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,47,21,26,0.447,175.90333333333334,40.7,83.0,0.49,10.9,28.1,0.388,28.4,36.3,0.782,12.8,35.7,48.6,20.5,12.0,5.7,5.5,4.4,29.2,24.0,120.6,17.7,2,10,27,22,2,26,20,27,18,4,28,17,19,14,19,28,28,19,15,12,15,23,26,19,25,27,ATLANTA HAWKS
1610612738,Boston Celtics,33,21,12,0.636,127.33,31.7,80.7,0.393,12.8,38.1,0.337,18.1,26.4,0.686,12.8,28.3,41.1,13.9,9.8,5.3,3.8,7.9,26.0,24.1,94.2,-23.4,25,10,3,4,23,4,12,2,28,27,21,2,2,2,18,8,11,1,24,9,5,5,18,18,2,4,BOSTON CELTICS
1610612751,Brooklyn Nets,35,15,20,0.429,161.04333333333332,38.4,88.2,0.436,11.6,30.7,0.379,27.4,34.0,0.807,14.0,34.0,48.0,17.3,10.1,6.6,5.4,9.2,25.9,23.8,115.9,3.3,21,24,17,23,4,22,26,16,20,11,27,14,14,20,27,26,27,3,23,16,14,2,16,22,20,17,BROOKLYN NETS
1610612766,Charlotte Hornets,35,15,20,0.429,125.43833333333332,40.9,87.2,0.469,8.4,31.8,0.265,27.6,39.0,0.706,13.4,30.6,44.0,23.0,13.8,5.7,6.1,4.2,24.1,27.9,117.9,9.6,21,24,17,23,25,27,25,25,7,14,7,15,23,3,24,17,21,27,7,13,20,26,8,8,21,22,CHARLOTTE HORNETS
1610612741,Chicago Bulls,44,27,17,0.614,209.91333333333333,29.7,78.7,0.378,9.4,36.1,0.259,24.9,33.2,0.752,11.4,30.2,41.6,19.2,15.3,5.5,4.6,5.0,27.4,24.2,93.8,-26.3,3,1,10,6,1,1,7,1,11,24,6,7,9,12,15,13,15,12,1,11,11,19,22,17,1,3,CHICAGO BULLS
1610612739,Cleveland Cavaliers,42,20,22,0.476,154.345,33.6,81.2,0.414,10.3,33.6,0.306,28.0,33.3,0.841,11.2,29.2,40.4,19.3,9.0,7.5,7.2,3.7,23.9,23.0,105.4,4.4,4,14,23,20,7,7,14,8,15,19,11,16,11,23,10,11,9,13,30,21,24,27,6,27,11,19,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,32,23,9,0.719,106.27333333333333,33.9,77.7,0.436,11.7,36.6,0.321,21.7,32.5,0.667,11.3,30.3,41.6,18.1,11.7,3.6,4.5,5.4,28.5,23.5,101.2,-34.3,29,6,1,2,29,9,6,17,22,25,17,3,7,1,13,15,14,8,16,2,10,16,24,24,5,1,DALLAS MAVERICKS
1610612743,Denver Nuggets,40,26,14,0.65,134.86166666666668,31.7,79.0,0.401,7.1,30.6,0.233,26.3,33.1,0.796,8.9,25.6,34.5,15.3,10.7,7.1,4.3,4.3,30.3,22.1,96.8,-32.0,9,2,4,3,16,5,8,5,3,10,3,11,8,19,3,2,1,2,21,18,7,24,27,29,4,2,DENVER NUGGETS
1610612765,Detroit Pistons,35,8,27,0.229,113.96,38.8,79.2,0.489,12.2,28.6,0.426,42.1,49.3,0.855,11.0,35.4,46.3,20.2,9.7,7.2,8.4,5.5,19.0,36.6,131.8,43.0,21,30,28,30,27,24,9,26,26,5,30,30,29,26,9,27,24,16,26,19,27,15,2,1,29,29,DETROIT PISTONS
1610612744,Golden State Warriors,48,24,24,0.5,158.63666666666666,37.5,80.2,0.468,9.4,33.3,0.282,35.4,41.8,0.848,13.6,33.3,46.9,20.3,15.1,3.6,5.7,3.0,23.3,29.0,119.8,-1.5,1,3,25,14,5,20,10,24,12,18,8,27,25,24,25,24,26,17,2,3,18,30,5,7,22,14,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,40,17,23,0.425,147.5,41.3,82.3,0.502,12.0,32.5,0.37,30.3,41.0,0.738,13.3,32.5,45.9,22.1,14.6,4.9,9.4,4.2,25.1,31.9,125.0,15.9,9,19,24,25,11,28,17,29,25,17,25,22,24,7,23,20,23,25,5,6,28,25,11,3,28,26,HOUSTON ROCKETS
1610612754,Indiana Pacers,37,18,19,0.486,128.3766666666667,41.5,81.1,0.512,7.9,25.4,0.309,33.3,45.2,0.736,10.5,31.0,41.5,19.1,13.5,7.5,7.5,4.9,24.3,29.9,124.1,3.0,15,17,15,17,22,29,13,30,4,1,13,25,28,6,6,19,13,11,10,22,26,21,9,4,27,16,INDIANA PACERS
1610612746,LA Clippers,40,22,18,0.55,125.865,34.7,82.0,0.423,10.3,31.3,0.329,24.4,30.9,0.79,11.4,27.1,38.5,22.9,14.5,3.4,3.8,6.1,28.6,23.6,104.1,-16.0,9,8,13,10,24,12,16,13,16,13,18,5,4,17,16,6,5,26,6,1,6,13,25,23,9,8,LA CLIPPERS
1610612747,Los Angeles Lakers,33,24,9,0.727,143.62833333333333,38.4,91.6,0.42,15.0,42.1,0.357,15.7,21.1,0.746,13.0,26.4,39.4,24.1,11.0,6.7,3.3,7.7,33.8,18.0,107.6,-11.0,25,3,1,1,15,21,29,10,29,30,23,1,1,10,21,4,7,29,19,17,3,6,30,30,15,9,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,36,15,21,0.417,130.16166666666666,35.4,85.6,0.414,9.2,31.0,0.298,24.0,32.5,0.739,15.1,27.3,42.4,18.1,12.9,9.6,4.8,8.9,25.1,23.2,104.0,8.1,18,24,21,26,21,15,22,8,10,12,10,4,6,8,28,7,17,9,11,29,12,3,12,25,8,21,MEMPHIS GRIZZLIES
1610612748,Miami Heat,42,22,20,0.524,150.41333333333333,34.1,73.1,0.467,9.6,29.0,0.33,29.4,33.2,0.885,6.7,36.4,43.1,17.6,12.4,4.8,5.7,3.2,22.0,25.2,107.2,12.1,4,8,17,11,10,10,1,23,14,6,19,18,10,30,1,29,19,5,14,5,17,28,3,15,14,25,MIAMI HEAT
1610612749,Milwaukee Bucks,40,23,17,0.575,147.175,35.9,82.8,0.433,9.1,32.3,0.283,29.7,34.2,0.867,10.8,33.3,44.0,18.3,15.0,5.2,5.9,5.2,32.9,24.5,110.6,-17.9,9,6,10,9,12,18,19,15,9,16,9,19,15,27,7,23,22,10,3,8,19,18,29,16,16,6,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,36,21,15,0.583,146.35666666666663,34.8,76.4,0.455,11.2,29.5,0.378,31.2,38.0,0.819,9.2,26.9,36.1,20.3,9.2,9.5,3.3,4.9,27.5,26.6,111.8,11.2,18,10,7,8,13,13,3,21,19,7,26,24,21,21,4,5,3,18,29,28,1,20,23,11,18,23,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,29,14,15,0.483,94.02666666666669,31.7,75.0,0.422,12.8,39.8,0.321,34.7,44.4,0.782,11.2,30.1,41.3,19.9,9.7,7.7,6.6,6.6,26.5,27.6,110.8,7.1,30,27,7,19,30,3,2,12,27,29,16,26,27,13,12,12,12,15,25,24,22,9,21,9,17,20,NEW ORLEANS PELICANS
1610612752,New York Knicks,33,17,16,0.515,110.39333333333332,32.6,77.4,0.421,9.6,27.4,0.349,26.5,33.9,0.782,10.9,32.6,43.5,19.6,13.5,5.2,4.3,6.1,30.9,22.6,101.3,-22.6,25,19,9,12,28,6,5,11,13,3,22,13,12,15,8,21,20,14,9,7,8,14,28,28,6,5,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,38,24,14,0.632,130.64666666666668,36.4,84.9,0.429,15.1,38.2,0.394,26.1,36.7,0.71,14.0,29.0,43.0,20.6,12.5,7.3,4.4,6.2,26.1,23.1,113.9,-16.2,14,3,4,5,20,19,21,14,30,28,29,10,20,4,26,10,18,20,13,20,9,10,20,26,19,7,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,35,21,14,0.6,132.72166666666666,31.1,77.4,0.402,6.9,30.0,0.229,25.3,35.1,0.722,11.2,30.7,42.0,17.4,10.8,5.8,3.6,6.1,26.0,27.1,94.4,-5.4,21,10,4,7,18,2,4,6,2,9,2,8,16,5,11,18,16,4,20,14,4,11,19,10,3,11,ORLANDO MAGIC
1610612755,Philadelphia 76ers,36,18,18,0.5,133.485,35.2,80.5,0.438,10.8,35.2,0.306,38.8,44.2,0.878,12.9,33.4,46.4,21.6,14.7,5.4,10.1,6.1,25.5,29.8,120.1,0.0,18,17,13,14,17,14,11,18,17,22,12,28,26,28,20,25,25,23,4,10,29,12,13,6,24,15,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,41,20,21,0.488,145.33333333333334,35.7,89.5,0.399,8.3,34.0,0.243,26.4,35.3,0.748,18.5,33.0,51.5,17.8,12.6,5.9,3.3,9.9,25.8,26.4,106.0,4.3,7,14,21,16,14,16,28,4,6,20,4,12,17,11,30,22,29,7,12,15,2,1,15,12,13,18,PHOENIX SUNS
