season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2024-25,1610612765,42400121,2025-04-19,DET,NYK,NYK,1610612752,112,123,L,-11,rnd1,1
2024-25,1610612765,42400122,2025-04-21,DET,NYK,NYK,1610612752,100,94,W,6,rnd1,2
2024-25,1610612765,42400123,2025-04-24,NYK,DET,NYK,1610612752,116,118,L,-2,rnd1,3
2024-25,1610612765,42400124,2025-04-27,NYK,DET,NYK,1610612752,93,94,L,-1,rnd1,4
2024-25,1610612765,42400125,2025-04-29,DET,NYK,NYK,1610612752,106,103,W,3,rnd1,5
2024-25,1610612765,42400126,2025-05-01,NYK,DET,NYK,1610612752,113,116,L,-3,rnd1,6
