game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22400063,2024-10-23,IND,DET,1,109,115.0
22400080,2024-10-25,DET,CLE,2,101,113.0
22400089,2024-10-26,BOS,DET,3,118,124.0
22400105,2024-10-28,DET,MIA,4,98,106.0
22400120,2024-10-30,DET,PHI,5,105,95.0
22400134,2024-11-01,NYK,DET,6,98,128.0
22400151,2024-11-03,DET,BKN,7,106,92.0
22400156,2024-11-04,LAL,DET,8,115,103.0
22400169,2024-11-06,DET,CHA,9,107,108.0
22400185,2024-11-08,ATL,DET,10,122,121.0
22400201,2024-11-10,HOU,DET,11,99,101.0
22400002,2024-11-12,MIA,DET,12,123,121.0
22400223,2024-11-13,DET,MIL,13,120,127.0
22400011,2024-11-15,DET,TOR,14,99,95.0
22400237,2024-11-17,DET,WAS,15,124,104.0
22400244,2024-11-18,CHI,DET,16,112,122.0
22400260,2024-11-21,DET,CHA,17,121,123.0
22400265,2024-11-23,DET,ORL,18,100,111.0
22400278,2024-11-25,TOR,DET,19,102,100.0
22400293,2024-11-27,DET,MEM,20,111,131.0
22400045,2024-11-29,DET,IND,21,130,106.0
22400301,2024-11-30,PHI,DET,22,96,111.0
22400052,2024-12-03,MIL,DET,23,107,128.0
22400319,2024-12-04,DET,BOS,24,120,130.0
22400343,2024-12-07,DET,NYK,25,120,111.0
22401205,2024-12-12,DET,BOS,26,99,123.0
22401221,2024-12-16,MIA,DET,27,125,124.0
22400360,2024-12-19,UTA,DET,28,119,126.0
22400387,2024-12-21,DET,PHX,29,133,125.0
22400404,2024-12-23,DET,LAL,30,117,114.0
22400418,2024-12-26,DET,SAC,31,114,113.0
22400432,2024-12-28,DET,DEN,32,121,134.0
22400455,2025-01-01,ORL,DET,33,105,96.0
22400469,2025-01-03,CHA,DET,34,98,94.0
22400479,2025-01-04,MIN,DET,35,119,105.0
22400493,2025-01-06,POR,DET,36,118,115.0
22400513,2025-01-08,DET,BKN,37,113,98.0
22400518,2025-01-09,GSW,DET,38,104,107.0
22400534,2025-01-11,TOR,DET,39,123,114.0
22400549,2025-01-13,DET,NYK,40,124,119.0
22400572,2025-01-16,IND,DET,41,100,111.0
22400586,2025-01-18,PHX,DET,42,121,125.0
22400600,2025-01-20,DET,HOU,43,107,96.0
22400612,2025-01-22,DET,ATL,44,114,104.0
22400638,2025-01-25,DET,ORL,45,113,121.0
22400649,2025-01-27,DET,CLE,46,91,110.0
22400664,2025-01-29,DET,IND,47,119,133.0
22400680,2025-01-31,DAL,DET,48,117,102.0
22400695,2025-02-02,CHI,DET,49,127,119.0
22400701,2025-02-03,ATL,DET,50,130,132.0
22400718,2025-02-05,CLE,DET,51,115,118.0
22400738,2025-02-07,PHI,DET,52,125,112.0
22400752,2025-02-09,CHA,DET,53,112,102.0
22400766,2025-02-11,DET,CHI,54,132,92.0
22400775,2025-02-12,DET,CHI,55,128,110.0
22400802,2025-02-21,DET,SAS,56,125,110.0
22400814,2025-02-23,DET,ATL,57,148,143.0
22400821,2025-02-24,LAC,DET,58,106,97.0
22400836,2025-02-26,BOS,DET,59,117,97.0
22400850,2025-02-28,DEN,DET,60,119,134.0
22400861,2025-03-01,BKN,DET,61,115,94.0
22400881,2025-03-03,DET,UTA,62,134,106.0
22400898,2025-03-05,DET,LAC,63,115,123.0
22400919,2025-03-08,DET,GSW,64,110,115.0
22400926,2025-03-09,DET,POR,65,119,112.0
22400941,2025-03-11,WAS,DET,66,123,103.0
22400954,2025-03-13,WAS,DET,67,125,129.0
22400969,2025-03-15,OKC,DET,68,107,113.0
22400987,2025-03-17,DET,NOP,69,127,81.0
22401000,2025-03-19,DET,MIA,70,116,113.0
22401019,2025-03-21,DET,DAL,71,117,123.0
22401029,2025-03-23,NOP,DET,72,136,130.0
22401046,2025-03-25,SAS,DET,73,122,96.0
22401067,2025-03-28,CLE,DET,74,133,122.0
22401084,2025-03-30,DET,MIN,75,104,123.0
22401108,2025-04-02,DET,OKC,76,103,119.0
22401121,2025-04-04,DET,TOR,77,117,105.0
22401129,2025-04-05,MEM,DET,78,103,109.0
22401144,2025-04-07,SAC,DET,79,117,127.0
22401167,2025-04-10,NYK,DET,80,115,106.0
22401171,2025-04-11,MIL,DET,81,119,125.0
22401192,2025-04-13,DET,MIL,82,133,140.0
