close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203076,Anthony Davis,1610612747,LAL,F-C,28.0,5,5,0.571,3.0,5.6,0.536,0.635,-0.099
203471,Dennis Schröder,1610612747,LAL,G,27.0,6,6,0.353,3.33,5.0,0.667,0.623,0.043
203083,Andre Drummond,1610612747,LAL,C,27.0,5,5,0.418,2.4,4.6,0.522,0.62,-0.099
201188,Marc Gasol,1610612747,LAL,C,36.0,5,5,0.479,2.2,4.6,0.478,0.594,-0.115
203484,Kentavious Caldwell-Pope,1610612747,LAL,G,28.0,5,4,0.389,2.8,4.2,0.667,0.616,0.05
1627936,Alex Caruso,1610612747,LAL,G,27.0,6,5,0.385,1.83,3.33,0.55,0.588,-0.038
2544,LeBron James,1610612747,LAL,F,36.0,6,6,0.345,2.0,3.33,0.6,0.633,-0.033
203463,Ben McLemore,1610612747,LAL,G,28.0,2,1,0.5,1.0,2.5,0.4,0.624,-0.224
1628398,Kyle Kuzma,1610612747,LAL,F,25.0,6,6,0.359,1.33,2.33,0.571,0.633,-0.061
1628035,Alfonzo McKinnie,1610612747,LAL,F,28.0,1,1,0.4,2.0,2.0,1.0,0.48,0.521
202693,Markieff Morris,1610612747,LAL,F,31.0,4,3,0.421,1.25,2.0,0.625,0.614,0.011
1629659,Talen Horton-Tucker,1610612747,LAL,G,20.0,4,4,0.571,1.5,2.0,0.75,0.574,0.176
202083,Wesley Matthews,1610612747,LAL,G,34.0,6,4,0.211,0.67,1.33,0.5,0.602,-0.102
1626149,Montrezl Harrell,1610612747,LAL,F-C,27.0,4,2,0.2,1.0,1.25,0.8,0.527,0.273
201162,Jared Dudley,1610612747,LAL,F,35.0,1,1,0.333,0.0,1.0,0.0,0.481,-0.481
