close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203076,Anthony Davis,1610612747,LAL,F-C,28.0,36,36,0.456,2.25,6.44,0.349,0.372,-0.023
203471,Dennis Schröder,1610612747,LAL,G,27.0,61,60,0.433,1.98,5.44,0.364,0.381,-0.016
203083,Andre Drummond,1610612747,LAL,C,27.0,46,46,0.371,2.09,5.02,0.416,0.372,0.043
2544,LeBron James,1610612747,LAL,F,36.0,44,43,0.487,1.48,4.84,0.305,0.365,-0.06
1626149,Montrezl Harrell,1610612747,LAL,F-C,27.0,68,64,0.38,1.65,4.29,0.384,0.375,0.009
1628398,Kyle Kuzma,1610612747,LAL,F,25.0,68,68,0.457,1.47,4.25,0.346,0.379,-0.033
201188,Marc Gasol,1610612747,LAL,C,36.0,52,50,0.365,1.5,4.1,0.366,0.377,-0.011
203484,Kentavious Caldwell-Pope,1610612747,LAL,G,28.0,67,65,0.445,1.54,4.01,0.383,0.388,-0.005
1629659,Talen Horton-Tucker,1610612747,LAL,G,20.0,65,63,0.474,1.28,3.85,0.332,0.373,-0.041
1627936,Alex Caruso,1610612747,LAL,G,27.0,58,53,0.449,1.28,3.43,0.372,0.379,-0.007
202693,Markieff Morris,1610612747,LAL,F,31.0,60,56,0.439,1.17,3.32,0.352,0.374,-0.022
202083,Wesley Matthews,1610612747,LAL,G,34.0,58,57,0.475,1.12,3.17,0.353,0.377,-0.024
203463,Ben McLemore,1610612747,LAL,G,28.0,47,42,0.455,0.85,2.66,0.32,0.374,-0.054
201162,Jared Dudley,1610612747,LAL,F,35.0,11,8,0.514,0.82,1.64,0.5,0.362,0.138
1628035,Alfonzo McKinnie,1610612747,LAL,F,28.0,27,19,0.435,0.52,1.48,0.35,0.362,-0.012
1629719,Devontae Cacok,1610612747,LAL,F,24.0,18,14,0.511,0.28,1.28,0.217,0.368,-0.15
1628961,Kostas Antetokounmpo,1610612747,LAL,F,23.0,11,9,0.481,0.55,1.18,0.462,0.376,0.085
