player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1627741,Buddy Hield,Buddy,1610612758,SAC,28.0,71,31,40,0.437,34.3,116.3,4.3,0.126,0.188,0.9,0.167,0.4,0.128,12.4,10.1,9.3,38.2,0.043,12,130,513,337,24,507,94,276,262,128,332,189,317,531,525,508,534,378,SAC
1629002,Chimezie Metu,Chimezie,1610612758,SAC,24.0,36,14,22,0.389,13.6,116.4,2.3,0.175,0.263,0.4,0.147,0.5,0.36,5.3,3.6,3.9,15.1,0.017,346,357,274,397,390,510,303,110,99,376,390,149,92,174,148,174,177,507,SAC
1629735,Chris Silva,Chris,1610612758,SAC,24.0,15,8,7,0.533,6.2,100.5,1.3,0.217,0.299,0.1,0.111,0.4,0.75,2.2,0.9,1.7,4.5,0.038,458,434,67,219,490,37,421,51,59,503,472,198,4,54,14,49,34,412,SAC
1627745,Damian Jones,Damian,1610612758,SAC,26.0,39,24,15,0.615,14.0,110.0,2.2,0.156,0.232,0.3,0.116,0.7,0.518,5.1,3.8,4.0,15.3,0.045,326,223,163,134,381,269,314,172,157,426,467,93,34,165,163,184,181,370,SAC
1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,23.0,58,24,34,0.414,35.1,118.0,2.9,0.085,0.126,1.5,0.292,0.5,0.134,11.9,10.2,8.9,39.4,0.027,157,223,470,377,13,522,218,451,447,15,56,169,307,516,529,498,537,467,SAC
1626153,Delon Wright,Delon,1610612758,SAC,29.0,63,21,42,0.333,27.7,111.8,3.2,0.122,0.183,1.6,0.321,0.5,0.169,9.1,7.5,6.7,29.5,0.07,99,264,517,434,133,366,181,287,276,10,32,167,248,386,422,379,438,200,SAC
203922,Glenn Robinson III,Glenn,1610612758,SAC,27.0,23,9,14,0.391,16.1,122.5,1.5,0.094,0.145,0.2,0.071,0.1,0.068,7.4,5.9,5.0,19.3,-0.009,420,427,151,396,352,533,402,414,384,478,497,415,424,316,313,270,272,536,SAC
203084,Harrison Barnes,Harrison,1610612758,SAC,29.0,58,25,33,0.431,36.2,116.2,5.5,0.152,0.226,0.7,0.135,0.2,0.053,12.1,10.5,9.3,39.9,0.047,157,213,454,348,5,505,45,187,174,181,427,357,450,523,533,511,539,353,SAC
202355,Hassan Whiteside,Hassan,1610612758,SAC,32.0,36,16,20,0.444,15.2,114.5,4.3,0.269,0.415,0.3,0.12,1.3,0.708,6.4,4.9,3.6,16.7,0.028,346,331,236,330,369,469,95,17,10,443,458,19,10,248,230,164,218,463,SAC
1630186,Jahmi'us Ramsey,Jahmi'us,1610612758,SAC,20.0,13,5,8,0.385,7.3,104.2,0.6,0.08,0.103,0.3,0.25,0.1,0.1,2.1,1.3,2.5,7.1,0.037,467,465,76,401,473,70,506,474,504,411,110,457,368,45,31,108,66,416,SAC
1629713,Justin James,Justin,1610612758,SAC,24.0,36,15,21,0.417,8.6,108.8,0.6,0.067,0.105,0.2,0.138,0.1,0.075,2.7,2.3,2.4,9.4,0.031,346,344,258,373,461,207,511,510,500,456,418,452,412,71,76,96,99,454,SAC
1629657,Kyle Guy,Kyle,1610612758,SAC,23.0,31,11,20,0.355,7.6,111.5,1.0,0.128,0.186,0.2,0.188,0.0,0.0,2.7,1.6,1.7,7.7,0.021,378,398,236,424,472,351,464,271,267,473,260,495,495,72,46,54,75,492,SAC
1629663,Louis King,Louis,1610612758,SAC,22.0,6,3,3,0.5,14.2,100.5,2.2,0.135,0.183,1.2,0.368,0.5,0.429,4.0,3.0,5.7,13.3,0.085,506,482,27,251,380,38,315,242,275,48,12,149,61,118,120,317,148,116,SAC
1628963,Marvin Bagley III,Marvin,1610612758,SAC,22.0,43,20,23,0.465,25.9,116.5,4.9,0.188,0.279,0.5,0.13,0.5,0.208,8.8,7.4,6.7,28.4,0.032,297,279,297,304,163,512,62,90,77,322,441,159,204,373,415,371,416,451,SAC
203090,Maurice Harkless,Maurice,1610612758,SAC,28.0,37,16,21,0.432,20.9,112.7,2.1,0.097,0.148,0.8,0.205,0.5,0.26,7.8,6.2,5.8,22.2,0.049,338,331,258,346,252,405,336,399,373,150,217,142,164,333,337,326,321,330,SAC
1626158,Richaun Holmes,Richaun,1610612758,SAC,27.0,61,29,32,0.475,29.2,114.6,5.9,0.196,0.292,0.6,0.151,1.6,0.482,9.5,8.5,7.7,32.0,0.051,124,158,437,292,115,474,32,75,65,238,380,10,43,403,476,443,482,314,SAC
1630218,Robert Woodard II,Robert,1610612758,SAC,21.0,13,3,10,0.231,3.5,101.0,0.9,0.235,0.316,0.0,0.0,0.2,0.5,1.2,1.3,0.8,2.9,0.021,467,482,101,495,528,40,467,35,45,511,511,321,38,12,31,17,13,490,SAC
1629056,Terence Davis,Terence,1610612758,SAC,24.0,61,26,35,0.426,17.6,110.1,2.2,0.125,0.189,0.7,0.229,0.2,0.109,5.7,5.1,4.5,16.9,0.055,124,201,481,357,312,274,313,277,259,188,153,325,358,203,243,227,219,289,SAC
1630169,Tyrese Haliburton,Tyrese,1610612758,SAC,21.0,58,25,33,0.431,30.1,116.4,2.3,0.076,0.117,1.3,0.282,0.5,0.141,11.2,9.5,8.5,35.2,0.038,157,213,454,348,98,511,297,488,473,29,67,162,291,494,512,476,521,413,SAC
