season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612752,NYK,New York Knicks,22001073,2021-05-16,NYK vs. BOS,W,48.0,12.0,4.0,17.0,26.0,11.0,6.0,16.0,40.0,0,0,0,0,113,1583,2069,407,2125,365,136,1538,441,1,2020,2021,True,NYK,BOS,MAY
2020-21,1610612752,NYK,New York Knicks,22001064,2021-05-15,NYK vs. CHA,W,53.0,10.0,9.0,8.0,36.0,9.0,14.0,9.0,48.0,0,0,0,0,13,1797,1564,1548,1823,189,1218,614,1053,1,2020,2021,True,NYK,CHA,MAY
2020-21,1610612752,NYK,New York Knicks,22000458,2021-05-13,NYK vs. SAS,W,48.0,10.0,14.0,2.0,32.0,12.0,9.0,2.0,52.0,0,0,0,0,113,1797,792,2092,2001,475,454,18,1399,1,2020,2021,True,NYK,SAS,MAY
2020-21,1610612752,NYK,New York Knicks,22001041,2021-05-11,NYK @ LAL,L,53.0,19.0,5.0,12.0,32.0,8.0,16.0,11.0,40.0,0,0,0,0,13,626,2026,1012,2001,134,1501,863,441,1,2020,2021,False,LAL,NYK,MAY
2020-21,1610612752,NYK,New York Knicks,22001019,2021-05-09,NYK @ LAC,W,48.0,18.0,7.0,15.0,40.0,13.0,13.0,16.0,38.0,0,0,0,0,113,753,1842,624,1577,579,1063,1538,339,1,2020,2021,False,LAC,NYK,MAY
2020-21,1610612752,NYK,New York Knicks,22001009,2021-05-07,NYK @ PHX,L,48.0,4.0,12.0,11.0,42.0,12.0,16.0,9.0,38.0,0,0,0,0,113,2130,1099,1160,1420,475,1501,614,339,1,2020,2021,False,PHX,NYK,MAY
2020-21,1610612752,NYK,New York Knicks,22000995,2021-05-05,NYK @ DEN,L,48.0,16.0,10.0,9.0,38.0,17.0,18.0,11.0,46.0,0,0,0,0,113,1030,1423,1422,1721,1132,1727,863,907,1,2020,2021,False,DEN,NYK,MAY
2020-21,1610612752,NYK,New York Knicks,22000980,2021-05-03,NYK @ MEM,W,48.0,17.0,9.0,13.0,54.0,8.0,16.0,12.0,34.0,0,0,0,0,113,892,1564,871,517,134,1501,1002,161,1,2020,2021,False,MEM,NYK,MAY
2020-21,1610612752,NYK,New York Knicks,22000971,2021-05-02,NYK @ HOU,W,48.0,20.0,8.0,6.0,50.0,19.0,15.0,12.0,52.0,0,0,0,0,113,538,1708,1785,763,1409,1370,1002,1399,1,2020,2021,False,HOU,NYK,MAY
2020-21,1610612752,NYK,New York Knicks,22000937,2021-04-28,NYK vs. CHI,W,48.0,19.0,17.0,9.0,44.0,6.0,10.0,5.0,54.0,0,0,0,0,113,626,435,1422,1255,52,598,204,1537,1,2020,2021,True,NYK,CHI,APR
