team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612742,Dallas Mavericks,DAL,22,22,0.331,237,604,0.392,0.467,0.179,147,327,0.45,0.152,90,277,0.325
1610612738,Boston Celtics,BOS,19,19,0.294,161,468,0.344,0.438,0.122,73,195,0.374,0.171,88,273,0.322
1610612754,Indiana Pacers,IND,17,17,0.266,170,399,0.426,0.489,0.169,120,253,0.474,0.097,50,146,0.342
1610612752,New York Knicks,NYK,13,13,0.319,148,364,0.407,0.473,0.194,100,221,0.452,0.125,48,143,0.336
1610612750,Minnesota Timberwolves,MIN,16,16,0.269,142,357,0.398,0.482,0.146,82,193,0.425,0.124,60,164,0.366
1610612739,Cleveland Cavaliers,CLE,12,12,0.313,111,313,0.355,0.447,0.131,53,131,0.405,0.182,58,182,0.319
1610612760,Oklahoma City Thunder,OKC,10,10,0.315,120,270,0.444,0.498,0.23,91,197,0.462,0.085,29,73,0.397
1610612743,Denver Nuggets,DEN,12,12,0.235,89,240,0.371,0.425,0.153,63,156,0.404,0.082,26,84,0.31
1610612749,Milwaukee Bucks,MIL,6,6,0.346,65,179,0.363,0.43,0.195,41,101,0.406,0.151,24,78,0.308
1610612753,Orlando Magic,ORL,7,7,0.284,70,167,0.419,0.464,0.196,55,115,0.478,0.088,15,52,0.288
1610612746,LA Clippers,LAC,6,6,0.318,62,157,0.395,0.497,0.15,30,74,0.405,0.168,32,83,0.386
1610612755,Philadelphia 76ers,PHI,6,6,0.268,49,134,0.366,0.44,0.14,29,70,0.414,0.128,20,64,0.313
1610612748,Miami Heat,MIA,5,5,0.296,39,120,0.325,0.388,0.177,24,72,0.333,0.118,15,48,0.313
1610612747,Los Angeles Lakers,LAL,5,5,0.267,45,113,0.398,0.469,0.149,29,63,0.46,0.118,16,50,0.32
1610612740,New Orleans Pelicans,NOP,4,4,0.284,32,96,0.333,0.365,0.183,26,62,0.419,0.101,6,34,0.176
1610612756,Phoenix Suns,PHX,4,4,0.307,42,93,0.452,0.516,0.191,30,58,0.517,0.116,12,35,0.343
