player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
202954,Brad Wanamaker,Brad,1610612738,BOS,30.0,17,10,7,0.588,272.75,21,3,10,30,77,69,51,210,4,3,32,9,199.8,23,18,188,61,50,41,116,51,70,153,170,145,165,55,136,177,100,61,BOS
1629035,Carsen Edwards,Carsen,1610612738,BOS,22.0,1,1,0,1.0,3.466666666666667,0,0,0,0,0,0,0,2,0,0,0,0,1.2,199,131,1,1,205,157,150,141,180,1,1,1,12,140,1,1,183,208,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,28.0,17,10,7,0.588,481.9433333333333,23,33,8,110,161,108,96,392,21,10,66,38,400.7,23,18,188,61,21,40,9,64,13,198,192,193,192,2,197,216,29,23,BOS
202683,Enes Freedom,Enes,1610612738,BOS,28.0,11,7,4,0.636,102.43166666666669,4,20,2,38,22,17,9,70,0,4,19,8,108.1,56,37,77,47,123,116,27,120,58,79,76,60,86,140,149,145,104,108,BOS
202330,Gordon Hayward,Gordon,1610612738,BOS,30.0,5,3,2,0.6,157.21666666666667,11,8,2,16,40,40,25,150,2,1,10,11,119.0,111,83,40,55,92,79,78,120,102,102,123,97,132,79,70,96,83,100,BOS
1629684,Grant Williams,Grant,1610612738,BOS,21.0,17,10,7,0.588,169.605,4,5,4,10,51,40,26,138,5,0,33,10,104.2,23,18,188,61,86,116,98,99,123,118,123,101,129,49,1,179,94,111,BOS
1629750,Javonte Green,Javonte,1610612738,BOS,26.0,1,1,0,1.0,5.65,0,0,0,0,0,0,0,2,0,0,1,0,4.2,199,131,1,1,197,157,150,141,180,1,1,1,12,140,1,27,183,199,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,23.0,17,10,7,0.588,671.9933333333333,59,33,65,154,209,154,120,550,9,19,48,59,644.9,23,18,188,61,9,8,9,2,8,209,208,201,207,24,215,201,14,9,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,22.0,17,10,7,0.588,690.295,61,29,58,152,219,164,136,558,20,18,41,88,831.5,23,18,188,61,7,7,16,3,9,212,213,208,208,3,213,190,7,5,BOS
202689,Kemba Walker,Kemba,1610612738,BOS,30.0,17,10,7,0.588,627.72,34,17,34,88,201,146,122,530,7,19,43,66,579.8,23,18,188,61,13,17,35,11,18,206,205,202,204,32,215,193,11,11,BOS
203935,Marcus Smart,Marcus,1610612738,BOS,26.0,17,10,7,0.588,647.6883333333334,28,16,32,66,193,156,122,532,8,3,55,72,511.8,23,18,188,61,12,30,36,14,32,203,209,202,205,26,136,208,10,15,BOS
1629057,Robert Williams III,Robert,1610612738,BOS,22.0,13,7,6,0.538,149.2,11,21,2,44,38,41,37,116,6,1,18,7,144.2,37,37,174,74,96,79,25,120,49,99,128,123,111,42,70,139,112,82,BOS
1629641,Romeo Langford,Romeo,1610612738,BOS,20.0,7,6,1,0.857,45.836666666666666,0,0,0,6,14,8,4,30,0,2,4,3,17.6,81,60,21,22,149,157,150,141,133,62,56,41,62,140,103,62,144,168,BOS
1628400,Semi Ojeleye,Semi,1610612738,BOS,25.0,13,7,6,0.538,122.21166666666667,2,2,0,4,40,27,27,100,0,1,9,1,44.9,37,37,174,74,118,132,124,141,145,102,101,104,99,140,70,89,167,143,BOS
1629605,Tacko Fall,Tacko,1610612738,BOS,24.0,2,1,1,0.5,2.825,1,1,0,2,0,0,0,0,0,0,0,2,4.2,182,131,21,85,208,152,144,141,160,1,1,1,1,140,1,1,149,199,BOS
1629682,Tremont Waters,Tremont,1610612738,BOS,22.0,1,1,0,1.0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,2.7,199,131,1,1,210,157,150,141,180,1,1,1,1,140,1,1,183,203,BOS
1629738,Vincent Poirier,Vincent,1610612738,BOS,26.0,1,1,0,1.0,1.8166666666666669,0,0,0,0,0,0,0,0,0,0,0,0,4.5,199,131,1,1,214,157,150,141,180,1,1,1,1,140,1,1,183,198,BOS
