group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1628449,Chris Boucher,Chris,1610612761,TOR,30.0,9,4,5,0.444,3.0,0.3,0.0,0.0,0.4,0.6,0.0,0.7,2.4,0.0,0.1,0.3,0.1,2.1,277,278,166,272,192,60,238,174,166,150,1,367,223,204,373,253,286,220,TOR
Players,1631132,Christian Koloko,Christian,1610612761,TOR,23.0,3,2,1,0.667,4.9,1.0,1.0,0.0,0.7,1.7,1.3,0.7,4.7,0.3,0.0,0.7,1.3,6.1,368,326,18,53,8,3,3,174,100,419,389,367,10,11,1,419,2,11,TOR
Players,1627783,Pascal Siakam,Pascal,1610612761,TOR,29.0,36,14,22,0.389,3.6,0.4,0.4,0.1,0.9,0.9,0.7,0.5,2.9,0.1,0.0,0.5,0.6,3.4,42,108,432,329,103,56,51,162,69,259,203,308,154,112,253,359,58,90,TOR
Players,1630567,Scottie Barnes,Scottie,1610612761,TOR,21.0,39,17,22,0.436,3.4,0.2,0.3,0.1,1.1,1.1,0.8,0.6,2.7,0.1,0.0,0.4,0.4,3.1,22,61,432,288,143,151,61,166,40,324,232,331,188,121,248,318,111,101,TOR
Players,201152,Thaddeus Young,Thaddeus,1610612761,TOR,35.0,13,7,6,0.538,3.2,0.3,0.3,0.0,0.6,0.7,0.7,0.8,3.4,0.0,0.0,0.4,0.1,2.3,237,223,191,163,173,80,73,174,114,189,193,404,87,204,1,305,310,192,TOR
Players,1628384,OG Anunoby,OG,1610612761,TOR,25.0,35,16,19,0.457,3.7,0.3,0.3,0.2,0.5,0.9,0.6,0.4,2.7,0.1,0.0,0.5,0.3,3.1,55,80,398,262,77,75,86,74,139,257,174,208,173,75,255,356,135,106,TOR
Players,1630625,Dalano Banton,Dalano,1610612761,TOR,23.0,2,2,0,1.0,2.2,1.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,7.8,394,326,1,1,289,3,238,2,5,1,131,1,423,204,1,1,1,2,TOR
Players,1630201,Malachi Flynn,Malachi,1610612761,TOR,25.0,6,2,4,0.333,2.7,0.0,0.0,0.0,0.0,0.5,0.3,0.7,3.0,0.2,0.0,0.3,0.0,1.2,322,326,136,360,227,247,238,174,315,129,88,367,131,44,1,253,329,318,TOR
Players,1629018,Gary Trent Jr.,Gary,1610612761,TOR,24.0,31,13,18,0.419,3.5,0.1,0.0,0.0,0.3,1.1,0.8,0.5,2.6,0.0,0.0,0.3,0.2,2.0,87,129,384,302,121,215,238,174,214,322,251,273,206,204,1,202,237,224,TOR
Players,1627823,Juancho Hernangomez,Juancho,1610612761,TOR,27.0,3,2,1,0.667,4.3,0.0,0.0,0.0,0.7,0.0,0.3,0.7,6.0,0.0,0.0,0.0,0.7,1.1,368,326,18,53,30,247,238,174,100,1,88,367,2,204,1,1,40,325,TOR
Players,203115,Will Barton,Will,1610612761,TOR,32.0,4,1,3,0.25,2.8,0.5,0.0,0.5,0.5,3.0,2.3,0.8,4.0,0.0,0.0,0.3,0.5,2.9,351,372,115,396,223,26,238,8,140,446,439,397,29,204,1,188,74,123,TOR
Players,1630173,Precious Achiuwa,Precious,1610612761,TOR,23.0,12,5,7,0.417,2.5,0.3,0.4,0.2,0.7,0.9,0.8,0.5,2.2,0.2,0.1,0.7,0.4,3.1,245,259,219,304,264,102,34,77,100,259,247,279,262,44,339,419,108,109,TOR
Players,1627832,Fred VanVleet,Fred,1610612761,TOR,29.0,37,15,22,0.405,3.7,0.2,0.1,0.1,0.3,1.0,0.8,0.6,3.4,0.2,0.1,0.5,0.3,3.7,34,91,432,315,79,142,229,116,212,310,227,354,85,53,397,346,178,73,TOR
Players,1627751,Jakob Poeltl,Jakob,1610612761,TOR,27.0,20,6,14,0.3,3.4,0.1,0.3,0.0,0.9,2.2,1.0,0.5,3.5,0.1,0.1,0.6,0.3,2.9,181,239,331,389,147,210,78,174,76,442,281,279,70,93,291,397,158,120,TOR
Players,1630288,Jeff Dowtin Jr.,Jeff,1610612761,TOR,26.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4,425,372,1,1,405,247,238,174,315,1,1,1,423,1,1,1,329,43,TOR
Players,203490,Otto Porter Jr.,Otto,1610612761,TOR,30.0,4,2,2,0.5,1.4,0.0,0.0,0.0,0.0,1.3,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,351,326,72,188,382,247,238,174,315,360,1,279,416,204,1,1,329,404,TOR
