season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2019-20,1610612758,21900012,2019-10-23,SAC,PHX,PHX,1610612756,1,95,124,L,-29
2019-20,1610612758,21900024,2019-10-25,POR,SAC,POR,1610612757,2,112,122,L,-10
2019-20,1610612758,21900034,2019-10-26,SAC,UTA,UTA,1610612762,3,81,113,L,-32
2019-20,1610612758,21900050,2019-10-28,DEN,SAC,DEN,1610612743,4,94,101,L,-7
2019-20,1610612758,21900064,2019-10-30,CHA,SAC,CHA,1610612766,5,111,118,L,-7
2019-20,1610612758,21900075,2019-11-01,UTA,SAC,UTA,1610612762,6,102,101,W,1
2019-20,1610612758,21900087,2019-11-03,SAC,NYK,NYK,1610612752,7,113,92,W,21
2019-20,1610612758,21900106,2019-11-06,SAC,TOR,TOR,1610612761,8,120,124,L,-4
2019-20,1610612758,21900119,2019-11-08,SAC,ATL,ATL,1610612737,9,121,109,W,12
2019-20,1610612758,21900153,2019-11-12,POR,SAC,POR,1610612757,10,107,99,W,8
2019-20,1610612758,21900174,2019-11-15,SAC,LAL,LAL,1610612747,11,97,99,L,-2
2019-20,1610612758,21900184,2019-11-17,BOS,SAC,BOS,1610612738,12,100,99,W,1
2019-20,1610612758,21900200,2019-11-19,PHX,SAC,PHX,1610612756,13,120,116,W,4
2019-20,1610612758,21900217,2019-11-22,SAC,BKN,BKN,1610612751,14,97,116,L,-19
2019-20,1610612758,21900237,2019-11-24,SAC,WAS,WAS,1610612764,15,113,106,W,7
2019-20,1610612758,21900244,2019-11-25,SAC,BOS,BOS,1610612738,16,102,103,L,-1
2019-20,1610612758,21900257,2019-11-27,SAC,PHI,PHI,1610612755,17,91,97,L,-6
2019-20,1610612758,21900280,2019-11-30,DEN,SAC,DEN,1610612743,18,100,97,W,3
2019-20,1610612758,21900298,2019-12-02,CHI,SAC,CHI,1610612741,19,106,113,L,-7
2019-20,1610612758,21900315,2019-12-04,SAC,POR,POR,1610612757,20,116,127,L,-11
2019-20,1610612758,21900328,2019-12-06,SAC,SAS,SAS,1610612759,21,104,105,L,-1
2019-20,1610612758,21900340,2019-12-08,SAC,DAL,DAL,1610612742,22,110,106,W,4
2019-20,1610612758,21900346,2019-12-09,SAC,HOU,HOU,1610612745,23,119,118,W,1
2019-20,1610612758,21900365,2019-12-11,OKC,SAC,OKC,1610612760,24,94,93,W,1
2019-20,1610612758,21900378,2019-12-13,NYK,SAC,NYK,1610612752,25,101,103,L,-2
2019-20,1610612758,21900393,2019-12-15,SAC,GSW,GSW,1610612744,26,100,79,W,21
2019-20,1610612758,21900401,2019-12-17,SAC,CHA,CHA,1610612766,27,102,110,L,-8
2019-20,1610612758,21900421,2019-12-20,SAC,IND,IND,1610612754,28,105,119,L,-14
