group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1626209,Mario Hezonja,Mario,1610612757,POR,25.0,10,7,3,0.7,1.7,135.1,123.8,123.8,94.1,88.4,88.4,41.1,35.4,35.4,0.063,0.0,50.0,0.0,0.037,0.023,0.0,0.0,0.0,0.0,0.021,0.024,110.17,118.72,98.93,118.72,0.014,42,0,1,0.0,0.1,0.0,259,198,117,58,338,48,58,58,79,68,68,40,44,44,223,219,9,273,331,352,1,1,340,365,402,403,83,84,84,336,340,350,340,391,340,POR
Players,1628403,Caleb Swanigan,Caleb,1610612757,POR,23.0,1,0,1,0.0,4.8,111.1,111.1,111.1,121.5,120.0,120.0,-10.3,-8.9,-8.9,0.0,0.0,0.0,0.167,0.0,0.091,0.0,0.0,0.333,0.333,0.3,0.3,94.4,95.0,79.17,95.0,0.029,9,1,3,1.0,3.0,0.333,414,415,28,415,7,212,162,162,320,352,352,275,273,273,285,219,285,18,346,152,1,1,283,326,42,51,385,426,426,309,283,289,18,5,252,POR
Players,203918,Rodney Hood,Rodney,1610612757,POR,27.0,8,4,4,0.5,3.2,122.8,117.5,117.5,114.0,111.9,111.9,8.8,5.7,5.7,0.059,1.0,16.7,0.032,0.088,0.062,16.7,15.5,1.25,1.239,0.075,0.088,104.56,107.87,89.89,107.87,0.14,57,4,4,0.5,0.5,1.0,285,261,148,177,134,103,102,102,249,278,278,148,155,155,226,128,130,190,252,253,402,395,5,8,364,350,164,181,181,110,184,268,102,252,1,POR
Players,203081,Damian Lillard,Damian,1610612757,POR,29.0,35,21,14,0.6,3.7,123.5,119.9,119.9,114.8,115.0,115.0,8.7,4.8,4.8,0.387,4.83,20.1,0.022,0.113,0.069,4.2,4.2,0.478,0.558,0.372,0.395,101.78,103.2,86.0,103.2,0.183,277,36,90,1.0,2.6,0.4,15,15,367,118,66,98,87,87,262,305,305,149,163,163,12,11,94,232,196,224,224,224,212,191,14,17,220,275,275,47,7,6,17,11,191,POR
Players,202355,Hassan Whiteside,Hassan,1610612757,POR,31.0,25,17,8,0.68,3.0,121.8,119.9,119.9,107.1,106.0,106.0,14.7,13.9,13.9,0.043,1.0,6.5,0.12,0.22,0.172,6.5,6.3,0.739,0.79,0.158,0.17,99.99,101.3,84.42,101.3,0.207,161,17,23,0.7,0.9,0.739,105,40,254,73,179,113,86,86,172,212,212,117,109,109,247,128,255,44,48,32,262,260,51,48,185,182,261,319,319,30,57,102,65,164,33,POR
Players,203468,CJ McCollum,CJ,1610612757,POR,28.0,34,20,14,0.588,3.6,124.4,120.9,120.9,114.6,115.3,115.3,9.8,5.6,5.6,0.136,6.0,18.5,0.015,0.094,0.056,3.1,3.1,0.614,0.638,0.177,0.184,102.33,103.46,86.21,103.46,0.104,268,23,44,0.7,1.3,0.523,24,22,367,138,77,89,79,79,261,310,310,143,157,157,123,6,112,256,239,270,211,212,87,108,151,161,206,269,269,164,32,55,67,84,88,POR
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,21.0,12,4,8,0.333,2.8,89.2,92.6,92.6,136.3,133.8,133.8,-47.1,-41.1,-41.1,0.0,0.0,0.0,0.022,0.083,0.049,7.1,7.2,0.333,0.349,0.187,0.189,104.57,103.74,86.45,103.74,-0.014,68,3,12,0.3,1.0,0.25,232,261,254,331,199,376,347,347,388,412,412,395,392,392,285,219,285,230,261,287,273,274,283,322,135,150,163,264,264,396,200,171,220,128,309,POR
Players,1628380,Zach Collins,Zach,1610612757,POR,22.0,6,3,3,0.5,1.9,139.9,128.0,128.0,139.1,127.6,127.6,0.8,0.4,0.4,0.083,0.0,33.3,0.0,0.2,0.095,0.0,0.0,0.5,0.5,0.071,0.077,103.65,113.12,94.27,113.12,0.047,25,1,2,0.2,0.3,0.5,316,284,117,177,309,34,42,42,396,391,391,194,197,197,188,219,25,273,58,145,1,1,160,247,366,368,184,118,118,279,283,313,272,319,96,POR
Players,2546,Carmelo Anthony,Carmelo,1610612757,POR,36.0,23,15,8,0.652,3.7,125.5,120.0,120.0,106.4,108.1,108.1,19.1,11.9,11.9,0.0,0.0,0.0,0.0,0.127,0.071,0.0,0.0,0.523,0.568,0.129,0.134,100.56,101.97,84.97,101.97,0.075,180,9,22,0.4,1.0,0.409,122,62,254,92,57,83,84,84,164,237,237,96,117,117,285,219,285,273,171,220,1,1,156,178,240,250,252,302,302,213,110,110,159,158,187,POR
Players,203994,Jusuf Nurkić,Jusuf,1610612757,POR,25.0,8,6,2,0.75,3.6,132.1,131.7,131.7,111.5,112.5,112.5,20.6,19.2,19.2,0.158,3.0,13.6,0.143,0.267,0.207,4.5,4.6,0.571,0.612,0.284,0.293,102.68,102.38,85.32,102.38,0.195,60,8,14,1.0,1.8,0.571,285,210,82,38,72,57,39,39,217,284,284,90,90,90,103,25,162,29,25,20,226,227,118,130,55,57,195,292,292,38,125,154,18,54,71,POR
Players,2772,Trevor Ariza,Trevor,1610612757,POR,35.0,18,10,8,0.556,2.8,104.6,94.8,94.8,91.2,91.5,91.5,13.5,3.3,3.3,0.049,0.0,22.2,0.0,0.132,0.063,0.0,0.0,0.0,0.078,0.054,0.056,99.86,104.81,87.34,104.81,0.026,116,0,6,0.0,0.3,0.0,178,139,254,150,194,284,330,330,62,81,81,124,173,173,239,219,71,273,160,247,1,1,340,364,389,392,267,245,245,318,340,226,340,319,340,POR
