group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,21.0,12,4,8,0.333,33.54666666666667,3,0,3,2,2,14,14,42,1,1,4,2,15.8,232,261,254,331,215,113,223,58,217,89,286,377,286,107,253,226,220,254
Players,203468,CJ McCollum,CJ,1610612757,POR,28.0,34,20,14,0.588,122.72,18,4,3,20,19,53,24,126,0,0,12,9,104.0,24,22,367,138,25,7,105,58,55,323,454,439,448,181,1,402,81,55
Players,1628403,Caleb Swanigan,Caleb,1610612757,POR,23.0,1,0,1,0.0,4.8,0,0,0,2,0,5,0,8,0,0,0,1,3.2,414,415,28,415,370,210,223,157,217,1,170,1,121,181,1,1,262,362
Players,2546,Carmelo Anthony,Carmelo,1610612757,POR,36.0,23,15,8,0.652,86.145,4,0,0,0,6,47,13,82,4,1,7,3,65.8,122,62,254,92,87,90,223,157,296,178,445,366,390,22,253,308,184,102
Players,203081,Damian Lillard,Damian,1610612757,POR,29.0,35,21,14,0.6,127.90666666666668,9,2,11,42,19,55,27,130,1,10,7,29,192.5,15,15,367,118,19,34,159,8,11,323,455,448,451,107,453,308,11,5
Players,1629018,Gary Trent Jr.,Gary,1610612757,POR,21.0,17,12,5,0.706,60.23833333333334,0,0,5,2,3,32,8,52,0,0,6,4,32.7,187,102,180,53,147,210,223,38,217,118,396,286,308,181,1,287,156,176
Players,202355,Hassan Whiteside,Hassan,1610612757,POR,31.0,25,17,8,0.68,73.91666666666667,10,14,1,34,12,28,20,64,13,0,6,10,120.0,105,40,254,73,120,28,10,145,21,259,378,420,345,1,1,287,75,34
Players,203994,Jusuf Nurkić,Jusuf,1610612757,POR,25.0,8,6,2,0.75,29.06833333333333,5,6,2,14,3,16,5,30,2,0,5,8,54.9,285,210,82,38,233,75,57,88,77,118,300,229,258,58,1,257,93,126
Players,1626209,Mario Hezonja,Mario,1610612757,POR,25.0,10,7,3,0.7,17.183333333333334,0,0,0,0,4,7,4,16,0,1,2,0,8.7,259,198,117,58,279,210,223,157,296,144,203,205,176,181,253,156,319,301
Players,1629642,Nassir Little,Nassir,1610612757,POR,20.0,2,1,1,0.5,5.803333333333334,0,0,0,2,0,3,3,4,0,0,2,0,4.4,383,358,28,177,357,210,223,157,217,1,134,175,73,181,1,156,319,348
Players,203918,Rodney Hood,Rodney,1610612757,POR,27.0,8,4,4,0.5,25.808333333333334,0,5,0,2,7,6,5,32,0,0,2,2,19.3,285,261,148,177,248,210,81,157,217,196,183,229,263,181,1,156,220,230
Players,2772,Trevor Ariza,Trevor,1610612757,POR,35.0,18,10,8,0.556,50.836666666666666,1,0,0,0,6,14,0,42,0,0,2,4,18.4,178,139,254,150,168,188,223,157,296,178,286,1,286,181,1,156,156,240
Players,1628380,Zach Collins,Zach,1610612757,POR,22.0,6,3,3,0.5,11.456666666666669,0,0,0,2,5,2,5,14,0,1,1,0,5.9,316,284,117,177,311,210,223,157,217,161,88,229,165,181,253,95,319,332
