team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,34,13,21,0.382,128.95333333333335,10.6,15.1,6.7,31.8,11.2,8.9,6.1,35.2,18,23,23,25,19,15,4,9,11,16,12,20,27,ATLANTA HAWKS
1610612738,Boston Celtics,42,23,19,0.548,144.26666666666668,8.5,8.0,5.2,30.9,11.2,13.0,3.7,25.5,5,6,16,12,10,25,26,19,14,17,24,5,5,BOSTON CELTICS
1610612751,Brooklyn Nets,40,20,20,0.5,174.95166666666665,8.8,15.0,3.1,39.1,13.0,10.5,9.1,29.6,9,9,18,13,3,23,5,28,3,24,15,29,15,BROOKLYN NETS
1610612766,Charlotte Hornets,34,17,17,0.5,148.435,11.2,9.5,6.3,31.5,9.5,8.2,4.1,29.6,18,16,12,13,8,11,18,11,12,13,8,7,14,CHARLOTTE HORNETS
1610612741,Chicago Bulls,38,13,25,0.342,119.12,12.4,11.5,4.8,23.0,13.9,17.2,2.7,35.7,11,23,28,26,23,6,12,21,30,27,30,2,28,CHICAGO BULLS
1610612739,Cleveland Cavaliers,29,13,16,0.448,132.205,5.7,17.2,3.5,28.9,16.1,13.9,9.5,33.2,28,23,10,17,16,29,2,25,20,29,27,30,23,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,41,17,24,0.415,163.21666666666667,5.3,11.5,3.1,27.8,11.5,12.1,6.0,28.7,6,16,27,20,5,30,13,27,22,19,19,19,8,DALLAS MAVERICKS
1610612743,Denver Nuggets,45,29,16,0.644,176.035,9.6,13.7,3.5,32.3,8.6,8.2,3.3,29.4,1,2,10,6,2,18,8,26,7,8,6,4,13,DENVER NUGGETS
1610612765,Detroit Pistons,30,10,20,0.333,120.97,7.1,10.7,6.2,27.4,12.5,14.6,4.8,32.1,25,29,18,27,22,27,15,12,23,22,28,10,21,DETROIT PISTONS
1610612744,Golden State Warriors,27,8,19,0.296,100.03166666666668,9.0,9.0,11.5,24.5,12.6,13.0,8.6,34.5,29,30,16,30,28,22,21,1,28,23,23,28,25,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,32,19,13,0.594,111.67333333333332,13.5,11.0,8.7,32.2,7.7,11.6,5.5,25.1,23,11,4,9,26,4,14,5,8,5,17,14,4,HOUSTON ROCKETS
1610612754,Indiana Pacers,36,22,14,0.611,151.77166666666668,11.4,9.0,2.8,25.1,10.9,11.9,3.8,29.4,15,7,7,7,7,9,20,30,27,15,18,6,11,INDIANA PACERS
1610612746,LA Clippers,32,19,13,0.594,126.87833333333332,9.4,13.3,9.1,31.2,11.3,12.5,5.7,31.2,23,11,4,9,20,19,9,3,13,18,20,17,17,LA CLIPPERS
1610612747,Los Angeles Lakers,30,20,10,0.667,114.33166666666666,13.2,14.2,5.7,28.3,8.5,6.9,5.4,26.4,25,9,2,4,24,5,7,14,21,7,3,13,6,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,30,13,17,0.433,97.105,7.0,11.9,5.6,44.5,14.5,8.9,7.0,31.9,25,23,12,18,29,28,10,16,1,28,11,24,20,MEMPHIS GRIZZLIES
1610612748,Miami Heat,36,18,18,0.5,153.41333333333333,10.8,10.6,4.0,26.3,8.9,12.7,5.6,35.7,15,14,14,13,6,14,16,23,25,11,22,16,29,MIAMI HEAT
1610612749,Milwaukee Bucks,24,17,7,0.708,74.35333333333334,9.2,17.4,9.2,39.7,18.9,8.2,5.3,20.3,30,16,1,1,30,20,1,2,2,30,7,12,1,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,33,11,22,0.333,112.21333333333334,10.9,15.1,6.4,30.8,8.3,10.6,4.2,27.6,22,28,26,27,25,12,3,10,16,6,16,8,7,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,41,13,28,0.317,143.46666666666667,8.5,5.0,5.5,23.6,9.3,13.3,7.3,35.1,6,23,30,29,11,24,29,17,29,12,25,27,26,NEW ORLEANS PELICANS
1610612752,New York Knicks,34,14,20,0.412,136.765,12.4,14.5,3.9,33.2,8.7,7.4,6.8,23.2,18,20,18,21,13,7,6,24,5,10,4,23,2,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,45,30,15,0.667,191.42,15.4,8.8,3.0,29.3,8.7,9.6,6.4,31.2,1,1,8,4,1,1,22,29,18,9,13,21,18,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,34,14,20,0.412,121.75833333333334,8.3,4.7,5.6,29.0,13.0,8.6,7.1,31.3,18,20,18,21,21,26,30,15,19,25,9,25,19,ORLANDO MAGIC
1610612755,Philadelphia 76ers,44,26,18,0.591,134.55,9.1,8.6,4.8,26.2,11.8,5.4,4.5,29.4,4,4,14,11,14,21,23,22,26,21,1,9,12,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,37,16,21,0.432,129.93333333333334,10.5,9.4,8.9,32.1,13.3,8.0,5.5,33.8,12,19,23,19,18,16,19,4,9,26,5,15,24,PHOENIX SUNS
1610612757,Portland Trail Blazers,37,22,15,0.595,133.70333333333335,14.3,8.3,7.3,34.5,5.1,15.3,7.3,36.1,12,7,8,8,15,3,24,7,4,1,29,26,30,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,39,19,20,0.487,142.26333333333332,10.9,9.6,5.3,30.9,6.3,8.9,2.5,32.9,10,11,18,16,12,13,17,18,15,3,10,1,22,SACRAMENTO KINGS
1610612759,San Antonio Spurs,45,18,27,0.4,174.56166666666667,11.3,7.6,5.2,30.1,7.4,13.4,6.8,30.9,1,14,29,23,4,10,27,20,17,4,26,22,16,SAN ANTONIO SPURS
1610612761,Toronto Raptors,37,25,12,0.676,130.78,12.1,5.2,8.5,31.9,9.6,5.8,5.8,24.2,12,5,3,3,17,8,28,6,10,14,2,18,3,TORONTO RAPTORS
1610612762,Utah Jazz,41,28,13,0.683,144.58166666666668,9.7,11.7,7.0,32.9,6.0,10.2,3.0,28.9,6,3,4,2,9,17,11,8,6,2,14,3,9,UTAH JAZZ
1610612764,Washington Wizards,35,14,21,0.4,103.27833333333334,15.0,8.0,5.9,26.5,11.5,12.5,5.2,29.3,17,20,23,23,27,2,25,13,24,20,21,11,10,WASHINGTON WIZARDS
