player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1630174,Aaron Nesmith,Aaron,1610612738,BOS,22.0,52,32,20,0.615,11.0,104.3,1.4,0.117,0.169,0.4,0.256,0.1,0.1,4.2,3.1,2.8,9.8,0.054,273,177,259,162,457,92,433,317,342,413,113,474,399,163,149,137,133,297,BOS
201143,Al Horford,Al,1610612738,BOS,36.0,69,46,23,0.667,29.1,103.4,6.1,0.201,0.285,0.7,0.17,1.3,0.393,8.1,6.8,6.4,23.8,0.144,110,32,308,83,117,75,32,72,80,214,353,17,77,401,419,412,405,15,BOS
1630271,Brodric Thomas,Brodric,1610612738,BOS,25.0,12,8,4,0.667,5.0,103.7,0.7,0.103,0.16,0.1,0.1,0.1,0.1,2.8,2.1,1.7,4.0,0.027,482,446,99,83,556,76,545,403,370,540,522,487,399,87,95,74,33,484,BOS
101139,CJ Miles,CJ,1610612738,BOS,35.0,1,1,0,1.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.043,589,544,1,1,595,603,583,583,583,554,554,520,520,17,1,1,7,600,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,30.0,47,20,27,0.426,20.8,108.4,3.6,0.159,0.232,0.4,0.142,0.7,0.295,9.1,5.7,5.8,19.6,0.075,319,295,379,400,255,219,137,165,173,389,445,95,142,461,332,366,338,183,BOS
1628401,Derrick White,Derrick,1610612738,BOS,27.0,75,40,35,0.533,29.3,106.4,3.0,0.094,0.141,0.9,0.189,0.8,0.23,8.3,8.9,6.7,29.6,0.123,46,90,495,270,115,146,204,462,444,159,286,70,193,413,542,431,515,36,BOS
202683,Enes Freedom,Enes,1610612738,BOS,30.0,35,20,15,0.571,11.8,103.8,2.8,0.219,0.302,0.1,0.089,0.4,0.35,3.5,3.3,2.7,9.9,0.057,381,295,206,223,443,79,226,52,64,521,531,201,90,134,160,131,138,276,BOS
1629684,Grant Williams,Grant,1610612738,BOS,23.0,77,49,28,0.636,24.4,108.0,2.7,0.107,0.16,0.5,0.14,0.7,0.237,8.5,6.1,6.1,22.7,0.089,26,18,399,134,192,205,241,375,374,352,448,77,184,430,371,393,388,121,BOS
203953,Jabari Parker,Jabari,1610612738,BOS,27.0,12,4,8,0.333,9.4,104.7,1.9,0.18,0.299,0.3,0.267,0.1,0.083,3.0,2.9,2.3,10.3,0.044,482,487,140,467,485,98,362,118,69,436,95,487,441,95,136,104,141,372,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,25.0,66,43,23,0.652,33.6,103.8,5.3,0.145,0.211,1.1,0.206,0.3,0.066,10.0,8.5,7.8,28.4,0.165,147,65,308,113,48,78,51,204,209,85,223,305,464,502,527,511,493,8,BOS
