player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1630174,Aaron Nesmith,Aaron,1610612738,BOS,22.0,52,32,20,0.615,11.0,0.6,0.4,0.5,1.3,4.2,3.1,2.8,9.8,0.1,0.0,1.3,0.5,7.3,273,177,259,162,457,435,457,365,455,163,149,137,473,474,73,230,462,478,BOS
201143,Al Horford,Al,1610612738,BOS,36.0,69,46,23,0.667,29.1,1.5,1.5,0.6,4.5,8.1,6.8,6.4,23.8,1.3,0.2,1.9,1.2,29.6,110,32,308,83,117,193,137,329,182,401,419,412,201,17,174,374,285,86,BOS
1630271,Brodric Thomas,Brodric,1610612738,BOS,25.0,12,8,4,0.667,5.0,0.2,0.0,0.2,1.0,2.8,2.1,1.7,4.0,0.1,0.1,0.6,0.3,4.1,482,446,99,83,556,533,536,494,477,87,95,74,561,487,94,76,518,549,BOS
101139,CJ Miles,CJ,1610612738,BOS,35.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,589,544,1,1,595,544,536,522,565,17,1,1,591,520,1,133,564,596,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,30.0,47,20,27,0.426,20.8,1.0,1.4,0.5,4.7,9.1,5.7,5.8,19.6,0.7,0.3,2.4,1.7,17.6,319,295,379,400,255,313,153,386,168,461,332,366,268,95,238,492,193,253,BOS
1628401,Derrick White,Derrick,1610612738,BOS,27.0,75,40,35,0.533,29.3,1.6,0.9,1.8,5.2,8.3,8.9,6.7,29.6,0.8,0.4,2.3,3.6,28.0,46,90,495,270,115,173,286,90,142,413,542,431,91,70,350,476,45,100,BOS
202683,Enes Freedom,Enes,1610612738,BOS,30.0,35,20,15,0.571,11.8,0.4,1.8,0.1,2.6,3.5,3.3,2.7,9.9,0.4,0.5,1.2,0.8,10.5,381,295,206,223,443,496,98,518,320,134,160,131,468,201,417,191,399,405,BOS
1629684,Grant Williams,Grant,1610612738,BOS,23.0,77,49,28,0.636,24.4,1.1,0.8,0.8,2.5,8.5,6.1,6.1,22.7,0.7,0.2,2.4,1.3,16.5,26,18,399,134,192,290,315,283,332,430,371,393,218,77,215,504,248,274,BOS
203953,Jabari Parker,Jabari,1610612738,BOS,27.0,12,4,8,0.333,9.4,0.4,0.8,0.8,1.3,3.0,2.9,2.3,10.3,0.1,0.2,1.1,0.4,8.6,482,487,140,467,485,489,338,267,444,95,136,104,465,487,151,163,500,447,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,25.0,66,43,23,0.652,33.6,3.5,2.3,3.2,9.9,10.0,8.5,7.8,28.4,0.3,1.5,2.5,4.3,37.5,147,65,308,113,48,16,50,12,28,502,527,511,113,305,600,520,29,39,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,24.0,76,49,27,0.645,35.9,3.6,2.1,3.0,10.1,10.5,9.1,8.5,30.8,0.6,1.1,2.3,4.5,45.2,35,18,379,127,14,13,64,20,25,530,554,547,82,99,585,475,27,12,BOS
