season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1629622,Max Strus,Max,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,26.116666666666667,0,0,0,0,2,3,5,28,0,2,4,2,11.4,1,871,871,871,762,751,705,625,1167,256,473,808,1148,547,1564,1412,505,1109,1,26:07,2024,2025
2024-25,1629636,Darius Garland,Darius,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,33.3,2,2,0,6,8,6,13,38,0,0,4,5,15.3,1,871,871,871,458,423,388,625,404,978,804,1521,1488,547,1,1412,143,953,1,33:18,2024,2025
2024-25,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,29.716666666666665,4,0,0,8,8,6,8,22,0,2,1,1,14.8,1,871,871,871,619,171,705,625,265,978,804,1162,902,547,1564,400,773,975,1,29:43,2024,2025
2024-25,1628378,Donovan Mitchell,Donovan,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,37.65,5,0,11,8,8,4,5,26,1,2,2,11,60.3,1,871,871,871,250,107,705,3,265,978,578,808,1056,170,1564,763,7,29,1,37:39,2024,2025
2024-25,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,16.133333333333333,0,0,0,2,4,0,5,10,0,0,1,0,4.0,1,871,871,871,1119,751,705,625,802,515,1,808,412,547,1,400,1168,1449,1,16:08,2024,2025
2024-25,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,29.933333333333334,0,3,2,6,4,2,8,28,0,1,4,1,22.5,1,871,871,871,606,751,251,325,404,515,308,1162,1148,547,1165,1412,773,680,1,29:56,2024,2025
2024-25,1629731,Dean Wade,Dean,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,18.73333333333333,0,4,0,4,6,2,8,20,0,0,4,1,10.2,1,871,871,871,1030,751,147,625,582,735,308,1162,816,547,1,1412,773,1167,1,18:44,2024,2025
2024-25,1629660,Ty Jerome,Ty,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,11.0,0,0,3,2,2,3,6,16,0,1,3,0,14.0,1,871,871,871,1324,751,705,204,802,256,473,944,654,547,1165,1145,1168,1012,1,11:00,2024,2025
2024-25,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,37.41666666666666,2,4,0,14,8,4,7,32,2,0,0,6,44.7,1,871,871,871,261,423,147,625,65,978,578,1055,1303,59,1,1,92,163,1,37:25,2024,2025
2024-25,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,20.316666666666663,0,0,0,0,14,4,9,24,1,0,2,1,6.9,1,871,871,871,968,751,705,625,1167,1443,578,1249,980,170,1,763,773,1293,1,20:19,2024,2025
