TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,48,34,0.585,3966.0,13.8,8.0,11.0,32.3,11.9,9.7,8.9,30.4,1,7,7,7,11,4,27,7,15,15,18,9,8
1610612738,Boston Celtics,82,48,34,0.585,3956.0,14.0,10.7,12.2,34.3,11.0,10.6,8.1,32.1,1,7,7,7,23,3,3,6,6,7,27,3,14
1610612751,Brooklyn Nets,82,21,61,0.256,3951.0,11.2,9.4,8.6,34.5,13.6,9.0,10.8,35.8,1,28,28,28,26,24,18,20,5,26,11,24,30
1610612766,Charlotte Hornets,82,48,34,0.585,3971.0,11.8,8.5,8.2,27.9,10.5,8.5,9.2,29.7,1,7,7,7,9,19,26,23,29,2,6,12,3
1610612741,Chicago Bulls,82,42,40,0.512,3981.0,9.9,10.1,7.6,30.4,11.9,10.6,10.2,32.9,1,14,14,14,3,29,7,28,23,16,26,21,22
1610612739,Cleveland Cavaliers,82,57,25,0.695,3971.0,12.1,9.8,8.8,30.5,11.6,8.3,8.3,30.3,1,3,3,3,9,16,10,19,22,11,3,6,7
1610612742,Dallas Mavericks,82,42,40,0.512,4001.0,11.8,7.8,8.3,28.0,10.9,9.9,11.8,30.1,1,14,14,14,1,18,30,22,28,6,20,27,6
1610612743,Denver Nuggets,82,33,49,0.402,3966.0,11.7,9.9,10.6,34.1,12.5,9.0,9.7,32.1,1,21,21,21,11,20,9,9,7,22,12,17,15
1610612765,Detroit Pistons,82,44,38,0.537,3976.0,11.4,11.1,8.2,32.3,10.8,8.0,7.7,33.0,1,12,12,12,5,22,2,25,14,5,2,1,23
1610612744,Golden State Warriors,82,73,9,0.89,3976.0,12.7,9.1,15.5,33.1,12.4,10.2,10.7,33.5,1,1,1,1,5,10,21,1,9,21,22,23,25
