group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,203953,Jabari Parker,Jabari,1610612738,BOS,26.0,3,1,2,0.333,2.2,72.4,78.6,78.6,77.6,66.7,66.7,-5.3,11.9,11.9,0.0,0.0,0.0,0.0,0.143,0.063,0.0,0.0,0.0,0.0,0.056,0.058,101.57,104.9,87.42,104.9,-0.118,14,0,1,0.0,0.3,0.0,363,351,79,330,289,408,395,395,25,18,18,249,112,112,291,219,291,263,155,260,1,1,355,368,398,396,255,257,257,426,355,356,355,328,355,BOS
Players,1629057,Robert Williams III,Robert,1610612738,BOS,23.0,17,7,10,0.412,2.5,105.9,102.3,102.3,113.2,115.9,115.9,-7.3,-13.6,-13.6,0.08,1.0,14.3,0.125,0.204,0.169,14.3,15.3,0.833,0.771,0.12,0.119,100.58,101.11,84.26,101.11,0.168,88,5,6,0.3,0.4,0.833,175,193,302,281,258,259,244,244,243,322,322,272,323,323,208,125,163,30,69,33,373,385,43,58,261,284,273,337,337,70,174,232,213,326,36,BOS
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,23.0,38,17,21,0.447,3.4,108.3,104.2,104.2,109.7,109.2,109.2,-1.4,-5.1,-5.1,0.211,0.92,9.6,0.0,0.208,0.106,10.4,10.4,0.5,0.601,0.349,0.372,107.25,109.52,91.26,109.52,0.218,289,36,80,0.9,2.1,0.45,2,26,451,246,124,233,223,223,184,240,240,218,242,242,75,167,222,263,63,120,315,312,179,157,27,26,110,160,160,30,8,11,46,35,187,BOS
Players,1629641,Romeo Langford,Romeo,1610612738,BOS,21.0,6,1,5,0.167,1.3,83.8,77.3,77.3,135.0,125.0,125.0,-51.2,-47.7,-47.7,0.0,0.0,0.0,0.071,0.429,0.19,0.0,0.0,0.25,0.307,0.192,0.219,141.1,152.7,127.25,152.7,-0.015,22,1,4,0.2,0.7,0.25,317,351,171,396,379,392,399,399,389,385,385,409,407,407,291,219,291,87,6,21,1,1,339,351,128,114,12,21,21,394,284,269,295,217,324,BOS
Players,1629650,Moses Brown,Moses,1610612738,BOS,21.0,7,3,4,0.429,2.3,92.2,93.9,93.9,88.8,84.8,84.8,3.3,9.1,9.1,0.0,0.0,0.0,0.227,0.217,0.222,0.0,0.0,0.5,0.5,0.15,0.151,95.8,97.04,80.87,97.04,0.25,33,3,6,0.4,0.9,0.5,299,284,142,265,277,368,329,329,44,42,42,176,131,131,291,219,291,6,58,13,1,1,179,261,204,222,379,404,404,19,213,232,144,168,117,BOS
Players,1628436,Luke Kornet,Luke,1610612738,BOS,25.0,5,2,3,0.4,1.2,74.5,73.3,73.3,85.9,83.3,83.3,-11.4,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.127,107.48,109.92,91.6,109.92,-0.19,15,0,2,0.0,0.4,0.0,328,318,109,288,397,406,401,401,41,38,38,301,285,285,291,219,291,263,360,374,1,1,355,368,283,265,106,157,157,439,355,323,355,300,355,BOS
Players,203935,Marcus Smart,Marcus,1610612738,BOS,27.0,27,11,16,0.407,3.5,110.8,106.7,106.7,111.6,111.0,111.0,-0.8,-4.2,-4.2,0.222,3.5,26.4,0.059,0.089,0.075,7.5,7.5,0.5,0.54,0.167,0.179,105.63,107.89,89.91,107.89,0.087,208,12,29,0.4,1.1,0.414,72,114,410,286,98,208,206,206,213,270,270,212,236,236,65,23,55,117,272,223,266,266,179,224,162,165,146,191,191,193,75,71,135,126,218,BOS
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,24.0,36,14,22,0.389,3.6,105.3,102.5,102.5,111.9,112.5,112.5,-6.6,-10.1,-10.1,0.071,1.0,6.3,0.007,0.099,0.054,6.3,6.4,0.483,0.514,0.23,0.242,106.4,107.5,89.59,107.5,0.07,284,24,58,0.7,1.6,0.414,4,64,453,307,91,265,241,241,219,289,289,262,286,286,221,125,270,260,256,289,248,247,224,246,86,86,123,202,202,234,28,20,72,67,218,BOS
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,23.0,18,6,12,0.333,1.0,96.3,92.0,92.0,110.8,100.0,100.0,-14.4,-8.0,-8.0,0.111,1.0,16.7,0.074,0.0,0.044,16.7,15.8,0.333,0.579,0.086,0.101,116.93,125.83,104.85,125.83,0.034,50,1,3,0.1,0.2,0.333,163,214,349,330,404,343,348,348,199,140,140,319,267,267,146,125,124,84,360,319,390,390,317,182,348,328,40,47,47,318,284,295,351,381,273,BOS
Players,203095,Evan Fournier,Evan,1610612738,BOS,28.0,17,9,8,0.529,2.9,118.1,115.5,115.5,106.4,100.8,100.8,11.7,14.7,14.7,0.3,4.5,23.1,0.0,0.065,0.038,5.1,5.1,0.5,0.575,0.233,0.246,113.33,117.77,98.14,117.77,0.116,116,10,23,0.6,1.4,0.435,175,152,264,165,192,125,109,109,153,161,161,118,96,96,37,11,72,263,312,340,222,222,179,187,83,83,61,88,88,141,92,98,88,91,199,BOS
Players,1629035,Carsen Edwards,Carsen,1610612738,BOS,23.0,3,1,2,0.333,3.0,76.8,80.0,80.0,80.0,75.0,75.0,-3.2,5.0,5.0,0.0,0.0,0.0,0.0,0.2,0.056,0.0,0.0,0.0,0.647,0.087,0.102,105.91,106.98,89.15,106.98,0.267,20,0,1,0.0,0.3,0.0,363,351,79,330,176,405,391,391,28,24,24,236,164,164,291,219,291,263,73,282,1,1,355,126,343,325,138,216,216,17,355,356,355,328,355,BOS
