team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,6,1,5,0.167,26.375,10.0,5.0,8.0,22.0,7.0,9.0,3.0,16.0,6,10,14,9,6,4,6,3,5,10,12,9,9,ATLANTA HAWKS
1610612738,Boston Celtics,3,2,1,0.667,17.658333333333335,5.0,5.0,3.0,8.0,8.0,5.0,8.0,10.0,9,6,2,1,9,8,6,8,9,11,9,12,8,BOSTON CELTICS
1610612766,Charlotte Hornets,3,2,1,0.667,11.16,3.0,5.0,2.0,4.0,5.0,2.0,0.0,4.0,9,6,2,1,10,10,6,9,11,7,4,1,3,CHARLOTTE HORNETS
1610612739,Cleveland Cavaliers,8,7,1,0.875,29.45833333333333,8.0,8.0,2.0,16.0,6.0,4.0,3.0,22.0,4,1,2,1,5,6,4,9,6,9,6,9,12,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,2,1,1,0.5,5.6,2.0,0.0,4.0,6.0,2.0,4.0,0.0,4.0,13,10,2,1,14,13,14,7,10,3,6,1,3,DALLAS MAVERICKS
1610612765,Detroit Pistons,3,0,3,0.0,10.683333333333334,3.0,0.0,2.0,4.0,3.0,3.0,2.0,6.0,9,14,9,9,11,10,14,9,11,6,5,6,7,DETROIT PISTONS
1610612744,Golden State Warriors,9,6,3,0.667,35.586666666666666,17.0,3.0,18.0,32.0,12.0,12.0,7.0,16.0,2,2,9,1,3,1,10,1,1,15,15,11,9,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,1,1,0,1.0,3.8333333333333335,3.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,15,10,1,1,15,10,14,14,11,3,1,6,3,HOUSTON ROCKETS
1610612754,Indiana Pacers,3,1,2,0.333,7.916666666666667,0.0,3.0,2.0,4.0,5.0,0.0,0.0,2.0,9,10,7,9,13,15,10,9,11,7,1,1,2,INDIANA PACERS
1610612746,LA Clippers,2,0,2,0.0,8.341666666666667,2.0,2.0,0.0,2.0,1.0,7.0,1.0,4.0,13,14,7,9,12,13,12,14,15,2,11,5,3,LA CLIPPERS
1610612763,Memphis Grizzlies,1,0,1,0.0,1.8666666666666667,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,15,14,2,9,16,15,12,14,15,1,1,1,1,MEMPHIS GRIZZLIES
1610612748,Miami Heat,8,3,5,0.375,44.02,14.0,8.0,6.0,32.0,11.0,13.0,2.0,28.0,4,5,14,9,2,2,4,4,1,14,16,6,14,MIAMI HEAT
1610612760,Oklahoma City Thunder,10,5,5,0.5,31.636666666666667,4.0,15.0,10.0,26.0,20.0,5.0,13.0,30.0,1,4,14,1,4,9,1,2,4,16,9,15,15,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,5,2,3,0.4,24.925,7.0,14.0,6.0,14.0,8.0,4.0,13.0,16.0,7,6,9,9,7,7,2,4,7,11,6,15,9,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,2,3,0.4,18.0,9.0,4.0,6.0,12.0,2.0,9.0,8.0,22.0,7,6,9,9,8,5,9,4,8,3,12,12,12,SAN ANTONIO SPURS
1610612761,Toronto Raptors,9,6,3,0.667,45.568333333333335,14.0,12.0,1.0,30.0,9.0,9.0,8.0,34.0,2,2,9,1,1,2,3,13,3,13,12,12,16,TORONTO RAPTORS
