SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22020,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.793,72,0.08,1.04,0.415,0.067,0.056,0.065,0.016,0.418,0.525,643,669,238,573,335
22020,1610612764,WAS,Washington Wizards,OffScreen,Offensive,0.966,72,0.05,1.098,0.416,0.117,0.05,0.105,0.024,0.45,0.527,418,459,149,358,209
22020,1610612765,DET,Detroit Pistons,OffScreen,Offensive,0.448,72,0.055,0.97,0.399,0.081,0.086,0.074,0.007,0.405,0.497,432,419,145,363,218
22020,1610612751,BKN,Brooklyn Nets,OffScreen,Offensive,0.586,72,0.051,1.012,0.406,0.04,0.072,0.035,0.005,0.398,0.525,405,410,147,362,215
22020,1610612748,MIA,Miami Heat,OffScreen,Offensive,1.0,72,0.047,1.108,0.43,0.042,0.058,0.033,0.008,0.421,0.575,361,400,141,328,187
22020,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.103,72,0.054,0.923,0.39,0.082,0.079,0.082,0.016,0.399,0.451,429,396,143,367,224
22020,1610612756,PHX,Phoenix Suns,OffScreen,Offensive,0.517,72,0.05,0.985,0.424,0.066,0.064,0.064,0.02,0.421,0.49,392,386,148,349,201
22020,1610612762,UTA,Utah Jazz,OffScreen,Offensive,0.655,72,0.046,1.027,0.403,0.069,0.074,0.06,0.016,0.404,0.522,364,374,128,318,190
22020,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.552,72,0.046,1.008,0.401,0.049,0.087,0.054,0.003,0.391,0.536,368,371,127,317,190
22020,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.828,72,0.044,1.053,0.445,0.058,0.082,0.053,0.018,0.43,0.542,342,360,133,299,166
22020,1610612742,DAL,Dallas Mavericks,OffScreen,Offensive,0.897,72,0.043,1.072,0.43,0.063,0.036,0.063,0.009,0.444,0.536,333,357,130,302,172
22020,1610612750,MIN,Minnesota Timberwolves,OffScreen,Offensive,0.276,72,0.046,0.941,0.378,0.085,0.072,0.077,0.019,0.389,0.478,375,353,122,323,201
22020,1610612738,BOS,Boston Celtics,OffScreen,Offensive,0.483,72,0.045,0.978,0.411,0.045,0.081,0.042,0.006,0.397,0.508,358,350,129,314,185
22020,1610612754,IND,Indiana Pacers,OffScreen,Offensive,0.69,72,0.041,1.03,0.428,0.096,0.078,0.096,0.024,0.436,0.523,335,345,122,285,163
22020,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.724,72,0.041,1.03,0.413,0.085,0.06,0.079,0.015,0.426,0.507,331,341,119,288,169
22020,1610612766,CHA,Charlotte Hornets,OffScreen,Offensive,0.069,72,0.045,0.886,0.369,0.05,0.078,0.05,0.011,0.365,0.459,359,318,117,317,200
22020,1610612749,MIL,Milwaukee Bucks,OffScreen,Offensive,0.621,72,0.038,1.019,0.42,0.045,0.058,0.045,0.01,0.416,0.516,310,316,118,281,163
22020,1610612759,SAS,San Antonio Spurs,OffScreen,Offensive,0.931,72,0.035,1.075,0.426,0.075,0.043,0.068,0.007,0.446,0.532,280,301,106,249,143
22020,1610612743,DEN,Denver Nuggets,OffScreen,Offensive,0.31,72,0.039,0.955,0.423,0.058,0.087,0.058,0.01,0.408,0.504,309,295,113,267,154
22020,1610612747,LAL,Los Angeles Lakers,OffScreen,Offensive,0.379,72,0.038,0.958,0.387,0.052,0.088,0.052,0.01,0.376,0.506,306,293,103,266,163
22020,1610612739,CLE,Cleveland Cavaliers,OffScreen,Offensive,0.345,72,0.038,0.957,0.42,0.066,0.092,0.059,0.007,0.416,0.494,303,290,108,257,149
22020,1610612758,SAC,Sacramento Kings,OffScreen,Offensive,0.138,72,0.039,0.925,0.359,0.036,0.062,0.032,0.01,0.354,0.477,308,285,101,281,180
22020,1610612737,ATL,Atlanta Hawks,OffScreen,Offensive,0.759,72,0.032,1.039,0.433,0.039,0.054,0.039,0.0,0.432,0.532,257,267,101,233,132
22020,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.0,72,0.039,0.812,0.364,0.075,0.078,0.075,0.019,0.367,0.416,319,259,100,275,175
22020,1610612741,CHI,Chicago Bulls,OffScreen,Offensive,0.241,72,0.035,0.935,0.381,0.051,0.076,0.04,0.011,0.37,0.496,276,258,93,244,151
22020,1610612745,HOU,Houston Rockets,OffScreen,Offensive,0.172,72,0.033,0.925,0.379,0.037,0.101,0.034,0.004,0.362,0.502,268,248,88,232,144
22020,1610612740,NOP,New Orleans Pelicans,OffScreen,Offensive,0.414,72,0.026,0.962,0.405,0.099,0.061,0.089,0.033,0.413,0.473,213,205,75,185,110
22020,1610612752,NYK,New York Knicks,OffScreen,Offensive,0.034,72,0.029,0.829,0.352,0.057,0.092,0.048,0.009,0.351,0.429,228,189,69,196,127
22020,1610612760,OKC,Oklahoma City Thunder,OffScreen,Offensive,0.862,72,0.022,1.057,0.451,0.063,0.12,0.051,0.006,0.423,0.587,175,185,65,144,79
22020,1610612755,PHI,Philadelphia 76ers,OffScreen,Offensive,0.207,72,0.022,0.933,0.409,0.061,0.089,0.061,0.006,0.4,0.49,180,168,63,154,91
