season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612746,LAC,LA Clippers,22101222,2022-04-10,LAC vs. OKC,W,48.0,54,97,0.557,18,35,0.514,12,14,0.857,12,45,57,34,9.0,4,8,2,11,16,138,50.0,1,1,1,1,117,14,219,106,141,1150,76,1908,2118,512,655,53,66,79,167,2166,171,179,22,1918,40,3,1,2021,2022,True,LAC,OKC,APR
2021-22,1610612746,LAC,LA Clippers,22101212,2022-04-09,LAC vs. SAC,W,48.0,42,86,0.488,21,43,0.488,12,15,0.8,10,38,48,29,17.0,7,3,2,22,16,117,19.0,1,1,1,1,117,862,1400,784,36,266,134,1908,2028,994,1109,499,642,405,1899,1188,1631,179,1701,1918,708,233,1,2021,2022,True,LAC,SAC,APR
2021-22,1610612746,LAC,LA Clippers,22101195,2022-04-06,LAC vs. PHX,W,48.0,33,75,0.44,12,34,0.353,35,44,0.795,9,46,55,20,17.0,7,9,2,17,26,113,4.0,1,1,1,1,117,2260,2401,1569,1139,1289,1184,5,4,1082,1388,34,122,1945,1899,1188,91,179,544,108,1001,991,1,2021,2022,True,LAC,PHX,APR
2021-22,1610612746,LAC,LA Clippers,22101177,2022-04-03,LAC vs. NOP,W,48.0,45,95,0.474,21,44,0.477,8,10,0.8,12,29,41,33,10.0,10,5,5,21,13,119,19.0,1,1,1,1,117,440,358,1004,36,210,176,2310,2358,994,655,1984,1625,124,301,380,825,1256,1468,2324,582,233,1,2021,2022,True,LAC,NOP,APR
2021-22,1610612746,LAC,LA Clippers,22101156,2022-04-01,LAC @ MIL,W,48.0,56,92,0.609,23,43,0.535,18,24,0.75,8,28,36,34,10.0,9,7,5,17,19,153,34.0,1,1,1,1,117,7,608,13,9,266,40,928,824,1458,1616,2107,2206,79,301,592,323,1256,544,1229,3,31,1,2021,2022,False,MIL,LAC,APR
2021-22,1610612746,LAC,LA Clippers,22101149,2022-03-31,LAC @ CHI,L,53.0,45,90,0.5,16,36,0.444,24,26,0.923,4,36,40,26,12.0,7,5,3,24,17,130,-5.0,1,1231,1231,1231,15,440,851,571,348,1006,318,238,629,161,2357,781,1766,830,697,1188,825,419,2049,1738,160,1471,1,2021,2022,False,CHI,LAC,MAR
2021-22,1610612746,LAC,LA Clippers,22101135,2022-03-29,LAC vs. UTA,W,48.0,41,83,0.494,15,36,0.417,24,28,0.857,10,23,33,21,11.0,8,4,5,23,24,121,6.0,1,1,1,1,117,1057,1815,720,504,1006,522,238,425,512,1109,2413,2356,1782,478,840,1206,1256,1892,274,472,838,1,2021,2022,True,LAC,UTA,MAR
2021-22,1610612746,LAC,LA Clippers,22101106,2022-03-25,LAC vs. PHI,L,48.0,34,85,0.4,8,25,0.32,21,25,0.84,9,30,39,19,16.0,7,7,8,18,18,97,-25.0,1,1231,1231,1231,117,2178,1554,2116,2112,2300,1592,518,721,671,1388,1838,1895,2089,1716,1188,323,2139,724,1501,2084,2322,1,2021,2022,True,LAC,PHI,MAR
2021-22,1610612746,LAC,LA Clippers,22101083,2022-03-22,LAC @ DEN,L,48.0,42,86,0.488,10,32,0.313,21,26,0.808,6,29,35,27,6.0,3,7,5,19,19,115,-12.0,1,1231,1231,1231,117,862,1400,784,1695,1585,1672,518,629,964,2077,1984,2270,670,13,2339,323,1256,960,1229,836,1912,1,2021,2022,False,DEN,LAC,MAR
2021-22,1610612746,LAC,LA Clippers,22101055,2022-03-18,LAC @ UTA,L,48.0,31,86,0.36,11,35,0.314,19,21,0.905,8,35,43,23,12.0,10,8,5,13,18,92,-29.0,1,1231,1231,1231,117,2360,1400,2389,1427,1150,1654,793,1217,242,1616,951,1333,1407,697,380,171,1256,83,1501,2269,2368,1,2021,2022,False,UTA,LAC,MAR
