close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
2544,LeBron James,1610612739,CLE,F,31.0,76,75,0.381,78,242,0.322,0.347,-0.025
2747,JR Smith,1610612739,CLE,G-F,30.0,77,74,0.412,86,237,0.363,0.354,0.009
203521,Matthew Dellavedova,1610612739,CLE,G,25.0,76,71,0.333,73,221,0.33,0.35,-0.019
201567,Kevin Love,1610612739,CLE,F,27.0,77,66,0.182,70,187,0.374,0.358,0.017
2210,Richard Jefferson,1610612739,CLE,F,36.0,73,65,0.422,65,175,0.371,0.354,0.017
202684,Tristan Thompson,1610612739,CLE,C-F,25.0,81,68,0.167,53,170,0.312,0.351,-0.039
202681,Kyrie Irving,1610612739,CLE,G,24.0,53,50,0.349,56,159,0.352,0.353,-0.001
202697,Iman Shumpert,1610612739,CLE,G,26.0,54,52,0.408,61,158,0.386,0.351,0.035
101112,Channing Frye,1610612739,CLE,F,33.0,68,52,0.259,45,125,0.36,0.347,0.013
2590,Mo Williams,1610612739,CLE,G,33.0,36,29,0.354,28,75,0.373,0.34,0.033
202389,Timofey Mozgov,1610612739,CLE,C,29.0,76,41,0.099,20,70,0.286,0.348,-0.062
203099,Jared Cunningham,1610612739,CLE,G,25.0,30,20,0.39,16,46,0.348,0.342,0.006
2592,James Jones,1610612739,CLE,G-F,35.0,39,21,0.325,10,39,0.256,0.352,-0.095
203895,Jordan McRae,1610612739,CLE,G,25.0,16,11,0.446,9,25,0.36,0.343,0.017
2563,Dahntay Jones,1610612739,CLE,G-F,35.0,1,1,0.444,5,8,0.625,0.412,0.214
201619,Sasha Kaun,1610612739,CLE,C,31.0,15,4,0.129,1,4,0.25,0.205,0.045
