TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,36,46,0.439,47.6,16.8,15.6,13.1,49.4,16.4,13.4,16.3,52.8,1,21,21,21,3,12,5,22,19,15,8,28,23
1610612738,Boston Celtics,82,64,18,0.78,49.0,15.7,14.7,15.5,47.7,13.5,13.8,13.1,48.4,1,1,1,1,7,24,8,9,25,1,14,4,7
1610612751,Brooklyn Nets,82,32,50,0.39,49.2,15.2,14.6,13.5,48.4,15.7,14.2,15.9,49.2,1,22,22,22,10,26,9,19,23,10,22,27,13
1610612766,Charlotte Hornets,82,21,61,0.256,49.0,15.5,12.4,12.7,48.8,17.4,14.4,14.0,53.5,1,27,27,27,23,25,25,25,21,23,25,12,25
1610612741,Chicago Bulls,82,39,43,0.476,49.5,17.4,13.8,12.6,49.1,15.5,14.0,13.5,46.1,1,20,20,20,1,6,15,26,20,8,17,8,1
1610612739,Cleveland Cavaliers,82,48,34,0.585,49.2,16.9,13.8,15.1,51.0,17.7,13.1,14.6,47.4,1,11,11,11,10,11,16,14,13,24,6,18,5
1610612742,Dallas Mavericks,82,50,32,0.61,47.7,16.4,13.3,15.6,47.1,15.0,14.2,15.6,50.7,1,6,6,6,26,16,20,7,28,6,20,25,18
1610612743,Denver Nuggets,82,57,25,0.695,49.3,15.9,14.0,14.6,54.9,16.3,13.6,13.9,51.6,1,2,2,2,26,22,14,15,2,13,10,11,22
1610612765,Detroit Pistons,82,14,68,0.171,47.8,14.4,13.1,14.2,49.6,19.5,13.8,14.1,54.0,1,30,30,30,21,30,21,17,18,30,13,14,26
1610612744,Golden State Warriors,82,46,36,0.561,48.0,16.0,15.6,12.3,48.2,17.1,13.3,14.8,49.3,1,16,16,16,7,20,4,29,24,21,7,20,14
1610612745,Houston Rockets,82,41,41,0.5,48.1,16.3,14.6,15.7,49.7,14.8,13.7,11.6,48.4,1,19,19,19,3,17,11,6,17,5,12,1,8
1610612754,Indiana Pacers,82,47,35,0.573,47.0,17.3,14.6,16.2,56.6,15.5,14.4,13.4,57.1,1,12,12,12,26,8,10,4,1,7,26,6,30
1610612746,LA Clippers,82,51,31,0.622,49.0,16.5,12.9,15.1,51.4,16.0,14.3,15.2,50.7,1,5,5,5,26,14,22,13,11,12,23,22,19
1610612747,Los Angeles Lakers,82,47,35,0.573,47.3,16.0,10.3,16.6,54.4,16.6,14.6,15.9,50.1,1,12,12,12,3,21,30,3,3,19,27,26,16
1610612763,Memphis Grizzlies,82,27,55,0.329,48.7,17.5,13.6,11.7,46.4,18.6,14.1,15.2,48.6,1,24,24,24,17,5,19,30,30,27,19,23,10
1610612748,Miami Heat,82,46,36,0.561,49.5,16.9,11.9,13.2,48.5,16.3,13.6,13.4,47.7,1,16,16,16,21,10,27,21,22,14,11,5,6
1610612749,Milwaukee Bucks,82,49,33,0.598,47.8,14.4,12.9,12.5,46.6,14.8,13.5,13.5,50.4,1,8,8,8,10,29,24,28,29,4,9,9,17
1610612750,Minnesota Timberwolves,82,56,26,0.683,49.0,17.2,13.7,12.6,51.5,16.5,12.9,13.4,46.8,1,4,4,4,10,9,18,27,10,17,4,7,3
1610612740,New Orleans Pelicans,82,49,33,0.598,48.6,17.8,14.2,15.3,51.9,15.8,13.0,13.8,47.2,1,8,8,8,26,4,13,11,8,11,5,10,4
1610612752,New York Knicks,82,50,32,0.61,50.1,17.3,17.0,15.3,50.9,15.5,12.8,14.4,48.8,1,6,6,6,23,7,1,10,14,9,3,15,12
1610612760,Oklahoma City Thunder,82,57,25,0.695,47.6,20.1,11.6,15.5,51.7,14.5,15.1,12.3,46.3,1,2,2,2,10,1,28,8,9,2,28,3,2
1610612753,Orlando Magic,82,47,35,0.573,49.3,19.0,14.7,12.7,52.9,16.8,12.4,14.8,48.5,1,12,12,12,17,2,7,24,6,20,2,21,9
1610612755,Philadelphia 76ers,82,47,35,0.573,48.9,18.0,15.2,16.0,51.0,14.5,13.8,15.6,50.8,1,12,12,12,17,3,6,5,12,3,15,24,20
1610612756,Phoenix Suns,82,49,33,0.598,48.5,15.9,12.9,13.3,47.2,18.3,14.1,14.5,49.9,1,8,8,8,17,23,23,20,27,26,18,17,15
1610612757,Portland Trail Blazers,82,21,61,0.256,49.1,16.0,16.3,12.9,47.4,19.3,14.4,17.2,54.2,1,27,27,27,2,19,3,23,26,29,24,29,28
1610612758,Sacramento Kings,82,46,36,0.561,48.3,16.4,14.6,14.2,50.7,16.4,10.8,11.7,48.7,1,16,16,16,3,15,12,16,15,16,1,2,11
1610612759,San Antonio Spurs,82,22,60,0.268,47.1,15.0,12.3,15.2,50.1,18.1,13.9,14.1,53.4,1,26,26,26,7,27,26,12,16,25,16,13,24
1610612761,Toronto Raptors,82,25,57,0.305,48.1,16.1,13.8,18.6,53.8,17.1,15.6,14.4,54.1,1,25,25,25,10,18,17,1,4,22,29,16,27
1610612762,Utah Jazz,82,31,51,0.378,47.8,14.8,16.4,13.7,52.8,19.1,14.2,18.3,51.3,1,23,23,23,10,28,2,18,7,28,21,30,21
1610612764,Washington Wizards,82,15,67,0.183,46.6,16.7,11.1,17.0,53.1,16.6,15.9,14.6,56.6,1,29,29,29,23,13,29,2,5,18,30,19,29
