season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22022,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,Misc,Offensive,0.558,75,0.082,0.537,0.458,0.215,0.587,0.025,0.0,0.298,0.00458,121,65,11,24,13,2022-23,2022,2023
22022,202710,Jimmy Butler III,1610612748,MIA,Miami Heat,Misc,Offensive,0.854,64,0.047,0.754,0.364,0.404,0.404,0.035,0.0,0.439,0.00409,57,43,4,11,7,2022-23,2022,2023
22022,1629622,Max Strus,1610612748,MIA,Miami Heat,Misc,Offensive,0.955,80,0.036,0.938,0.538,0.25,0.344,0.063,0.0,0.469,0.00577,32,30,7,13,6,2022-23,2022,2023
22022,1629639,Tyler Herro,1610612748,MIA,Miami Heat,Misc,Offensive,0.693,67,0.036,0.625,0.263,0.208,0.396,0.042,0.0,0.313,0.00316,48,30,5,19,14,2022-23,2022,2023
22022,200768,Kyle Lowry,1610612748,MIA,Miami Heat,Misc,Offensive,0.641,55,0.072,0.587,0.556,0.239,0.587,0.043,0.022,0.304,0.00611,46,27,5,9,4,2022-23,2022,2023
22022,1629216,Gabe Vincent,1610612748,MIA,Miami Heat,Misc,Offensive,0.433,68,0.061,0.476,0.333,0.143,0.643,0.0,0.0,0.214,0.005,42,20,3,9,6,2022-23,2022,2023
22022,203506,Victor Oladipo,1610612748,MIA,Miami Heat,Misc,Offensive,0.47,42,0.057,0.5,0.364,0.133,0.5,0.0,0.0,0.267,0.00455,30,15,4,11,7,2022-23,2022,2023
22022,203473,Dewayne Dedmon,1610612748,MIA,Miami Heat,Misc,Offensive,0.665,30,0.108,0.611,1.0,0.278,0.611,0.056,0.0,0.333,0.01,18,11,2,2,0,2022-23,2022,2023
22022,1628997,Caleb Martin,1610612748,MIA,Miami Heat,Misc,Offensive,0.221,71,0.047,0.344,0.0,0.219,0.625,0.031,0.0,0.219,0.0,32,11,0,5,5,2022-23,2022,2023
22022,203469,Cody Zeller,1610612748,MIA,Miami Heat,Misc,Offensive,0.47,15,0.18,0.5,0.0,0.313,0.563,0.0,0.0,0.25,0.0,16,8,0,2,2,2022-23,2022,2023
22022,1629130,Duncan Robinson,1610612748,MIA,Miami Heat,Misc,Offensive,0.405,42,0.054,0.467,0.0,0.333,0.533,0.0,0.0,0.333,0.0,15,7,0,2,2,2022-23,2022,2023
22022,1629312,Haywood Highsmith,1610612748,MIA,Miami Heat,Misc,Offensive,0.354,54,0.058,0.438,0.667,0.188,0.625,0.0,0.0,0.313,0.006670000000000001,16,7,2,3,1,2022-23,2022,2023
22022,201567,Kevin Love,1610612748,MIA,Miami Heat,Misc,Offensive,0.242,21,0.08,0.357,0.0,0.214,0.786,0.0,0.0,0.214,0.0,14,5,0,0,0,2022-23,2022,2023
22022,1631115,Orlando Robinson,1610612748,MIA,Miami Heat,Misc,Offensive,0.254,31,0.093,0.364,0.0,0.182,0.727,0.0,0.0,0.182,0.0,11,4,0,1,1,2022-23,2022,2023
