PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628983,Shai Gilgeous-Alexander,1610612760,OKC,26.0,76,76,0.546,403,904,0.446,0.516,0.329,276,545,0.506,0.217,127,359,0.354
1630162,Anthony Edwards,1610612750,MIN,23.0,79,79,0.547,333,881,0.378,0.509,0.176,103,284,0.363,0.37,230,597,0.385
1629027,Trae Young,1610612737,ATL,26.0,76,76,0.583,304,802,0.379,0.492,0.198,123,273,0.451,0.384,181,529,0.342
201942,DeMar DeRozan,1610612758,SAC,35.0,77,77,0.58,358,759,0.472,0.484,0.525,339,687,0.493,0.055,19,72,0.264
1626164,Devin Booker,1610612756,PHX,28.0,75,75,0.534,329,758,0.434,0.495,0.32,236,455,0.519,0.213,93,303,0.307
1628369,Jayson Tatum,1610612738,BOS,27.0,72,71,0.521,265,752,0.352,0.466,0.161,94,232,0.405,0.361,171,520,0.329
201935,James Harden,1610612746,LAC,35.0,79,79,0.571,260,739,0.352,0.476,0.15,76,194,0.392,0.421,184,545,0.338
1630224,Jalen Green,1610612745,HOU,23.0,82,81,0.445,209,639,0.327,0.424,0.172,85,247,0.344,0.273,124,392,0.316
1628378,Donovan Mitchell,1610612739,CLE,28.0,71,71,0.474,236,626,0.377,0.483,0.18,103,238,0.433,0.294,133,388,0.343
1630169,Tyrese Haliburton,1610612754,IND,25.0,73,73,0.609,253,613,0.413,0.539,0.198,98,199,0.492,0.412,155,414,0.374
1628973,Jalen Brunson,1610612752,NYK,28.0,64,64,0.511,265,602,0.44,0.522,0.287,167,338,0.494,0.224,98,264,0.371
1629029,Luka Dončić,1610612747,LAL,26.0,50,50,0.58,217,594,0.365,0.469,0.246,94,252,0.373,0.334,123,342,0.36
1629639,Tyler Herro,1610612748,MIA,25.0,77,77,0.426,252,587,0.429,0.528,0.187,136,258,0.527,0.239,116,329,0.353
1630595,Cade Cunningham,1610612765,DET,23.0,70,69,0.39,235,568,0.414,0.494,0.205,144,299,0.482,0.185,91,269,0.338
201939,Stephen Curry,1610612744,GSW,37.0,70,70,0.452,227,568,0.4,0.536,0.115,72,144,0.5,0.337,155,424,0.366
1627750,Jamal Murray,1610612743,DEN,28.0,67,66,0.5,241,553,0.436,0.512,0.311,157,344,0.456,0.189,84,209,0.402
203897,Zach LaVine,1610612758,SAC,30.0,74,74,0.446,232,545,0.426,0.554,0.184,92,225,0.409,0.262,140,320,0.438
1629636,Darius Garland,1610612739,CLE,25.0,75,75,0.459,223,539,0.414,0.52,0.206,108,242,0.446,0.253,115,297,0.387
201142,Kevin Durant,1610612756,PHX,36.0,62,62,0.452,251,508,0.494,0.518,0.386,227,434,0.523,0.066,24,74,0.324
203081,Damian Lillard,1610612749,MIL,34.0,58,58,0.511,205,507,0.404,0.513,0.195,95,193,0.492,0.317,110,314,0.35
1628368,De'Aaron Fox,1610612759,SAS,27.0,62,62,0.431,203,501,0.405,0.462,0.272,146,316,0.462,0.159,57,185,0.308
1629014,Anfernee Simons,1610612757,POR,26.0,70,70,0.445,192,501,0.383,0.484,0.187,91,210,0.433,0.259,101,291,0.347
1630178,Tyrese Maxey,1610612755,PHI,24.0,52,52,0.434,176,474,0.371,0.478,0.149,75,163,0.46,0.285,101,311,0.325
1631114,Jalen Williams,1610612760,OKC,24.0,69,69,0.402,204,469,0.435,0.472,0.303,169,354,0.477,0.098,35,115,0.304
1631101,Shaedon Sharpe,1610612757,POR,22.0,72,72,0.419,175,463,0.378,0.456,0.205,103,226,0.456,0.215,72,237,0.304
1630163,LaMelo Ball,1610612766,CHA,23.0,47,47,0.455,158,456,0.346,0.453,0.149,61,149,0.409,0.306,97,307,0.316
1629673,Jordan Poole,1610612764,WAS,25.0,68,68,0.426,167,450,0.371,0.519,0.104,34,110,0.309,0.322,133,340,0.391
203468,CJ McCollum,1610612740,NOP,33.0,56,56,0.444,168,444,0.378,0.466,0.218,90,218,0.413,0.226,78,226,0.345
1631094,Paolo Banchero,1610612753,ORL,22.0,46,46,0.475,165,433,0.381,0.445,0.279,110,254,0.433,0.196,55,179,0.307
2544,LeBron James,1610612747,LAL,40.0,70,69,0.337,165,428,0.386,0.451,0.202,109,256,0.426,0.135,56,172,0.326
101108,Chris Paul,1610612759,SAS,40.0,82,81,0.712,176,415,0.424,0.529,0.309,89,180,0.494,0.403,87,235,0.37
1627759,Jaylen Brown,1610612738,BOS,28.0,63,62,0.368,146,407,0.359,0.42,0.214,96,236,0.407,0.155,50,171,0.292
1630559,Austin Reaves,1610612747,LAL,27.0,73,73,0.382,152,396,0.384,0.49,0.149,68,155,0.439,0.232,84,241,0.349
202681,Kyrie Irving,1610612742,DAL,33.0,50,50,0.416,158,393,0.402,0.487,0.215,91,203,0.448,0.201,67,190,0.353
1627832,Fred VanVleet,1610612745,HOU,31.0,60,60,0.51,137,387,0.354,0.452,0.192,61,146,0.418,0.318,76,241,0.315
1629632,Coby White,1610612741,CHI,25.0,74,72,0.339,144,380,0.379,0.492,0.117,58,131,0.443,0.222,86,249,0.345
1630217,Desmond Bane,1610612763,MEM,26.0,68,68,0.377,154,377,0.408,0.524,0.147,67,147,0.456,0.23,87,230,0.378
1628969,Mikal Bridges,1610612752,NYK,28.0,81,79,0.322,168,376,0.447,0.467,0.272,153,318,0.481,0.05,15,58,0.259
1630567,Scottie Barnes,1610612761,TOR,23.0,65,65,0.354,147,376,0.391,0.423,0.266,123,282,0.436,0.089,24,94,0.255
1641718,Keyonte George,1610612762,UTA,21.0,67,65,0.408,125,375,0.333,0.447,0.124,40,114,0.351,0.284,85,261,0.326
