season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,204060,Joe Ingles,Joe,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,32.38,4,12,0.333,3,9,0.333,0,0,0.0,1,5,6,9,1,3,0,0,3,1,11,-11,39.7,0,0,35.0,1,883,883,883,488,577,386,1045,110,69,517,937,995,937,431,348,409,37,563,28,525,1,1078,839,625,1473,226,157,16,282,1,32:23,2018,2019
2018-19,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,32.93,8,13,0.615,2,4,0.5,0,0,0.0,2,3,5,2,3,0,0,2,4,0,18,1,24.0,0,0,27.0,1,883,883,883,457,162,336,275,279,491,215,937,995,937,201,690,540,552,141,754,525,1588,1402,1218,296,745,646,157,16,493,1,32:56,2018,2019
2018-19,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,39.04833333333333,4,22,0.182,0,9,0.0,4,5,0.8,1,5,6,1,5,1,0,4,4,6,12,-13,18.7,0,0,21.0,1,883,883,883,165,577,57,1380,875,69,875,231,248,533,431,348,409,825,27,280,525,1750,1402,101,576,1542,844,157,16,700,1,39:03,2018,2019
2018-19,1627777,Georges Niang,Georges,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,13.833333333333334,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,0,4,8,7.9,0,0,7.0,1,883,883,883,1246,943,1030,882,875,854,875,937,995,937,870,905,1067,825,1012,754,525,1,1,1218,1147,340,1292,157,16,1291,1,13:50,2018,2019
2018-19,203109,Jae Crowder,Jae,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,34.233333333333334,5,12,0.417,3,7,0.429,2,4,0.5,2,8,10,0,0,0,0,2,2,3,15,-12,27.0,1,0,28.0,1,883,883,883,374,435,386,853,110,151,401,455,304,729,201,103,108,1186,1012,754,525,1588,719,378,428,1509,533,1,16,458,1,34:14,2018,2019
2018-19,200757,Thabo Sefolosha,Thabo,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,4.716666666666667,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,0,1,0,0,0,0,0,0,-3,1.4,0,0,2.0,1,883,883,883,1546,1436,1260,1436,875,854,875,937,995,937,431,1164,1067,1186,563,754,525,1,1,1218,1488,1056,1598,157,16,1538,1,4:43,2018,2019
2018-19,201937,Ricky Rubio,Ricky,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,34.858333333333334,7,15,0.467,1,5,0.2,2,2,1.0,0,2,2,11,3,3,0,1,3,5,17,2,41.9,1,0,37.0,1,883,883,883,343,236,265,702,511,354,789,455,547,1,870,905,1067,9,141,28,525,1203,1078,158,331,671,185,1,16,240,1,34:52,2018,2019
2018-19,202324,Derrick Favors,Derrick,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,17.583333333333332,2,4,0.5,0,0,0.0,3,4,0.75,1,3,4,0,0,1,2,1,3,3,7,8,20.8,0,0,17.0,1,883,883,883,1100,943,1151,475,875,1297,875,331,304,567,431,690,680,1186,1012,280,66,1203,1078,378,897,340,773,157,16,873,1,17:35,2018,2019
2018-19,203497,Rudy Gobert,Rudy,1610612762,UTA,Utah Jazz,41800175,2019-04-24T00:00:00,UTA @ HOU,L,30.416666666666668,3,8,0.375,0,0,0.0,3,4,0.75,6,4,10,2,2,0,2,2,3,3,9,-15,28.0,0,0,25.0,1,883,883,883,579,732,702,965,875,1297,875,331,304,567,4,499,108,552,282,754,66,1588,1078,378,758,1590,506,157,16,555,1,30:25,2018,2019
2018-19,203109,Jae Crowder,Jae,1610612762,UTA,Utah Jazz,41800174,2019-04-22T00:00:00,UTA vs. HOU,W,32.71666666666667,8,13,0.615,3,8,0.375,4,5,0.8,0,4,4,1,1,2,0,0,2,3,23,10,34.3,0,0,35.0,1,1,1,1,461,162,336,275,110,103,495,231,248,533,870,499,680,825,563,95,525,1,719,378,175,281,339,157,16,282,1,32:43,2018,2019
2018-19,203497,Rudy Gobert,Rudy,1610612762,UTA,Utah Jazz,41800174,2019-04-22T00:00:00,UTA vs. HOU,W,23.78333333333333,2,4,0.5,0,0,0.0,0,0,0.0,4,5,9,2,2,1,3,0,4,1,4,2,27.8,0,0,23.0,1,1,1,1,883,943,1151,475,875,1297,875,937,995,937,49,348,166,552,282,280,24,1,1402,839,1147,671,514,157,16,633,1,23:47,2018,2019
2018-19,201937,Ricky Rubio,Ricky,1610612762,UTA,Utah Jazz,41800174,2019-04-22T00:00:00,UTA vs. HOU,W,38.63333333333333,6,17,0.353,1,7,0.143,5,6,0.833,1,2,3,11,3,1,1,0,3,5,18,15,41.1,1,0,37.0,1,1,1,1,186,322,186,1032,511,151,858,168,166,500,431,905,870,9,141,280,174,1,1078,158,296,174,195,1,16,240,1,38:38,2018,2019
2018-19,2594,Kyle Korver,Kyle,1610612762,UTA,Utah Jazz,41800174,2019-04-22T00:00:00,UTA vs. HOU,W,1.6666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-6,0.0,0,0,0.0,1,1,1,1,1700,1436,1623,1436,875,1297,875,937,995,937,870,1456,1519,1186,1012,754,525,1,375,1218,1488,1243,1652,157,16,1655,1,1:40,2018,2019
2018-19,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,41800174,2019-04-22T00:00:00,UTA vs. HOU,W,33.395,3,9,0.333,2,6,0.333,3,4,0.75,0,11,11,1,2,0,1,0,2,4,11,18,26.7,1,0,27.0,1,1,1,1,424,732,600,1045,279,235,517,331,304,567,870,18,78,825,282,754,174,1,719,235,625,113,544,1,16,493,1,33:24,2018,2019
