player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1629646,Charles Bassey,Charles,1610612755,PHI,21.0,3,0,3,0.0,4.2,107.4,1.3,0.308,0.333,0.0,0.0,0.3,0.333,1.7,0.0,0.3,5.3,-0.115,188,186,34,186,180,86,142,11,30,177,177,74,32,41,1,22,41,41,PHI
201980,Danny Green,Danny,1610612755,PHI,35.0,12,6,6,0.5,26.6,106.2,2.3,0.089,0.132,1.0,0.286,0.3,0.154,9.2,7.5,5.4,23.2,-0.636,49,58,162,69,77,76,101,164,166,39,45,74,91,149,159,129,145,136,PHI
201599,DeAndre Jordan,DeAndre,1610612755,PHI,33.0,3,1,2,0.333,10.2,149.2,2.0,0.231,0.4,0.0,0.0,0.7,1.0,4.3,5.3,2.3,10.7,-0.489,188,150,16,114,150,214,109,28,14,177,177,44,1,80,114,66,79,111,PHI
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,24.0,9,3,6,0.333,6.8,110.9,1.2,0.162,0.239,0.1,0.143,0.1,0.167,3.0,3.0,0.9,7.3,-0.197,80,98,162,114,166,120,146,71,65,172,125,136,83,64,73,29,58,53,PHI
1627777,Georges Niang,Georges,1610612755,PHI,29.0,12,6,6,0.5,16.5,107.9,1.2,0.067,0.11,0.3,0.15,0.0,0.0,6.4,4.0,5.1,15.3,-0.424,49,58,162,69,117,91,152,190,184,140,120,148,148,109,92,124,101,94,PHI
1630198,Isaiah Joe,Isaiah,1610612755,PHI,22.0,7,2,5,0.286,2.1,83.8,0.3,0.1,0.133,0.0,0.0,0.0,0.0,2.4,0.4,0.3,3.1,-0.031,97,102,139,151,204,16,199,144,163,177,177,148,148,57,20,21,27,15,PHI
1630531,Jaden Springer,Jaden,1610612755,PHI,19.0,5,1,4,0.2,2.6,96.9,0.8,0.235,0.267,0.0,0.0,0.0,0.0,2.2,0.6,0.2,2.4,-0.062,139,150,52,160,197,34,172,26,49,177,177,148,148,52,26,15,14,25,PHI
201935,James Harden,James,1610612755,PHI,32.0,12,6,6,0.5,39.9,110.7,4.8,0.12,0.184,0.8,0.155,0.7,0.205,14.5,10.7,11.0,36.2,-1.05,49,58,162,69,7,117,30,121,109,74,118,44,71,203,201,204,203,194,PHI
203954,Joel Embiid,Joel,1610612755,PHI,28.0,10,6,4,0.6,38.5,108.6,8.6,0.22,0.339,0.4,0.093,0.8,0.229,13.7,10.8,10.7,35.0,-0.974,74,58,52,35,13,101,8,33,28,121,157,32,65,193,202,202,198,183,PHI
1629680,Matisse Thybulle,Matisse,1610612755,PHI,25.0,9,4,5,0.444,15.2,115.8,0.8,0.053,0.091,0.8,0.333,0.8,0.5,7.2,4.7,5.4,17.3,-0.47,80,87,139,103,123,169,174,200,194,68,31,34,14,119,102,130,107,104,PHI
200794,Paul Millsap,Paul,1610612755,PHI,37.0,1,0,1,0.0,5.6,127.3,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,-0.204,207,186,4,186,169,212,155,40,1,177,177,148,148,1,44,56,74,57,PHI
1630194,Paul Reed,Paul,1610612755,PHI,23.0,12,6,6,0.5,11.6,110.2,2.0,0.175,0.27,0.8,0.375,0.5,0.5,5.4,2.9,3.1,12.2,-0.321,49,58,162,69,141,115,109,53,48,74,26,55,14,93,72,81,84,81,PHI
1629003,Shake Milton,Shake,1610612755,PHI,25.0,12,6,6,0.5,13.2,108.7,1.3,0.087,0.149,0.5,0.333,0.3,0.136,6.7,4.0,3.8,14.7,-0.353,49,58,162,69,131,102,145,169,148,101,31,92,104,113,92,94,97,88,PHI
202699,Tobias Harris,Tobias,1610612755,PHI,29.0,12,6,6,0.5,38.8,111.3,6.8,0.182,0.277,1.1,0.217,0.8,0.263,14.3,11.4,10.7,37.7,-1.034,49,58,162,69,11,123,12,46,45,37,80,26,50,199,205,200,206,191,PHI
1630178,Tyrese Maxey,Tyrese,1610612755,PHI,21.0,12,6,6,0.5,40.4,110.5,3.0,0.075,0.115,0.8,0.141,0.2,0.049,14.3,11.9,11.7,38.0,-1.071,49,58,162,69,6,116,77,181,181,74,133,114,141,199,210,208,208,199,PHI
