player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1630565,Aaron Henry,Aaron,1610612755,PHI,22.0,6,6,0,1.0,2.8,0.2,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.3,-3.3,1.2,0,0,1.2,521,472,584,1,586,573,581,569,514,538,514,543,547,543,557,581,584,569,494,554,252,293,560,564,578,506,591,268,40,591,PHI
1629646,Charles Bassey,Charles,1610612755,PHI,21.0,23,11,12,0.478,7.3,1.3,2.0,0.638,0.0,0.2,0.0,0.4,0.5,0.75,1.0,1.7,2.7,0.3,0.3,0.2,0.7,0.1,1.4,0.6,3.0,-1.5,9.2,1,0,7.9,430,415,414,342,519,456,513,34,514,535,514,457,466,306,194,382,341,539,491,499,78,483,364,447,480,395,430,194,40,456,PHI
1629718,Charlie Brown Jr.,Charlie,1610612755,PHI,25.0,22,16,6,0.727,8.1,0.5,1.8,0.256,0.0,0.5,0.083,0.4,0.5,0.9,0.6,0.8,1.5,0.3,0.2,0.5,0.2,0.2,0.8,0.4,1.4,-1.0,5.2,0,0,4.4,434,351,474,56,500,550,537,558,503,484,512,450,481,49,282,532,492,545,540,375,394,398,503,511,549,341,528,268,40,535,PHI
201980,Danny Green,Danny,1610612755,PHI,35.0,62,37,25,0.597,21.8,2.0,5.2,0.394,1.7,4.4,0.38,0.2,0.2,0.786,0.5,2.0,2.5,1.0,0.7,1.0,0.6,0.2,1.7,0.4,5.9,1.3,14.5,0,0,14.3,192,120,245,186,239,363,321,449,118,137,121,523,532,243,345,351,362,347,344,108,117,445,281,504,347,158,327,268,40,313,PHI
201599,DeAndre Jordan,DeAndre,1610612755,PHI,33.0,48,26,22,0.542,13.0,1.9,3.0,0.643,0.0,0.0,0.0,0.5,0.8,0.55,1.7,3.8,5.5,0.4,0.8,0.3,0.7,0.1,1.5,0.9,4.3,-3.1,13.7,0,0,12.2,303,232,299,260,419,378,472,31,514,562,514,433,378,494,67,123,89,503,330,483,79,485,340,370,412,493,343,268,40,357,PHI
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,24.0,67,44,23,0.657,21.1,2.7,7.0,0.387,1.1,4.0,0.289,1.0,1.3,0.81,0.3,2.3,2.6,1.9,0.7,0.5,0.1,0.3,0.9,1.3,7.6,0.5,14.7,1,0,14.5,132,51,278,107,251,287,224,467,191,157,403,277,299,196,463,314,351,215,347,354,438,354,495,274,268,230,319,194,40,306,PHI
1627777,Georges Niang,Georges,1610612755,PHI,29.0,76,48,28,0.632,22.8,3.2,7.4,0.437,2.1,5.1,0.403,0.7,0.8,0.881,0.3,2.3,2.7,1.3,0.8,0.4,0.2,0.4,2.5,0.8,9.2,0.9,15.4,0,0,16.4,35,22,190,143,217,223,204,316,77,100,67,359,398,66,462,305,343,282,327,409,405,282,78,389,204,185,300,268,40,262,PHI
1630198,Isaiah Joe,Isaiah,1610612755,PHI,22.0,55,35,20,0.636,11.1,1.1,3.2,0.35,0.8,2.5,0.333,0.5,0.6,0.935,0.1,0.9,1.0,0.6,0.3,0.3,0.1,0.1,0.9,0.6,3.6,0.4,6.4,0,0,6.7,247,146,341,134,455,481,457,514,263,268,266,407,454,34,545,525,531,442,492,482,503,496,498,449,450,235,495,268,40,488,PHI
1630531,Jaden Springer,Jaden,1610612755,PHI,19.0,2,2,0,1.0,2.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,4.7,0,0,4.0,566,512,584,1,587,544,589,1,514,562,514,543,547,543,349,556,532,569,431,554,37,537,584,564,560,522,535,268,40,540,PHI
201935,James Harden,James,1610612755,PHI,32.0,65,40,25,0.615,37.2,6.3,15.3,0.41,2.3,6.9,0.33,7.2,8.2,0.877,0.8,6.8,7.7,10.3,4.4,1.3,0.6,1.4,2.4,5.8,22.0,2.7,47.7,42,11,45.9,160,90,245,162,6,67,45,394,57,38,290,3,3,71,218,25,40,2,2,42,125,7,118,9,27,85,9,9,3,8,PHI
