group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1629636,Darius Garland,Darius,1610612739,CLE,25.0,2,1,1,0.5,5.0,0.1,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,53,10,44,82,83,70,71,47,70,48,50,42,69,77,49,1,26,28,1,124,59,79,CLE
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,28.0,4,1,3,0.25,7.0,0.5,0.75,0.583,0.667,0.5,0.333,0.333,0.0,0.0,0.0,0.667,0.5,0.0,0.0,0.0,0.5,0.4,0.64,38,53,89,75,57,4,4,3,9,10,19,20,42,69,77,4,117,26,28,1,111,16,5,CLE
Players,1629731,Dean Wade,Dean,1610612739,CLE,28.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,10,84,110,99,70,92,47,70,48,50,42,1,1,49,1,26,28,1,1,59,79,CLE
Players,1629660,Ty Jerome,Ty,1610612739,CLE,27.0,4,1,3,0.25,3.0,0.125,0.0,0.333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,38,53,89,75,98,66,70,18,47,70,48,50,42,1,1,49,1,26,28,124,111,59,79,CLE
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,4,1,3,0.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38,53,89,75,56,99,70,92,47,70,48,50,42,69,77,49,1,1,1,1,1,59,79,CLE
Players,1630241,Sam Merrill,Sam,1610612739,CLE,29.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,10,84,115,99,70,92,47,70,48,50,42,69,77,49,1,26,28,1,1,59,79,CLE
Players,1629622,Max Strus,Max,1610612739,CLE,29.0,3,1,2,0.333,7.0,0.316,0.286,0.364,0.333,0.5,0.333,0.333,0.0,0.0,0.0,0.333,0.5,0.0,0.0,1.0,0.0,0.2,0.304,56,53,66,70,65,24,27,16,19,10,19,20,42,69,77,22,117,26,28,124,1,39,22,CLE
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,24.0,1,0,1,0.0,2.0,0.143,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111,100,84,10,84,109,61,70,92,47,70,11,11,42,69,77,49,1,26,28,1,1,11,67,CLE
Players,1630596,Evan Mobley,Evan,1610612739,CLE,23.0,3,1,2,0.333,5.0,0.1,0.0,0.0,0.0,0.0,0.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.067,56,53,66,70,80,83,70,92,47,70,19,20,42,1,1,49,1,26,28,1,1,11,75,CLE
Players,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,27.0,3,1,2,0.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,53,66,70,105,99,70,92,47,70,48,50,42,69,77,49,1,26,28,1,1,59,79,CLE
