SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400311,2025-05-20T00:00:00,OKC vs. MIN,W,49.5,32.0,9.3,12.4,55.7,10.3,12.4,0.0,20.6,0,0,0,1,11,6,137,85,24,27,59,1,2,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400227,2025-05-18T00:00:00,OKC vs. DEN,W,48.5,39.4,19.2,27.3,64.6,7.1,14.1,14.1,42.4,0,0,0,1,11,1,46,4,7,10,77,96,56,1
2024-25,1610612743,DEN,Denver Nuggets,0042400227,2025-05-18T00:00:00,DEN @ OKC,L,47.5,6.9,13.9,13.9,41.6,38.6,18.8,26.7,63.4,0,0,0,82,11,153,87,69,110,162,113,159,156,1
2024-25,1610612738,BOS,Boston Celtics,0042400216,2025-05-16T00:00:00,BOS @ NYK,L,51.1,8.5,11.7,8.5,36.2,23.4,26.6,24.5,51.1,0,0,0,82,11,149,114,124,135,138,158,153,110,1
2024-25,1610612752,NYK,New York Knicks,0042400216,2025-05-16T00:00:00,NYK vs. BOS,W,50.5,23.2,26.3,24.2,50.5,8.4,11.6,8.4,35.8,0,0,0,1,11,27,5,10,58,13,45,36,28,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400226,2025-05-15T00:00:00,OKC @ DEN,L,46.6,16.5,8.7,19.4,50.5,16.5,22.3,12.6,46.6,0,0,0,82,11,73,142,25,59,89,142,79,74,1
2024-25,1610612743,DEN,Denver Nuggets,0042400226,2025-05-15T00:00:00,DEN vs. OKC,W,46.6,16.5,22.3,12.6,46.6,16.5,8.7,19.4,50.5,0,0,0,1,11,73,23,83,87,89,21,137,105,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400235,2025-05-14T00:00:00,MIN vs. GSW,W,48.0,21.0,2.0,16.0,72.0,23.0,27.0,7.0,50.0,0,0,0,1,11,41,161,45,1,134,159,28,99,1
2024-25,1610612752,NYK,New York Knicks,0042400215,2025-05-14T00:00:00,NYK @ BOS,L,52.7,12.1,15.4,4.4,28.6,13.2,17.6,9.9,39.6,0,0,0,82,11,124,72,152,158,52,107,51,40,1
2024-25,1610612738,BOS,Boston Celtics,0042400215,2025-05-14T00:00:00,BOS vs. NYK,W,52.7,13.2,17.6,9.9,39.6,12.1,15.4,4.4,28.6,0,0,0,1,11,111,55,111,123,38,92,11,5,1
2024-25,1610612744,GSW,Golden State Warriors,0042400235,2025-05-14T00:00:00,GSW @ MIN,L,48.0,23.0,27.0,7.0,50.0,21.0,2.0,16.0,72.0,0,0,0,82,11,31,4,135,61,122,2,118,162,1
2024-25,1610612754,IND,Indiana Pacers,0042400205,2025-05-13T00:00:00,IND @ CLE,W,48.0,10.0,6.0,13.0,44.0,13.0,13.0,16.0,50.0,0,0,0,1,11,138,156,79,99,50,66,118,99,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400225,2025-05-13T00:00:00,OKC vs. DEN,W,49.0,14.3,10.2,18.4,51.0,14.3,15.3,9.2,51.0,0,0,0,1,11,98,132,32,53,65,90,43,108,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400205,2025-05-13T00:00:00,CLE vs. IND,L,48.0,13.0,13.0,16.0,50.0,10.0,6.0,13.0,44.0,0,0,0,82,11,114,96,45,61,24,7,84,63,1
2024-25,1610612743,DEN,Denver Nuggets,0042400225,2025-05-13T00:00:00,DEN @ OKC,L,49.5,14.4,15.5,9.3,51.5,14.4,10.3,18.6,51.5,0,0,0,82,11,94,70,117,49,68,31,132,114,1
2024-25,1610612752,NYK,New York Knicks,0042400214,2025-05-12T00:00:00,NYK vs. BOS,W,51.1,20.2,16.0,8.5,68.1,19.1,9.6,8.5,34.0,0,0,0,1,11,48,64,124,3,110,28,38,21,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400234,2025-05-12T00:00:00,MIN @ GSW,W,47.1,14.7,8.8,19.6,41.2,23.5,13.7,15.7,52.9,0,0,0,1,11,90,140,22,113,140,73,113,123,1
2024-25,1610612744,GSW,Golden State Warriors,0042400234,2025-05-12T00:00:00,GSW vs. MIN,L,47.1,23.5,13.7,15.7,52.9,14.7,8.8,19.6,41.2,0,0,0,82,11,23,88,50,39,71,22,141,48,1
2024-25,1610612738,BOS,Boston Celtics,0042400214,2025-05-12T00:00:00,BOS @ NYK,L,51.1,19.1,9.6,8.5,34.0,20.2,16.0,8.5,68.1,0,0,0,82,11,54,134,124,141,116,99,38,160,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400224,2025-05-11T00:00:00,OKC @ DEN,W,49.0,18.4,12.2,10.2,30.6,8.2,9.2,7.1,20.4,0,0,0,1,11,57,105,107,153,12,24,29,1,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400204,2025-05-11T00:00:00,CLE @ IND,L,47.5,12.9,10.9,12.9,31.7,34.7,14.9,10.9,57.4,0,0,0,82,11,116,124,80,152,160,86,63,143,1
2024-25,1610612754,IND,Indiana Pacers,0042400204,2025-05-11T00:00:00,IND vs. CLE,W,47.5,34.7,14.9,10.9,57.4,12.9,10.9,12.9,31.7,0,0,0,1,11,3,78,100,19,48,38,83,12,1
2024-25,1610612743,DEN,Denver Nuggets,0042400224,2025-05-11T00:00:00,DEN vs. OKC,L,49.0,8.2,9.2,7.1,20.4,18.4,12.2,10.2,30.6,0,0,0,82,11,151,139,134,162,106,56,55,9,1
2024-25,1610612738,BOS,Boston Celtics,0042400213,2025-05-10T00:00:00,BOS @ NYK,W,53.9,15.7,20.2,20.2,38.2,15.7,20.2,9.0,53.9,0,0,0,1,11,78,31,19,127,85,131,41,127,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400233,2025-05-10T00:00:00,MIN @ GSW,W,51.1,17.0,27.7,5.3,48.9,13.8,14.9,7.4,51.1,0,0,0,1,11,70,3,144,69,61,87,30,110,1
2024-25,1610612752,NYK,New York Knicks,0042400213,2025-05-10T00:00:00,NYK vs. BOS,L,53.3,15.6,20.0,8.9,53.3,15.6,20.0,20.0,37.8,0,0,0,82,11,80,32,122,38,83,130,143,33,1
2024-25,1610612744,GSW,Golden State Warriors,0042400233,2025-05-10T00:00:00,GSW vs. MIN,L,51.1,13.8,14.9,7.4,51.1,17.0,27.7,5.3,48.9,0,0,0,82,11,101,77,133,51,95,160,19,94,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400203,2025-05-09T00:00:00,CLE @ IND,W,46.2,15.4,29.8,10.6,51.9,20.2,8.7,15.4,46.2,0,0,0,1,11,82,2,104,46,115,19,109,73,1
2024-25,1610612754,IND,Indiana Pacers,0042400203,2025-05-09T00:00:00,IND vs. CLE,L,46.6,20.4,8.7,15.5,46.6,15.5,30.1,10.7,52.4,0,0,0,82,11,46,142,52,87,82,161,60,121,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400223,2025-05-09T00:00:00,OKC @ DEN,L,51.0,19.2,10.6,13.5,53.8,15.4,8.7,6.7,30.8,0,0,0,82,1,52,128,72,36,78,19,24,10,1
2024-25,1610612743,DEN,Denver Nuggets,0042400223,2025-05-09T00:00:00,DEN vs. OKC,W,49.5,15.0,8.4,6.5,29.9,18.7,10.3,13.1,52.3,0,0,0,1,1,86,146,139,154,108,30,85,120,1
2024-25,1610612744,GSW,Golden State Warriors,0042400232,2025-05-08T00:00:00,GSW @ MIN,L,50.0,12.5,11.5,12.5,43.8,22.9,16.7,18.8,56.3,0,0,0,82,11,119,116,84,100,132,103,134,141,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400232,2025-05-08T00:00:00,MIN vs. GSW,W,50.5,23.2,16.8,18.9,56.8,12.6,11.6,12.6,44.2,0,0,0,1,11,27,58,28,21,45,45,80,64,1
2024-25,1610612743,DEN,Denver Nuggets,0042400222,2025-05-07T00:00:00,DEN @ OKC,L,46.2,13.5,11.5,4.8,26.9,32.7,19.2,25.0,50.0,0,0,0,82,11,108,115,147,160,159,117,156,99,1
2024-25,1610612738,BOS,Boston Celtics,0042400212,2025-05-07T00:00:00,BOS vs. NYK,L,50.5,26.3,24.2,13.7,44.2,14.7,14.7,18.9,44.2,0,0,0,82,11,13,10,70,97,73,83,135,64,1
2024-25,1610612752,NYK,New York Knicks,0042400212,2025-05-07T00:00:00,NYK @ BOS,W,50.0,14.6,14.6,18.8,43.8,26.0,24.0,13.5,43.8,0,0,0,1,11,93,81,30,100,149,152,93,62,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400222,2025-05-07T00:00:00,OKC vs. DEN,W,46.6,33.0,19.4,25.2,50.5,13.6,11.7,4.9,27.2,0,0,0,1,11,4,43,7,59,57,49,16,4,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400231,2025-05-06T00:00:00,MIN vs. GSW,L,51.6,18.3,15.1,10.8,55.9,10.8,14.0,6.5,30.1,0,0,0,82,11,59,75,101,23,30,75,23,8,1
2024-25,1610612754,IND,Indiana Pacers,0042400202,2025-05-06T00:00:00,IND @ CLE,W,47.5,13.9,16.8,11.9,49.5,15.8,20.8,2.0,55.4,0,0,0,1,11,99,59,90,65,87,135,2,138,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400202,2025-05-06T00:00:00,CLE vs. IND,L,47.1,15.7,20.6,2.0,54.9,13.7,16.7,11.8,49.0,0,0,0,82,11,79,28,161,29,60,103,71,95,1
2024-25,1610612744,GSW,Golden State Warriors,0042400231,2025-05-06T00:00:00,GSW @ MIN,W,50.5,10.5,13.7,6.3,29.5,17.9,14.7,10.5,54.7,0,0,0,1,11,133,89,140,156,103,83,59,132,1
2024-25,1610612743,DEN,Denver Nuggets,0042400221,2025-05-05T00:00:00,DEN @ OKC,W,45.3,4.7,25.5,22.6,50.9,23.6,19.8,25.5,45.3,0,0,0,1,11,159,7,13,56,141,129,157,68,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400221,2025-05-05T00:00:00,OKC vs. DEN,L,45.7,23.8,20.0,25.7,45.7,4.8,25.7,22.9,51.4,0,0,0,82,11,22,32,5,95,4,156,151,112,1
2024-25,1610612752,NYK,New York Knicks,0042400211,2025-05-05T00:00:00,NYK @ BOS,W,52.0,16.7,19.6,9.8,35.3,14.7,23.5,7.8,33.3,0,0,0,1,1,72,37,113,136,71,149,34,19,1
2024-25,1610612738,BOS,Boston Celtics,0042400211,2025-05-05T00:00:00,BOS vs. NYK,L,52.5,14.9,23.8,7.9,33.7,16.8,19.8,9.9,35.6,0,0,0,82,1,87,14,128,144,91,128,52,27,1
2024-25,1610612744,GSW,Golden State Warriors,0042400157,2025-05-04T00:00:00,GSW @ HOU,W,53.9,20.2,0.0,2.2,38.2,13.5,16.9,11.2,51.7,0,0,0,1,11,47,162,158,127,56,106,67,117,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400201,2025-05-04T00:00:00,CLE vs. IND,L,48.0,22.0,21.0,14.0,70.0,9.0,4.0,15.0,38.0,0,0,0,82,11,38,27,66,2,20,5,106,34,1
2024-25,1610612754,IND,Indiana Pacers,0042400201,2025-05-04T00:00:00,IND @ CLE,W,48.5,9.1,4.0,15.2,38.4,22.2,21.2,14.1,70.7,0,0,0,1,11,143,158,56,126,126,137,96,161,1
2024-25,1610612745,HOU,Houston Rockets,0042400157,2025-05-04T00:00:00,HOU vs. GSW,L,53.9,13.5,16.9,11.2,51.7,20.2,0.0,2.2,38.2,0,0,0,82,11,107,57,96,47,117,1,5,35,1
2024-25,1610612743,DEN,Denver Nuggets,0042400177,2025-05-03T00:00:00,DEN vs. LAC,W,49.5,15.5,22.7,24.7,68.0,14.4,10.3,19.6,59.8,0,0,0,1,11,81,20,9,4,68,31,140,149,1
2024-25,1610612746,LAC,LA Clippers,0042400177,2025-05-03T00:00:00,LAC @ DEN,L,49.5,14.4,10.3,19.6,59.8,15.5,22.7,24.7,68.0,0,0,0,82,11,94,131,24,14,79,143,154,159,1
2024-25,1610612744,GSW,Golden State Warriors,0042400156,2025-05-02T00:00:00,GSW vs. HOU,L,49.0,12.2,12.2,28.6,32.7,24.5,19.4,11.2,42.9,0,0,0,82,11,122,105,2,147,142,121,66,57,1
2024-25,1610612745,HOU,Houston Rockets,0042400156,2025-05-02T00:00:00,HOU @ GSW,W,48.5,24.2,19.2,11.1,42.4,12.1,12.1,28.3,32.3,0,0,0,1,11,21,46,97,105,40,54,160,14,1
2024-25,1610612765,DET,Detroit Pistons,0042400126,2025-05-01T00:00:00,DET vs. NYK,L,47.1,23.5,12.7,23.5,47.1,10.8,17.6,17.6,47.1,0,0,0,82,11,23,100,11,82,31,109,127,81,1
2024-25,1610612752,NYK,New York Knicks,0042400126,2025-05-01T00:00:00,NYK @ DET,W,46.6,10.7,17.5,17.5,46.6,23.3,12.6,23.3,46.6,0,0,0,1,11,131,56,36,87,137,61,152,74,1
2024-25,1610612743,DEN,Denver Nuggets,0042400176,2025-05-01T00:00:00,DEN @ LAC,L,54.5,11.4,19.3,13.6,63.6,26.1,19.3,12.5,56.8,0,0,0,82,11,129,44,71,8,150,118,78,142,1
2024-25,1610612746,LAC,LA Clippers,0042400176,2025-05-01T00:00:00,LAC vs. DEN,W,53.9,25.8,19.1,12.4,56.2,11.2,19.1,13.5,62.9,0,0,0,1,11,14,50,86,22,33,115,92,154,1
2024-25,1610612745,HOU,Houston Rockets,0042400155,2025-04-30T00:00:00,HOU vs. GSW,W,48.5,17.2,14.1,13.1,54.5,17.2,23.2,13.1,54.5,0,0,0,1,11,66,85,77,31,98,147,86,130,1
2024-25,1610612744,GSW,Golden State Warriors,0042400155,2025-04-30T00:00:00,GSW @ HOU,L,49.0,17.3,23.5,13.3,55.1,17.3,14.3,13.3,55.1,0,0,0,82,11,63,15,75,27,99,78,88,135,1
2024-25,1610612747,LAL,Los Angeles Lakers,0042400165,2025-04-30T00:00:00,LAL vs. MIN,L,50.5,11.6,10.5,11.6,42.1,16.8,21.1,12.6,58.9,0,0,0,82,11,128,129,93,108,92,136,80,148,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400165,2025-04-30T00:00:00,MIN @ LAL,W,50.5,16.8,21.1,12.6,58.9,11.6,10.5,11.6,42.1,0,0,0,1,11,71,26,81,16,35,34,70,52,1
2024-25,1610612754,IND,Indiana Pacers,0042400135,2025-04-29T00:00:00,IND vs. MIL,W,49.1,18.5,13.0,16.7,46.3,14.8,8.3,14.8,35.2,0,0,0,1,1,55,99,41,91,75,16,104,26,1
2024-25,1610612765,DET,Detroit Pistons,0042400125,2025-04-29T00:00:00,DET @ NYK,W,49.0,12.2,18.4,14.3,49.0,19.4,19.4,13.3,53.1,0,0,0,1,11,122,51,63,68,112,121,88,124,1
2024-25,1610612738,BOS,Boston Celtics,0042400115,2025-04-29T00:00:00,BOS vs. ORL,W,51.6,21.5,3.2,11.8,51.6,12.9,16.1,14.0,38.7,0,0,0,1,11,39,159,91,48,49,100,94,38,1
2024-25,1610612749,MIL,Milwaukee Bucks,0042400135,2025-04-29T00:00:00,MIL @ IND,L,48.6,14.7,8.3,14.7,34.9,18.3,12.8,16.5,45.9,0,0,0,82,1,92,147,61,138,105,64,121,70,1
2024-25,1610612746,LAC,LA Clippers,0042400175,2025-04-29T00:00:00,LAC @ DEN,L,50.5,10.5,13.7,22.1,65.3,11.6,15.8,20.0,48.4,0,0,0,82,11,133,89,15,6,35,96,143,92,1
2024-25,1610612743,DEN,Denver Nuggets,0042400175,2025-04-29T00:00:00,DEN vs. LAC,W,51.1,11.7,16.0,20.2,48.9,10.6,13.8,22.3,66.0,0,0,0,1,11,127,64,20,69,29,74,149,158,1
2024-25,1610612752,NYK,New York Knicks,0042400125,2025-04-29T00:00:00,NYK vs. DET,L,49.5,19.6,19.6,13.4,53.6,12.4,18.6,14.4,49.5,0,0,0,82,11,50,38,73,37,42,112,100,97,1
2024-25,1610612753,ORL,Orlando Magic,0042400115,2025-04-29T00:00:00,ORL @ BOS,L,51.6,12.9,16.1,14.0,38.7,21.5,3.2,11.8,51.6,0,0,0,82,11,115,63,67,125,124,4,72,115,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400104,2025-04-28T00:00:00,CLE @ MIA,W,49.5,28.9,19.6,18.6,47.4,5.2,16.5,12.4,41.2,0,0,0,1,11,8,38,31,80,6,102,76,49,1
2024-25,1610612744,GSW,Golden State Warriors,0042400154,2025-04-28T00:00:00,GSW vs. HOU,W,54.5,12.5,23.9,11.4,31.8,22.7,15.9,15.9,54.5,0,0,0,1,11,119,13,95,151,129,98,116,130,1
2024-25,1610612748,MIA,Miami Heat,0042400104,2025-04-28T00:00:00,MIA vs. CLE,L,49.0,5.1,16.3,12.2,40.8,28.6,19.4,18.4,46.9,0,0,0,82,11,158,60,87,117,153,121,131,79,1
2024-25,1610612745,HOU,Houston Rockets,0042400154,2025-04-28T00:00:00,HOU @ GSW,L,53.9,22.5,15.7,15.7,53.9,12.4,23.6,11.2,31.5,0,0,0,82,11,34,68,49,35,41,150,67,11,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400164,2025-04-27T00:00:00,MIN vs. LAL,W,52.2,20.7,21.7,17.4,52.2,5.4,20.7,7.6,32.6,0,0,0,1,11,43,24,37,44,8,134,31,15,1
2024-25,1610612747,LAL,Los Angeles Lakers,0042400164,2025-04-27T00:00:00,LAL @ MIN,L,51.6,5.4,20.4,7.5,32.3,20.4,21.5,17.2,51.6,0,0,0,82,11,155,30,132,149,119,139,126,115,1
2024-25,1610612749,MIL,Milwaukee Bucks,0042400134,2025-04-27T00:00:00,MIL vs. IND,L,51.1,13.8,16.0,2.1,40.4,5.3,9.6,17.0,53.2,0,0,0,82,11,101,64,159,120,7,28,125,125,1
2024-25,1610612765,DET,Detroit Pistons,0042400124,2025-04-27T00:00:00,DET vs. NYK,L,51.1,16.0,19.1,16.0,51.1,21.3,18.1,12.8,34.0,0,0,0,82,11,76,48,47,51,123,110,82,21,1
2024-25,1610612752,NYK,New York Knicks,0042400124,2025-04-27T00:00:00,NYK @ DET,W,50.5,21.1,17.9,12.6,33.7,15.8,18.9,15.8,50.5,0,0,0,1,11,40,53,81,142,86,114,114,107,1
2024-25,1610612753,ORL,Orlando Magic,0042400114,2025-04-27T00:00:00,ORL vs. BOS,L,51.6,8.6,15.1,14.0,49.5,16.1,14.0,4.3,40.9,0,0,0,82,11,148,75,67,67,88,75,10,47,1
2024-25,1610612754,IND,Indiana Pacers,0042400134,2025-04-27T00:00:00,IND @ MIL,W,50.5,5.3,9.5,16.8,52.6,13.7,15.8,2.1,40.0,0,0,0,1,11,156,136,39,41,58,96,3,41,1
2024-25,1610612738,BOS,Boston Celtics,0042400114,2025-04-27T00:00:00,BOS @ ORL,W,51.6,16.1,14.0,4.3,40.9,8.6,15.1,14.0,49.5,0,0,0,1,11,75,86,153,115,15,89,94,96,1
2024-25,1610612748,MIA,Miami Heat,0042400103,2025-04-26T00:00:00,MIA vs. CLE,L,52.2,12.0,10.9,13.0,32.6,22.8,23.9,9.8,65.2,0,0,0,82,11,125,125,78,148,130,151,50,157,1
2024-25,1610612744,GSW,Golden State Warriors,0042400153,2025-04-26T00:00:00,GSW vs. HOU,W,51.1,13.8,19.1,10.6,46.8,11.7,11.7,9.6,40.4,0,0,0,1,11,101,48,103,85,37,51,48,45,1
2024-25,1610612743,DEN,Denver Nuggets,0042400174,2025-04-26T00:00:00,DEN @ LAC,W,52.7,7.7,24.2,11.0,57.1,17.6,15.4,7.7,61.5,0,0,0,1,11,152,11,99,20,101,92,33,152,1
2024-25,1610612746,LAC,LA Clippers,0042400174,2025-04-26T00:00:00,LAC vs. DEN,L,53.3,17.8,15.6,7.8,62.2,7.8,24.4,11.1,57.8,0,0,0,82,11,62,69,130,9,11,153,65,144,1
