group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1627732,Ben Simmons,Ben,1610612755,PHI,23.0,33,21,12,0.636,100.29166666666669,4,2,6,18,31,12,10,82,1,0,11,8,102.6,32,15,341,97,67,90,159,26,62,401,266,322,390,107,1,393,93,58,PHI
Players,1629151,Ryan Broekhoff,Ryan,1610612755,PHI,29.0,1,0,1,0.0,0.1066666666666666,0,0,0,0,0,0,0,0,0,0,2,0,1.0,414,415,28,415,448,210,223,157,296,1,1,1,1,181,1,156,319,400,PHI
Players,203124,Kyle O'Quinn,Kyle,1610612755,PHI,30.0,2,2,0,1.0,0.8533333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0.0,383,321,1,1,436,210,223,157,296,1,1,1,1,181,1,1,319,406,PHI
Players,203658,Norvel Pelle,Norvel,1610612755,PHI,27.0,1,0,1,0.0,3.2333333333333334,0,0,0,0,4,2,0,6,1,0,2,0,6.0,414,415,28,415,392,210,223,157,296,144,88,1,104,107,1,156,319,328,PHI
Players,1626196,Josh Richardson,Josh,1610612755,PHI,26.0,30,18,12,0.6,98.96166666666667,2,3,0,6,30,14,13,76,2,1,8,12,75.9,56,31,341,118,68,141,127,157,138,397,286,366,372,58,253,337,57,89,PHI
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,22.0,22,11,11,0.5,29.62333333333333,1,0,0,0,17,8,2,30,0,0,4,4,15.2,133,119,320,177,228,188,223,157,296,313,218,135,258,181,1,226,156,256,PHI
Players,203922,Glenn Robinson III,Glenn,1610612755,PHI,26.0,22,6,16,0.273,71.53666666666666,3,5,3,10,30,26,22,68,1,1,10,1,43.8,133,210,396,372,124,113,81,58,104,397,363,432,353,107,253,370,262,151,PHI
Players,203526,Raul Neto,Raul,1610612755,PHI,28.0,6,2,4,0.333,13.185,0,0,0,2,4,6,3,12,0,0,0,2,9.9,316,321,148,331,300,210,223,157,217,144,183,175,153,181,1,1,220,294,PHI
Players,1629621,Marial Shayok,Marial,1610612755,PHI,24.0,1,0,1,0.0,3.25,0,0,2,2,4,2,0,6,1,0,1,0,6.2,414,415,28,415,390,210,223,88,217,144,88,1,104,107,1,95,319,323,PHI
Players,202692,Alec Burks,Alec,1610612755,PHI,28.0,27,10,17,0.37,91.235,2,5,12,22,25,35,22,90,3,3,10,13,92.3,84,139,410,317,80,141,81,5,50,369,415,432,405,39,404,370,49,70,PHI
Players,203954,Joel Embiid,Joel,1610612755,PHI,26.0,26,16,10,0.615,81.66166666666666,7,17,0,28,27,12,10,56,4,2,19,28,151.4,98,49,297,114,104,52,4,157,31,380,266,322,315,22,353,443,14,19,PHI
Players,1629680,Matisse Thybulle,Matisse,1610612755,PHI,23.0,20,14,6,0.7,38.335,0,0,0,0,10,7,1,34,1,0,2,2,18.6,150,76,208,58,194,210,223,157,296,234,203,123,266,107,1,156,220,238,PHI
Players,201143,Al Horford,Al,1610612755,PHI,34.0,35,21,14,0.6,89.57833333333333,2,4,3,10,25,8,13,68,4,2,10,8,78.7,15,15,367,118,81,141,105,58,104,369,218,366,353,22,353,370,93,85,PHI
Players,203118,Mike Scott,Mike,1610612755,PHI,31.0,13,5,8,0.385,14.571666666666667,0,0,3,0,7,2,3,20,0,1,5,1,11.8,215,231,254,304,288,210,223,58,296,196,88,175,202,181,253,257,262,277,PHI
Players,1629003,Shake Milton,Shake,1610612755,PHI,23.0,8,5,3,0.625,19.686666666666667,2,1,2,2,5,2,4,18,1,1,4,1,14.4,285,231,117,106,273,141,208,88,217,161,88,205,190,107,253,226,262,264,PHI
Players,202699,Tobias Harris,Tobias,1610612755,PHI,27.0,42,25,17,0.595,128.64,15,5,2,28,40,17,17,104,3,2,21,11,108.4,4,8,410,136,17,14,81,88,31,441,307,401,425,39,353,450,64,52,PHI
