season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,round,game_no_in_series
2021-22,1610612762,42100171,2022-04-16,UTA,DAL,1610612742,99,93,W,rnd1,1
2021-22,1610612762,42100172,2022-04-18,UTA,DAL,1610612742,104,110,L,rnd1,2
2021-22,1610612762,42100173,2022-04-21,DAL,UTA,1610612742,118,126,L,rnd1,3
2021-22,1610612762,42100174,2022-04-23,DAL,UTA,1610612742,100,99,W,rnd1,4
2021-22,1610612762,42100175,2022-04-25,UTA,DAL,1610612742,77,102,L,rnd1,5
2021-22,1610612762,42100176,2022-04-28,DAL,UTA,1610612742,96,98,L,rnd1,6
