game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22100011,2021-10-20,OKC,UTA,1,107,86.0
22100026,2021-10-22,UTA,SAC,2,110,101.0
22100054,2021-10-26,DEN,UTA,3,122,110.0
22100068,2021-10-28,UTA,HOU,4,122,91.0
22100083,2021-10-30,UTA,CHI,5,99,107.0
22100091,2021-10-31,UTA,MIL,6,107,95.0
22100105,2021-11-02,SAC,UTA,7,119,113.0
22100120,2021-11-04,UTA,ATL,8,116,98.0
22100134,2021-11-06,UTA,MIA,9,115,118.0
22100141,2021-11-07,UTA,ORL,10,100,107.0
22100156,2021-11-09,ATL,UTA,11,110,98.0
22100172,2021-11-11,IND,UTA,12,100,111.0
22100185,2021-11-13,MIA,UTA,13,105,111.0
22100211,2021-11-16,PHI,UTA,14,120,85.0
22100229,2021-11-18,TOR,UTA,15,119,103.0
22100247,2021-11-20,UTA,SAC,16,123,105.0
22100261,2021-11-22,MEM,UTA,17,118,119.0
22100276,2021-11-24,UTA,OKC,18,110,104.0
22100289,2021-11-26,NOP,UTA,19,97,98.0
22100299,2021-11-27,NOP,UTA,20,127,105.0
22100312,2021-11-29,POR,UTA,21,129,107.0
22100339,2021-12-03,BOS,UTA,22,137,130.0
22100349,2021-12-05,UTA,CLE,23,109,108.0
22100374,2021-12-08,UTA,MIN,24,136,104.0
22100379,2021-12-09,UTA,PHI,25,118,96.0
22100392,2021-12-11,UTA,WAS,26,123,98.0
22100425,2021-12-15,LAC,UTA,27,124,103.0
22100437,2021-12-17,SAS,UTA,28,126,128.0
22100447,2021-12-18,WAS,UTA,29,103,109.0
22100461,2021-12-20,CHA,UTA,30,112,102.0
22100484,2021-12-23,MIN,UTA,31,128,116.0
22100492,2021-12-25,DAL,UTA,32,120,116.0
22100504,2021-12-27,UTA,SAS,33,110,104.0
22100523,2021-12-29,UTA,POR,34,120,105.0
22100537,2021-12-31,MIN,UTA,35,120,108.0
22100544,2022-01-01,GSW,UTA,36,116,123.0
22100557,2022-01-03,UTA,NOP,37,115,104.0
22100575,2022-01-05,UTA,DEN,38,115,109.0
22100584,2022-01-07,UTA,TOR,39,108,122.0
22100594,2022-01-08,UTA,IND,40,113,125.0
22100608,2022-01-10,UTA,DET,41,116,126.0
22100624,2022-01-12,CLE,UTA,42,91,111.0
22100653,2022-01-16,UTA,DEN,43,125,102.0
22100665,2022-01-17,UTA,LAL,44,95,101.0
22100677,2022-01-19,HOU,UTA,45,111,116.0
22100693,2022-01-21,DET,UTA,46,111,101.0
22100708,2022-01-23,UTA,GSW,47,92,94.0
22100713,2022-01-24,UTA,PHX,48,109,115.0
22100731,2022-01-26,PHX,UTA,49,97,105.0
22100740,2022-01-28,UTA,MEM,50,109,119.0
22100757,2022-01-30,UTA,MIN,51,106,126.0
22100779,2022-02-02,DEN,UTA,52,108,104.0
22100793,2022-02-04,BKN,UTA,53,125,102.0
22100814,2022-02-07,NYK,UTA,54,113,104.0
22100828,2022-02-09,GSW,UTA,55,111,85.0
22100844,2022-02-11,ORL,UTA,56,114,99.0
22100865,2022-02-14,HOU,UTA,57,135,101.0
22100884,2022-02-16,UTA,LAL,58,101,106.0
22100903,2022-02-25,DAL,UTA,59,114,109.0
22100913,2022-02-27,UTA,PHX,60,118,114.0
22100935,2022-03-02,UTA,HOU,61,132,127.0
22100950,2022-03-04,UTA,NOP,62,90,124.0
22100965,2022-03-06,UTA,OKC,63,116,103.0
22100972,2022-03-07,UTA,DAL,64,103,111.0
22100990,2022-03-09,POR,UTA,65,123,85.0
22101002,2022-03-11,UTA,SAS,66,102,104.0
22101010,2022-03-12,SAC,UTA,67,134,125.0
22101027,2022-03-14,MIL,UTA,68,111,117.0
22101041,2022-03-16,CHI,UTA,69,125,110.0
22101055,2022-03-18,LAC,UTA,70,121,92.0
22101067,2022-03-20,UTA,NYK,71,108,93.0
22101075,2022-03-21,UTA,BKN,72,106,114.0
22101087,2022-03-23,UTA,BOS,73,97,125.0
22101100,2022-03-25,UTA,CHA,74,101,107.0
22101121,2022-03-27,UTA,DAL,75,100,114.0
22101135,2022-03-29,UTA,LAC,76,115,121.0
22101150,2022-03-31,LAL,UTA,77,122,109.0
22101165,2022-04-02,UTA,GSW,78,107,111.0
22101187,2022-04-05,MEM,UTA,79,121,115.0
22101194,2022-04-06,OKC,UTA,80,137,101.0
22101210,2022-04-08,PHX,UTA,81,105,111.0
22101230,2022-04-10,UTA,POR,82,111,80.0
