GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,101112,Channing Frye,Channing,1610612739,CLE,33.0,8,3,5,0.375,12.738333333333332,0.0,0.0,0.0,5.7,5.7,14.1,5.7,22.6,2.8,0.0,2.8,0.0,14.1,296,293,153,308,308,234,237,175,142,96,354,210,328,31,1,123,326,352
Players,2563,Dahntay Jones,Dahntay,1610612739,CLE,35.0,1,0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,43.2,0.0,7.2,14.4,0.0,19.4,404,408,31,408,367,234,237,175,303,1,360,1,37,200,433,417,326,294
Players,202697,Iman Shumpert,Iman,1610612739,CLE,26.0,14,9,5,0.643,35.833333333333336,0.0,2.0,0.0,2.0,12.1,17.1,10.0,28.1,1.0,0.0,4.0,1.0,18.7,242,182,153,84,228,234,148,175,267,280,387,368,191,109,1,204,308,307
Players,2747,JR Smith,JR,1610612739,CLE,30.0,24,11,13,0.458,105.55333333333331,1.0,0.0,2.0,0.0,11.3,10.9,6.5,28.6,0.3,0.7,6.8,1.4,14.2,163,157,281,248,95,205,237,84,303,251,258,254,184,181,293,347,297,350
Players,2592,James Jones,James,1610612739,CLE,35.0,3,1,2,0.333,7.145,0.0,0.0,0.0,0.0,0.0,15.1,0.0,30.2,0.0,0.0,5.0,0.0,15.1,357,362,75,330,352,234,237,175,303,1,371,1,145,200,1,289,326,340
Players,203099,Jared Cunningham,Jared,1610612739,CLE,25.0,1,1,0,1.0,0.6816666666666666,0.0,0.0,0.0,0.0,211.2,105.6,0.0,105.6,0.0,0.0,0.0,0.0,0.0,404,362,1,1,412,234,237,175,303,435,436,1,5,200,1,1,326,400
Players,203895,Jordan McRae,Jordan,1610612739,CLE,25.0,2,0,2,0.0,8.1,0.0,0.0,0.0,8.9,0.0,26.7,0.0,26.7,0.0,8.9,4.4,4.4,42.2,374,408,75,408,345,234,237,175,70,1,419,1,227,200,435,241,128,66
Players,201567,Kevin Love,Kevin,1610612739,CLE,27.0,29,17,12,0.586,111.31,0.0,2.6,0.0,1.9,7.1,7.4,7.8,21.3,1.0,1.3,2.6,3.9,31.5,117,88,264,114,91,234,112,175,270,136,108,307,337,112,357,111,151,155
Players,202681,Kyrie Irving,Kyrie,1610612739,CLE,24.0,16,9,7,0.563,67.13833333333334,7.0,4.8,3.2,7.5,9.7,13.4,9.7,25.7,0.5,2.7,2.1,9.7,40.3,222,182,188,136,162,11,41,40,96,197,340,364,265,155,414,93,26,82
Players,2544,LeBron James,LeBron,1610612739,CLE,31.0,30,18,12,0.6,126.12833333333332,7.4,5.1,5.1,18.8,11.7,11.1,7.7,27.4,0.9,2.6,3.4,10.3,60.5,107,80,264,103,60,10,36,18,13,266,265,306,207,122,411,166,17,11
Players,203521,Matthew Dellavedova,Matthew,1610612739,CLE,25.0,27,18,9,0.667,59.81166666666667,0.0,0.0,0.0,0.0,12.0,8.4,4.8,25.3,0.0,0.0,6.6,0.6,14.1,131,80,223,61,172,234,237,175,303,279,147,175,278,200,1,341,322,351
Players,2590,Mo Williams,Mo,1610612739,CLE,33.0,12,7,5,0.583,36.056666666666665,3.0,2.0,0.0,4.0,12.0,8.0,8.0,30.0,0.0,0.0,2.0,7.0,22.4,257,215,153,116,225,85,150,175,200,277,129,310,153,200,1,81,54,267
Players,2210,Richard Jefferson,Richard,1610612739,CLE,36.0,10,6,4,0.6,31.48,0.0,0.0,2.3,2.3,16.0,13.7,2.3,25.2,0.0,0.0,2.3,2.3,7.0,277,235,127,103,242,234,237,72,260,373,345,112,281,200,1,101,254,392
Players,201619,Sasha Kaun,Sasha,1610612739,CLE,31.0,1,0,1,0.0,1.4933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.0,0.0,0.0,0.0,0.0,404,408,31,408,401,234,237,175,303,1,1,1,26,200,1,1,326,400
Players,202389,Timofey Mozgov,Timofey,1610612739,CLE,29.0,4,1,3,0.25,12.741666666666667,0.0,5.7,0.0,17.0,5.7,14.1,8.5,33.9,2.8,0.0,5.7,2.8,41.8,339,362,109,380,307,234,31,175,14,95,353,332,85,32,1,316,218,71
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,25.0,31,18,13,0.581,98.395,0.7,1.5,0.7,7.3,9.9,11.7,5.9,24.1,0.7,0.0,4.0,2.6,22.7,100,80,281,119,107,219,185,156,102,212,289,220,306,136,1,206,231,263
