GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK
Players,101112,Channing Frye,Channing,1610612739,CLE,33.0,8,3,5,0.375,1.6,105.9,111.1,111.1,149.6,136.0,136.0,-43.7,-24.9,-24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.032,0.033,96.16,97.97,81.64,97.97,0.026,27,1,1,0.1,0.1,1.0,296,293,153,308,335,211,95,95,417,419,419,394,368,368,287,238,287,270,356,370,1,1,5,13,388,389,311,330,330,304,279,337,298,372,1
Players,2563,Dahntay Jones,Dahntay,1610612739,CLE,35.0,1,0,1,0.0,5.0,137.5,157.1,157.1,103.7,100.0,100.0,33.8,57.1,57.1,0.2,0.0,50.0,0.25,0.0,0.091,0.0,0.0,0.0,0.0,0.111,0.111,84.67,81.6,68.0,81.6,-0.081,7,0,1,0.0,1.0,0.0,404,408,31,408,10,21,5,5,197,171,171,46,21,22,71,238,5,6,356,162,1,1,342,359,288,299,405,428,428,410,342,337,342,116,342
Players,202697,Iman Shumpert,Iman,1610612739,CLE,26.0,14,9,5,0.643,2.6,122.2,106.8,106.8,114.2,117.1,117.1,8.0,-10.2,-10.2,0.0,0.0,0.0,0.031,0.047,0.04,11.1,11.1,0.25,0.25,0.108,0.122,99.07,103.81,86.51,103.81,-0.008,73,2,8,0.1,0.6,0.25,242,182,153,84,232,58,157,157,291,364,364,146,308,308,287,238,287,179,335,325,313,314,311,347,296,277,235,194,194,377,249,226,282,228,298
Players,2747,JR Smith,JR,1610612739,CLE,30.0,24,11,13,0.458,4.4,97.5,96.7,96.7,104.3,103.9,103.9,-6.8,-7.2,-7.2,0.0,0.0,0.0,0.032,0.082,0.055,8.0,7.9,0.357,0.409,0.099,0.104,100.39,100.95,84.13,100.95,-0.023,215,5,21,0.2,0.9,0.238,163,157,281,248,19,301,284,284,206,243,243,260,282,282,287,238,287,173,272,268,260,257,269,293,309,308,197,262,262,390,179,128,241,153,313
Players,2592,James Jones,James,1610612739,CLE,35.0,3,1,2,0.333,2.4,121.2,133.3,133.3,103.8,86.7,86.7,17.4,46.7,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.07,86.39,90.69,75.58,90.69,-0.049,12,0,1,0.0,0.3,0.0,357,362,75,330,254,62,14,14,199,76,76,80,28,28,287,238,287,270,356,370,1,1,342,359,353,361,403,409,409,397,342,337,342,316,342
Players,203099,Jared Cunningham,Jared,1610612739,CLE,25.0,1,1,0,1.0,0.7,173.6,166.7,166.7,133.3,133.3,133.3,40.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.02,211.25,176.04,211.25,0.0,3,0,0,0.0,0.0,0.0,404,362,1,1,398,7,2,2,394,414,414,36,43,43,287,238,287,270,356,370,1,1,342,359,390,391,12,15,15,329,342,379,342,379,342
Players,203895,Jordan McRae,Jordan,1610612739,CLE,25.0,2,0,2,0.0,4.1,105.1,107.7,107.7,118.3,106.7,106.7,-13.2,1.0,1.0,0.333,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.583,0.546,0.467,0.511,79.53,82.96,69.14,82.96,0.133,13,3,6,1.5,3.0,0.5,374,408,75,408,44,219,146,146,330,277,277,317,187,187,32,238,159,270,356,370,1,1,92,175,3,3,415,425,425,104,223,255,3,5,98
Players,201567,Kevin Love,Kevin,1610612739,CLE,27.0,29,17,12,0.586,3.8,106.0,106.0,106.0,97.8,92.1,92.1,8.2,13.9,13.9,0.081,2.5,10.6,0.054,0.175,0.106,4.3,4.3,0.484,0.576,0.157,0.158,93.67,96.38,80.32,96.38,0.145,232,12,32,0.4,1.1,0.375,117,88,264,114,64,210,171,171,121,99,99,142,90,90,192,45,184,127,88,115,173,174,167,145,188,202,353,364,364,89,100,87,140,101,209
Players,202681,Kyrie Irving,Kyrie,1610612739,CLE,24.0,16,9,7,0.563,4.2,106.6,105.7,105.7,117.5,115.7,115.7,-10.9,-10.0,-10.0,0.138,0.8,6.8,0.013,0.083,0.043,8.5,8.6,0.417,0.589,0.329,0.339,96.77,97.95,81.62,97.95,0.166,140,13,36,0.8,2.3,0.361,222,182,188,136,32,205,172,172,325,355,355,297,304,304,122,190,242,246,268,315,275,274,223,132,27,25,298,331,331,62,88,73,40,18,231
Players,2544,LeBron James,LeBron,1610612739,CLE,31.0,30,18,12,0.6,4.2,108.7,107.7,107.7,99.4,99.2,99.2,9.4,8.4,8.4,0.488,1.62,13.8,0.094,0.255,0.175,8.6,8.6,0.451,0.519,0.43,0.443,99.55,100.09,83.41,100.09,0.253,261,39,92,1.3,3.1,0.424,107,80,264,103,30,183,149,149,135,167,167,132,134,134,13,95,138,62,26,27,277,276,189,207,7,8,220,281,281,21,14,12,6,4,169
Players,203521,Matthew Dellavedova,Matthew,1610612739,CLE,25.0,27,18,9,0.667,2.2,120.9,116.8,116.8,87.2,86.3,86.3,33.8,30.5,30.5,0.167,2.33,41.2,0.0,0.065,0.036,17.6,18.2,0.25,0.311,0.066,0.066,108.34,110.75,92.29,110.75,-0.005,137,1,6,0.0,0.2,0.167,131,80,223,61,275,63,47,47,65,72,72,47,46,46,94,55,16,270,313,339,387,390,311,335,363,368,70,100,100,373,279,255,340,354,324
Players,2590,Mo Williams,Mo,1610612739,CLE,33.0,12,7,5,0.583,3.0,115.3,115.2,115.2,98.5,89.2,89.2,16.8,26.0,26.0,0.083,2.0,10.0,0.029,0.025,0.027,5.0,5.2,0.3,0.557,0.205,0.2,102.53,107.83,89.86,107.83,0.09,79,3,10,0.3,0.8,0.3,257,215,153,116,178,99,57,57,129,88,88,81,48,48,185,64,197,191,353,354,185,191,299,164,111,130,141,136,136,183,223,204,214,161,286
Players,2210,Richard Jefferson,Richard,1610612739,CLE,36.0,10,6,4,0.6,3.1,101.7,98.6,98.6,101.1,98.6,98.6,0.6,0.0,0.0,0.053,1.0,20.0,0.031,0.054,0.043,20.0,20.0,0.333,0.333,0.05,0.052,104.51,107.5,89.58,107.5,0.006,71,1,3,0.1,0.3,0.333,277,235,127,103,158,264,268,268,165,158,158,195,197,197,232,131,72,179,331,313,396,398,277,324,379,382,107,141,141,325,279,296,307,335,255
Players,201619,Sasha Kaun,Sasha,1610612739,CLE,31.0,1,0,1,0.0,1.5,200.0,200.0,200.0,77.3,75.0,75.0,122.7,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,96.43,80.36,96.43,0.0,2,0,0,0.0,0.0,0.0,404,408,31,408,344,1,1,1,42,41,41,7,2,2,287,238,287,270,356,370,1,1,342,359,390,391,344,362,362,329,342,379,342,379,342
Players,202389,Timofey Mozgov,Timofey,1610612739,CLE,29.0,4,1,3,0.25,3.2,91.9,95.5,95.5,109.8,96.4,96.4,-17.8,-1.0,-1.0,0.0,0.0,0.0,0.0,0.267,0.143,0.0,0.0,0.75,0.717,0.2,0.196,89.36,94.18,78.48,94.18,0.283,22,3,4,0.8,1.0,0.75,339,362,109,380,154,342,290,290,251,141,141,331,219,219,287,238,287,270,21,56,1,1,40,67,115,136,390,391,391,14,223,279,49,116,33
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,25.0,31,18,13,0.581,3.2,97.3,94.5,94.5,95.7,97.3,97.3,1.6,-2.8,-2.8,0.021,0.25,4.8,0.056,0.19,0.126,19.0,18.7,0.833,0.762,0.087,0.095,102.92,103.42,86.18,103.42,0.113,201,10,12,0.3,0.4,0.833,100,80,281,119,156,307,302,302,104,148,148,185,237,237,277,235,270,123,73,79,394,392,31,49,327,320,136,204,204,133,111,187,181,301,25
