season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612761,TOR,Toronto Raptors,22201221,2023-04-09,TOR vs. MIL,W,48.0,23.0,17.0,21.0,64.0,9.0,6.0,10.0,44.0,0,0,0,0,159,360,595,310,215,184,169,625,603,1,2022,2023,True,TOR,MIL,APR
2022-23,1610612761,TOR,Toronto Raptors,22201206,2023-04-07,TOR @ BOS,L,48.0,21.0,8.0,15.0,56.0,13.0,17.0,17.0,56.0,0,0,0,0,159,545,1967,927,642,626,1720,1662,1660,1,2022,2023,False,BOS,TOR,APR
2022-23,1610612761,TOR,Toronto Raptors,22201192,2023-04-05,TOR @ BOS,L,48.0,21.0,21.0,20.0,52.0,8.0,15.0,17.0,50.0,0,0,0,0,159,545,233,379,999,122,1435,1662,1108,1,2022,2023,False,BOS,TOR,APR
2022-23,1610612761,TOR,Toronto Raptors,22201176,2023-04-04,TOR @ CHA,W,48.0,22.0,13.0,20.0,50.0,10.0,8.0,9.0,36.0,0,0,0,0,159,445,1203,379,1168,269,350,495,165,1,2022,2023,False,CHA,TOR,APR
2022-23,1610612761,TOR,Toronto Raptors,22201163,2023-04-02,TOR @ CHA,W,48.0,28.0,13.0,22.0,90.0,7.0,15.0,17.0,44.0,0,0,0,0,159,100,1203,246,2,85,1435,1662,603,1,2022,2023,False,CHA,TOR,APR
2022-23,1610612761,TOR,Toronto Raptors,22201150,2023-03-31,TOR @ PHI,L,48.0,22.0,20.0,18.0,54.0,20.0,8.0,19.0,56.0,0,0,0,0,159,445,313,565,802,1660,350,1897,1660,1,2022,2023,False,PHI,TOR,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201132,2023-03-28,TOR vs. MIA,W,48.0,20.0,11.0,23.0,62.0,11.0,4.0,10.0,36.0,0,0,0,0,159,679,1507,204,300,376,50,625,165,1,2022,2023,True,TOR,MIA,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201119,2023-03-26,TOR vs. WAS,W,48.0,25.0,27.0,28.0,54.0,11.0,11.0,22.0,36.0,0,0,0,0,159,225,34,49,802,376,766,2152,165,1,2022,2023,True,TOR,WAS,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201099,2023-03-24,TOR vs. DET,W,48.0,26.0,14.0,24.0,44.0,14.0,11.0,19.0,48.0,0,0,0,0,159,168,1027,152,1702,770,766,1897,931,1,2022,2023,True,TOR,DET,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201085,2023-03-22,TOR vs. IND,L,48.0,21.0,17.0,11.0,54.0,10.0,17.0,20.0,54.0,0,0,0,0,159,545,595,1535,802,269,1720,2003,1463,1,2022,2023,True,TOR,IND,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201068,2023-03-19,TOR @ MIL,L,48.0,17.0,18.0,15.0,44.0,7.0,2.0,9.0,40.0,0,0,0,0,159,1085,487,927,1702,85,10,495,355,1,2022,2023,False,MIL,TOR,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201058,2023-03-18,TOR vs. MIN,W,48.0,17.0,2.0,18.0,64.0,17.0,9.0,16.0,64.0,0,0,0,0,159,1085,2431,565,215,1213,495,1535,2162,1,2022,2023,True,TOR,MIN,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201044,2023-03-16,TOR vs. OKC,W,48.0,19.0,21.0,23.0,50.0,13.0,12.0,6.0,52.0,0,0,0,0,159,802,233,204,1168,626,955,176,1294,1,2022,2023,True,TOR,OKC,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201029,2023-03-14,TOR vs. DEN,W,48.0,25.0,15.0,25.0,64.0,15.0,4.0,17.0,66.0,0,0,0,0,159,225,883,125,215,924,50,1662,2247,1,2022,2023,True,TOR,DEN,MAR
2022-23,1610612761,TOR,Toronto Raptors,22201003,2023-03-10,TOR @ LAL,L,48.0,26.0,14.0,20.0,66.0,17.0,7.0,13.0,56.0,0,0,0,0,159,168,1027,379,156,1213,262,1089,1660,1,2022,2023,False,LAL,TOR,MAR
2022-23,1610612761,TOR,Toronto Raptors,22200991,2023-03-08,TOR @ LAC,L,48.0,19.0,15.0,10.0,42.0,21.0,13.0,20.0,60.0,0,0,0,0,159,802,883,1694,1859,1783,1116,2003,1945,1,2022,2023,False,LAC,TOR,MAR
2022-23,1610612761,TOR,Toronto Raptors,22200975,2023-03-06,TOR @ DEN,L,48.0,18.0,20.0,10.0,48.0,18.0,14.0,16.0,52.0,0,0,0,0,159,927,313,1694,1354,1377,1259,1535,1294,1,2022,2023,False,DEN,TOR,MAR
2022-23,1610612761,TOR,Toronto Raptors,22200956,2023-03-04,TOR @ WAS,W,53.0,34.0,12.0,19.0,48.0,16.0,12.0,4.0,42.0,0,0,0,0,21,17,1346,459,1354,1057,955,63,468,1,2022,2023,False,WAS,TOR,MAR
2022-23,1610612761,TOR,Toronto Raptors,22200942,2023-03-02,TOR @ WAS,L,48.0,21.0,15.0,4.0,56.0,20.0,11.0,16.0,52.0,0,0,0,0,159,545,883,2339,642,1660,766,1535,1294,1,2022,2023,False,WAS,TOR,MAR
2022-23,1610612761,TOR,Toronto Raptors,22200925,2023-02-28,TOR vs. CHI,W,48.0,21.0,15.0,6.0,42.0,14.0,4.0,11.0,42.0,0,0,0,0,159,545,883,2181,1859,770,50,768,468,1,2022,2023,True,TOR,CHI,FEB
2022-23,1610612761,TOR,Toronto Raptors,22200914,2023-02-26,TOR @ CLE,L,48.0,13.0,11.0,6.0,42.0,14.0,7.0,23.0,50.0,0,0,0,0,159,1692,1507,2181,1859,770,262,2216,1108,1,2022,2023,False,CLE,TOR,FEB
2022-23,1610612761,TOR,Toronto Raptors,22200903,2023-02-25,TOR @ DET,W,48.0,11.0,12.0,12.0,48.0,5.0,8.0,11.0,52.0,0,0,0,0,159,1977,1346,1373,1354,32,350,768,1294,1,2022,2023,False,DET,TOR,FEB
2022-23,1610612761,TOR,Toronto Raptors,22200890,2023-02-23,TOR vs. NOP,W,48.0,21.0,22.0,25.0,62.0,21.0,13.0,23.0,42.0,0,0,0,0,159,545,166,125,300,1783,1116,2216,468,1,2022,2023,True,TOR,NOP,FEB
2022-23,1610612761,TOR,Toronto Raptors,22200868,2023-02-14,TOR vs. ORL,W,48.0,29.0,18.0,22.0,74.0,26.0,11.0,12.0,54.0,0,0,0,0,159,76,487,246,22,2237,766,927,1463,1,2022,2023,True,TOR,ORL,FEB
2022-23,1610612761,TOR,Toronto Raptors,22200856,2023-02-12,TOR vs. DET,W,48.0,14.0,14.0,18.0,50.0,5.0,11.0,10.0,42.0,0,0,0,0,159,1538,1027,565,1168,32,766,625,468,1,2022,2023,True,TOR,DET,FEB
2022-23,1610612761,TOR,Toronto Raptors,22200839,2023-02-10,TOR vs. UTA,L,48.0,21.0,22.0,22.0,48.0,12.0,15.0,8.0,76.0,0,0,0,0,159,545,166,246,1354,485,1435,377,2440,1,2022,2023,True,TOR,UTA,FEB
