player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1641709,Ausar Thompson,Ausar,1610612765,DET,21.0,63,10,53,0.159,25.1,113.1,4.3,0.173,0.252,1.1,0.318,0.9,0.331,9.8,6.9,7.7,26.3,0.077,191,403,555,535,180,305,78,117,131,63,45,44,109,455,383,398,395,164,DET
1631205,Buddy Boeheim,Buddy,1610612765,DET,24.0,10,0,10,0.0,8.4,104.0,0.7,0.073,0.111,0.0,0.0,0.1,0.125,2.2,2.7,3.2,8.8,0.046,493,560,130,560,473,57,502,510,502,539,539,459,352,68,113,143,97,331,DET
1630595,Cade Cunningham,Cade,1610612765,DET,22.0,62,9,53,0.145,33.5,117.8,3.8,0.115,0.163,0.9,0.203,0.4,0.106,14.0,9.0,9.5,37.1,0.057,200,412,555,541,48,495,107,303,337,121,237,244,389,570,494,503,553,272,DET
1629002,Chimezie Metu,Chimezie,1610612765,DET,27.0,51,24,27,0.471,16.8,112.0,3.0,0.177,0.267,0.8,0.295,0.3,0.203,6.6,4.8,5.2,17.5,0.056,284,257,344,342,302,257,175,107,107,145,67,271,215,307,266,277,281,277,DET
203095,Evan Fournier,Evan,1610612765,DET,31.0,32,8,24,0.25,18.1,109.9,1.7,0.088,0.133,0.9,0.271,0.2,0.132,7.7,5.3,5.3,19.4,0.071,385,423,282,474,275,165,352,443,449,118,89,344,341,350,291,283,307,194,DET
1630587,Isaiah Livers,Isaiah,1610612765,DET,25.0,23,1,22,0.043,20.4,125.4,1.4,0.073,0.115,0.6,0.191,0.2,0.135,8.1,6.8,5.8,24.5,-0.01,420,538,262,559,240,561,392,511,495,278,277,345,333,369,379,314,369,566,DET
1630191,Isaiah Stewart,Isaiah,1610612765,DET,23.0,46,9,37,0.196,30.9,114.5,5.0,0.161,0.228,0.4,0.096,0.8,0.247,12.7,8.7,8.2,34.3,0.081,315,412,475,514,87,377,54,146,162,378,522,63,173,561,482,432,516,146,DET
1631093,Jaden Ivey,Jaden,1610612765,DET,22.0,77,14,63,0.182,28.8,117.7,2.3,0.081,0.114,0.7,0.206,0.5,0.19,11.8,8.2,8.5,33.0,0.05,54,361,570,523,117,492,267,482,500,193,227,154,233,544,452,451,501,306,DET
1631105,Jalen Duren,Jalen,1610612765,DET,20.0,61,13,48,0.213,29.1,117.0,8.5,0.285,0.398,0.5,0.15,0.8,0.26,12.1,7.9,8.4,32.7,0.056,206,377,539,507,113,477,7,9,10,292,418,73,150,551,436,446,494,274,DET
1630164,James Wiseman,James,1610612765,DET,23.0,63,9,54,0.143,17.3,118.2,3.6,0.207,0.322,0.2,0.082,0.6,0.351,7.5,5.9,5.7,19.8,0.028,191,412,558,542,288,504,129,62,51,477,529,119,98,338,329,305,313,466,DET
