close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1629647,Darius Bazley,1610612760,OKC,F,22.0,69,68,0.386,248,381,0.651,0.642,0.009
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,23.0,56,55,0.376,178,296,0.601,0.633,-0.031
1630581,Josh Giddey,1610612760,OKC,G,19.0,54,53,0.444,173,292,0.592,0.631,-0.038
1630197,Aleksej Pokusevski,1610612760,OKC,F,20.0,61,57,0.412,147,242,0.607,0.641,-0.033
1630526,Jeremiah Robinson-Earl,1610612760,OKC,F,21.0,49,47,0.428,143,242,0.591,0.644,-0.053
1629676,Isaiah Roby,1610612760,OKC,F,24.0,45,43,0.489,149,237,0.629,0.647,-0.018
1630544,Tre Mann,1610612760,OKC,G,21.0,60,54,0.385,115,186,0.618,0.621,-0.003
1630598,Aaron Wiggins,1610612760,OKC,G,23.0,50,45,0.359,121,185,0.654,0.633,0.021
1629652,Luguentz Dort,1610612760,OKC,G,23.0,51,50,0.272,111,176,0.631,0.617,0.014
1630177,Theo Maledon,1610612760,OKC,G,21.0,47,43,0.412,95,159,0.597,0.619,-0.021
1629026,Kenrich Williams,1610612760,OKC,G-F,27.0,49,44,0.334,69,124,0.556,0.628,-0.072
203488,Mike Muscala,1610612760,OKC,F-C,30.0,42,38,0.413,57,119,0.479,0.632,-0.153
1630249,Vít Krejčí,1610612760,OKC,G,22.0,29,29,0.394,76,109,0.697,0.631,0.067
202324,Derrick Favors,1610612760,OKC,F,30.0,39,35,0.333,61,104,0.587,0.641,-0.055
1629660,Ty Jerome,1610612760,OKC,G-F,24.0,45,34,0.327,53,81,0.654,0.615,0.04
1630846,Olivier Sarr,1610612760,OKC,C,23.0,21,21,0.42,50,79,0.633,0.608,0.025
1630322,Lindy Waters III,1610612760,OKC,F,24.0,24,20,0.341,33,62,0.532,0.629,-0.096
1629603,Mamadi Diakite,1610612760,OKC,F,25.0,13,13,0.47,30,47,0.638,0.647,-0.009
1629658,Jaylen Hoard,1610612760,OKC,F,23.0,6,6,0.36,19,32,0.594,0.61,-0.016
1630686,Georgios Kalaitzakis,1610612760,OKC,F,23.0,9,8,0.365,15,23,0.652,0.613,0.039
1628778,Paul Watson,1610612760,OKC,G,27.0,8,6,0.377,16,20,0.8,0.648,0.152
1630285,Zavier Simpson,1610612760,OKC,G,25.0,4,4,0.257,13,19,0.684,0.644,0.04
1628982,Melvin Frazier Jr.,1610612760,OKC,G-F,25.0,3,3,0.393,8,11,0.727,0.623,0.104
1630466,Gabriel Deck,1610612760,OKC,F,27.0,7,4,0.346,5,9,0.556,0.631,-0.075
1630306,Rob Edwards,1610612760,OKC,G,25.0,2,1,0.6,1,3,0.333,0.167,0.166
203816,Scotty Hopson,1610612760,OKC,G-F,32.0,1,1,0.143,0,1,0.0,0.502,-0.502
