season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612745,HOU,Houston Rockets,22000065,2020-12-31,HOU vs. SAC,W,48.0,0.599,0.291,0.168,0.222,0.526,0.25,0.14,0.291,0,0,0,0,113,398,629,1705,1550,931,1172,984,1435,1,2020,2021,True,HOU,SAC
2020-21,1610612739,CLE,Cleveland Cavaliers,22000062,2020-12-31,CLE @ IND,L,48.0,0.524,0.293,0.182,0.28,0.575,0.276,0.141,0.255,0,0,0,0,113,1256,616,1885,841,1536,1420,968,988,1,2020,2021,False,IND,CLE
2020-21,1610612756,PHX,Phoenix Suns,22000068,2020-12-31,PHX @ UTA,W,48.0,0.589,0.119,0.153,0.182,0.488,0.226,0.144,0.235,0,0,0,0,113,480,2058,1426,1913,487,905,908,740,1,2020,2021,False,UTA,PHX
2020-21,1610612764,WAS,Washington Wizards,22000063,2020-12-31,WAS vs. CHI,L,48.0,0.583,0.488,0.136,0.265,0.62,0.272,0.163,0.333,0,0,0,0,113,533,24,1073,1036,1916,1391,511,1832,1,2020,2021,True,WAS,CHI
2020-21,1610612761,TOR,Toronto Raptors,22000066,2020-12-31,TOR vs. NYK,W,48.0,0.512,0.253,0.178,0.208,0.381,0.227,0.158,0.217,0,0,0,0,113,1410,940,1847,1721,10,914,594,529,1,2020,2021,True,TOR,NYK
2020-21,1610612754,IND,Indiana Pacers,22000062,2020-12-31,IND vs. CLE,W,48.0,0.575,0.276,0.141,0.255,0.524,0.293,0.182,0.28,0,0,0,0,113,620,738,1179,1156,902,1540,266,1304,1,2020,2021,True,IND,CLE
2020-21,1610612752,NYK,New York Knicks,22000066,2020-12-31,NYK @ TOR,L,48.0,0.381,0.227,0.158,0.217,0.512,0.253,0.178,0.208,0,0,0,0,113,2150,1240,1547,1628,749,1218,307,432,1,2020,2021,False,TOR,NYK
2020-21,1610612755,PHI,Philadelphia 76ers,22000064,2020-12-31,PHI @ ORL,W,48.0,0.566,0.165,0.146,0.208,0.384,0.221,0.107,0.206,0,0,0,0,113,726,1821,1259,1707,12,865,1697,426,1,2020,2021,False,ORL,PHI
2020-21,1610612753,ORL,Orlando Magic,22000064,2020-12-31,ORL vs. PHI,L,48.0,0.384,0.221,0.107,0.206,0.566,0.165,0.146,0.208,0,0,0,0,113,2149,1295,454,1734,1433,337,888,441,1,2020,2021,True,ORL,PHI
2020-21,1610612758,SAC,Sacramento Kings,22000065,2020-12-31,SAC @ HOU,L,48.0,0.526,0.25,0.14,0.291,0.599,0.291,0.168,0.222,0,0,0,0,113,1226,959,1172,716,1761,1523,450,579,1,2020,2021,False,HOU,SAC
2020-21,1610612741,CHI,Chicago Bulls,22000063,2020-12-31,CHI @ WAS,W,48.0,0.62,0.272,0.163,0.333,0.583,0.488,0.136,0.265,0,0,0,0,113,244,765,1642,282,1617,2137,1075,1110,1,2020,2021,False,WAS,CHI
2020-21,1610612760,OKC,Oklahoma City Thunder,22000067,2020-12-31,OKC vs. NOP,L,48.0,0.469,0.188,0.194,0.182,0.555,0.209,0.133,0.32,0,0,0,0,113,1843,1637,2000,1913,1312,725,1148,1745,1,2020,2021,True,OKC,NOP
2020-21,1610612740,NOP,New Orleans Pelicans,22000067,2020-12-31,NOP @ OKC,W,48.0,0.555,0.209,0.133,0.32,0.469,0.188,0.194,0.182,0,0,0,0,113,847,1430,988,406,314,517,157,234,1,2020,2021,False,OKC,NOP
2020-21,1610612762,UTA,Utah Jazz,22000068,2020-12-31,UTA vs. PHX,L,48.0,0.488,0.226,0.144,0.235,0.589,0.119,0.153,0.182,0,0,0,0,113,1673,1252,1242,1400,1681,103,713,234,1,2020,2021,True,UTA,PHX
2020-21,1610612751,BKN,Brooklyn Nets,22000057,2020-12-30,BKN vs. ATL,W,48.0,0.635,0.23,0.084,0.24,0.566,0.354,0.11,0.418,0,0,0,0,113,170,1193,154,1339,1431,1912,1628,2133,1,2020,2021,True,BKN,ATL
2020-21,1610612747,LAL,Los Angeles Lakers,22000060,2020-12-30,LAL @ SAS,W,48.0,0.646,0.244,0.168,0.179,0.517,0.264,0.108,0.2,0,0,0,0,113,117,1044,1712,1931,798,1319,1678,366,1,2020,2021,False,SAS,LAL
2020-21,1610612766,CHA,Charlotte Hornets,22000059,2020-12-30,CHA @ DAL,W,48.0,0.601,0.25,0.238,0.357,0.46,0.379,0.136,0.288,0,0,0,0,113,384,959,2144,168,252,1991,1075,1395,1,2020,2021,False,DAL,CHA
2020-21,1610612763,MEM,Memphis Grizzlies,22000056,2020-12-30,MEM @ BOS,L,48.0,0.478,0.269,0.212,0.439,0.626,0.154,0.157,0.25,0,0,0,0,113,1743,797,2092,12,1949,271,623,893,1,2020,2021,False,BOS,MEM
2020-21,1610612742,DAL,Dallas Mavericks,22000059,2020-12-30,DAL vs. CHA,L,48.0,0.46,0.379,0.136,0.288,0.601,0.25,0.238,0.357,0,0,0,0,113,1904,167,1073,761,1776,1172,17,1988,1,2020,2021,True,DAL,CHA
2020-21,1610612748,MIA,Miami Heat,22000058,2020-12-30,MIA vs. MIL,W,48.0,0.579,0.354,0.208,0.311,0.471,0.127,0.124,0.286,0,0,0,0,113,577,243,2078,495,329,129,1350,1360,1,2020,2021,True,MIA,MIL
2020-21,1610612759,SAS,San Antonio Spurs,22000060,2020-12-30,SAS vs. LAL,L,48.0,0.517,0.264,0.108,0.2,0.646,0.244,0.168,0.179,0,0,0,0,113,1358,836,473,1772,2044,1113,442,225,1,2020,2021,True,SAS,LAL
2020-21,1610612746,LAC,LA Clippers,22000061,2020-12-30,LAC vs. POR,W,48.0,0.589,0.232,0.107,0.28,0.5,0.447,0.184,0.196,0,0,0,0,113,479,1178,454,841,594,2113,241,337,1,2020,2021,True,LAC,POR
2020-21,1610612737,ATL,Atlanta Hawks,22000057,2020-12-30,ATL @ BKN,L,48.0,0.566,0.354,0.11,0.418,0.635,0.23,0.084,0.24,0,0,0,0,113,729,249,532,28,1991,966,2006,810,1,2020,2021,False,BKN,ATL
2020-21,1610612738,BOS,Boston Celtics,22000056,2020-12-30,BOS vs. MEM,W,48.0,0.626,0.154,0.157,0.25,0.478,0.269,0.212,0.439,0,0,0,0,113,211,1887,1524,1207,417,1358,67,2148,1,2020,2021,True,BOS,MEM
2020-21,1610612757,POR,Portland Trail Blazers,22000061,2020-12-30,POR @ LAC,L,48.0,0.5,0.447,0.184,0.196,0.589,0.232,0.107,0.28,0,0,0,0,113,1513,48,1908,1812,1682,980,1697,1304,1,2020,2021,False,LAC,POR
2020-21,1610612749,MIL,Milwaukee Bucks,22000058,2020-12-30,MIL @ MIA,L,48.0,0.471,0.127,0.124,0.286,0.579,0.354,0.208,0.311,0,0,0,0,113,1830,2032,806,768,1581,1913,81,1662,1,2020,2021,False,MIA,MIL
2020-21,1610612765,DET,Detroit Pistons,22000047,2020-12-29,DET vs. GSW,L,48.0,0.451,0.315,0.153,0.349,0.592,0.474,0.192,0.311,0,0,0,0,113,1968,442,1426,213,1703,2132,169,1662,1,2020,2021,True,DET,GSW
2020-21,1610612760,OKC,Oklahoma City Thunder,22000052,2020-12-29,OKC vs. ORL,L,48.0,0.557,0.218,0.194,0.271,0.547,0.167,0.107,0.245,0,0,0,0,113,826,1330,2005,972,1226,346,1697,854,1,2020,2021,True,OKC,ORL
2020-21,1610612738,BOS,Boston Celtics,22000048,2020-12-29,BOS @ IND,W,48.0,0.556,0.463,0.14,0.273,0.583,0.19,0.149,0.19,0,0,0,0,113,833,32,1158,932,1617,550,816,298,1,2020,2021,False,IND,BOS
2020-21,1610612743,DEN,Denver Nuggets,22000055,2020-12-29,DEN @ SAC,L,48.0,0.611,0.247,0.198,0.27,0.574,0.234,0.109,0.275,0,0,0,0,113,298,1018,2030,989,1530,1010,1658,1233,1,2020,2021,False,SAC,DEN
2020-21,1610612740,NOP,New Orleans Pelicans,22000053,2020-12-29,NOP @ PHX,L,48.0,0.5,0.234,0.191,0.279,0.554,0.226,0.13,0.277,0,0,0,0,113,1513,1152,1985,858,1299,905,1211,1262,1,2020,2021,False,PHX,NOP
2020-21,1610612754,IND,Indiana Pacers,22000048,2020-12-29,IND vs. BOS,L,48.0,0.583,0.19,0.149,0.19,0.556,0.463,0.14,0.273,0,0,0,0,113,533,1604,1328,1853,1326,2129,990,1198,1,2020,2021,True,IND,BOS
2020-21,1610612761,TOR,Toronto Raptors,22000049,2020-12-29,TOR @ PHI,L,48.0,0.45,0.156,0.192,0.22,0.429,0.393,0.189,0.315,0,0,0,0,113,1976,1880,1993,1584,82,2025,197,1694,1,2020,2021,False,PHI,TOR
2020-21,1610612755,PHI,Philadelphia 76ers,22000049,2020-12-29,PHI vs. TOR,W,48.0,0.429,0.393,0.189,0.315,0.45,0.156,0.192,0.22,0,0,0,0,113,2079,135,1960,453,185,280,165,575,1,2020,2021,True,PHI,TOR
2020-21,1610612744,GSW,Golden State Warriors,22000047,2020-12-29,GSW @ DET,W,48.0,0.592,0.474,0.192,0.311,0.451,0.315,0.153,0.349,0,0,0,0,113,458,29,1990,495,191,1718,713,1947,1,2020,2021,False,DET,GSW
2020-21,1610612748,MIA,Miami Heat,22000051,2020-12-29,MIA vs. MIL,L,48.0,0.538,0.228,0.214,0.178,0.712,0.163,0.165,0.333,0,0,0,0,113,1066,1233,2101,1938,2147,323,484,1832,1,2020,2021,True,MIA,MIL
2020-21,1610612746,LAC,LA Clippers,22000054,2020-12-29,LAC vs. MIN,W,48.0,0.625,0.182,0.153,0.302,0.489,0.191,0.141,0.259,0,0,0,0,113,213,1683,1426,584,507,558,968,1043,1,2020,2021,True,LAC,MIN
2020-21,1610612741,CHI,Chicago Bulls,22000050,2020-12-29,CHI @ WAS,W,48.0,0.523,0.368,0.13,0.173,0.5,0.31,0.193,0.204,0,0,0,0,113,1274,192,927,1961,594,1680,163,397,1,2020,2021,False,WAS,CHI
2020-21,1610612753,ORL,Orlando Magic,22000052,2020-12-29,ORL @ OKC,W,48.0,0.547,0.167,0.107,0.245,0.557,0.218,0.194,0.271,0,0,0,0,113,935,1808,454,1290,1334,820,155,1173,1,2020,2021,False,OKC,ORL
2020-21,1610612758,SAC,Sacramento Kings,22000055,2020-12-29,SAC vs. DEN,W,48.0,0.574,0.234,0.109,0.275,0.611,0.247,0.198,0.27,0,0,0,0,113,626,1138,487,909,1858,1142,130,1171,1,2020,2021,True,SAC,DEN
2020-21,1610612739,CLE,Cleveland Cavaliers,22000046,2020-12-29,CLE vs. NYK,L,48.0,0.403,0.25,0.131,0.259,0.519,0.266,0.273,0.375,0,0,0,0,113,2131,959,955,1119,837,1329,2,2062,1,2020,2021,True,CLE,NYK
2020-21,1610612756,PHX,Phoenix Suns,22000053,2020-12-29,PHX vs. NOP,W,48.0,0.554,0.226,0.13,0.277,0.5,0.234,0.191,0.279,0,0,0,0,113,858,1252,947,888,594,1009,172,1297,1,2020,2021,True,PHX,NOP
2020-21,1610612764,WAS,Washington Wizards,22000050,2020-12-29,WAS vs. CHI,L,48.0,0.5,0.31,0.193,0.204,0.523,0.368,0.13,0.173,0,0,0,0,113,1513,479,1997,1754,882,1964,1228,191,1,2020,2021,True,WAS,CHI
2020-21,1610612752,NYK,New York Knicks,22000046,2020-12-29,NYK @ CLE,W,48.0,0.519,0.266,0.273,0.375,0.403,0.25,0.131,0.259,0,0,0,0,113,1323,832,2159,90,30,1172,1190,1035,1,2020,2021,False,CLE,NYK
2020-21,1610612750,MIN,Minnesota Timberwolves,22000054,2020-12-29,MIN @ LAC,L,48.0,0.489,0.191,0.141,0.259,0.625,0.182,0.153,0.302,0,0,0,0,113,1652,1599,1179,1109,1940,456,713,1566,1,2020,2021,False,LAC,MIN
2020-21,1610612749,MIL,Milwaukee Bucks,22000051,2020-12-29,MIL @ MIA,W,48.0,0.712,0.163,0.165,0.333,0.538,0.228,0.214,0.178,0,0,0,0,113,14,1834,1670,282,1092,922,57,216,1,2020,2021,False,MIA,MIL
2020-21,1610612743,DEN,Denver Nuggets,22000044,2020-12-28,DEN vs. HOU,W,48.0,0.609,0.368,0.155,0.286,0.547,0.267,0.154,0.192,0,0,0,0,113,321,192,1492,768,1217,1343,686,318,1,2020,2021,True,DEN,HOU
2020-21,1610612745,HOU,Houston Rockets,22000044,2020-12-28,HOU @ DEN,L,48.0,0.547,0.267,0.154,0.192,0.609,0.368,0.155,0.286,0,0,0,0,113,937,808,1454,1835,1838,1964,659,1360,1,2020,2021,False,DEN,HOU
2020-21,1610612760,OKC,Oklahoma City Thunder,22000043,2020-12-28,OKC vs. UTA,L,48.0,0.552,0.221,0.168,0.28,0.576,0.163,0.172,0.244,0,0,0,0,113,872,1297,1712,841,1547,317,387,849,1,2020,2021,True,OKC,UTA
2020-21,1610612762,UTA,Utah Jazz,22000043,2020-12-28,UTA @ OKC,W,48.0,0.576,0.163,0.172,0.244,0.552,0.221,0.168,0.28,0,0,0,0,113,613,1839,1763,1308,1287,853,442,1304,1,2020,2021,False,OKC,UTA
2020-21,1610612765,DET,Detroit Pistons,22000041,2020-12-28,DET @ ATL,L,48.0,0.505,0.245,0.08,0.298,0.61,0.39,0.129,0.25,0,0,0,0,113,1507,1022,124,621,1843,2017,1242,893,1,2020,2021,False,ATL,DET
2020-21,1610612747,LAL,Los Angeles Lakers,22000045,2020-12-28,LAL vs. POR,L,48.0,0.529,0.207,0.153,0.188,0.554,0.163,0.1,0.235,0,0,0,0,113,1185,1445,1426,1876,1308,323,1808,740,1,2020,2021,True,LAL,POR
2020-21,1610612737,ATL,Atlanta Hawks,22000041,2020-12-28,ATL vs. DET,W,48.0,0.61,0.39,0.129,0.25,0.505,0.245,0.08,0.298,0,0,0,0,113,313,143,904,1207,654,1137,2028,1532,1,2020,2021,True,ATL,DET
2020-21,1610612751,BKN,Brooklyn Nets,22000042,2020-12-28,BKN vs. MEM,L,53.0,0.48,0.17,0.153,0.271,0.48,0.296,0.173,0.35,0,0,0,0,13,1737,1790,1449,964,421,1563,381,1949,1,2020,2021,True,BKN,MEM
2020-21,1610612763,MEM,Memphis Grizzlies,22000042,2020-12-28,MEM @ BKN,W,53.0,0.48,0.296,0.173,0.35,0.48,0.17,0.153,0.271,0,0,0,0,13,1738,598,1779,206,424,370,708,1190,1,2020,2021,False,BKN,MEM
2020-21,1610612757,POR,Portland Trail Blazers,22000045,2020-12-28,POR @ LAL,W,48.0,0.554,0.163,0.1,0.235,0.529,0.207,0.153,0.188,0,0,0,0,113,852,1834,336,1400,971,711,713,275,1,2020,2021,False,LAL,POR
2020-21,1610612746,LAC,LA Clippers,22000031,2020-12-27,LAC vs. DAL,L,48.0,0.368,0.263,0.149,0.14,0.575,0.31,0.084,0.304,0,0,0,0,113,2156,851,1346,2098,1536,1683,2002,1592,1,2020,2021,True,LAC,DAL
2020-21,1610612755,PHI,Philadelphia 76ers,22000035,2020-12-27,PHI @ CLE,L,48.0,0.494,0.278,0.22,0.271,0.577,0.176,0.158,0.304,0,0,0,0,113,1621,720,2120,972,1559,419,594,1592,1,2020,2021,False,CLE,PHI
2020-21,1610612741,CHI,Chicago Bulls,22000038,2020-12-27,CHI vs. GSW,L,48.0,0.61,0.36,0.209,0.279,0.49,0.288,0.105,0.25,0,0,0,0,113,305,220,2084,858,532,1507,1731,893,1,2020,2021,True,CHI,GSW
2020-21,1610612749,MIL,Milwaukee Bucks,22000036,2020-12-27,MIL @ NYK,L,48.0,0.468,0.305,0.11,0.35,0.635,0.318,0.162,0.341,0,0,0,0,113,1848,515,510,206,1994,1729,548,1905,1,2020,2021,False,NYK,MIL
2020-21,1610612742,DAL,Dallas Mavericks,22000031,2020-12-27,DAL @ LAC,W,48.0,0.575,0.31,0.084,0.304,0.368,0.263,0.149,0.14,0,0,0,0,113,620,474,156,560,5,1309,810,59,1,2020,2021,False,LAC,DAL
