season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,48.0,118.0,117.9,106.8,107.6,11.2,10.3,0.708,2.62,22.4,0.271,0.678,0.495,0.123,0.584,0.607,105.8,105.5,87.92,106,0.572,1,1,1,1,113,652,779,513,327,346,160,972,1774,1138,773,530,637,223,431,1,2020,2021,False,TOR,IND,MAY
2020-21,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,48.0,112.3,115.0,117.5,120.8,-5.1,-5.8,0.609,2.15,20.1,0.234,0.646,0.442,0.13,0.567,0.591,103.1,100.5,83.75,100,0.484,1,1081,1081,1081,113,850,1682,1383,1023,682,504,1423,1972,1909,934,710,813,853,1214,1,2020,2021,True,IND,LAL,MAY
2020-21,1610612754,IND,Indiana Pacers,22001048,2021-05-13,IND vs. MIL,L,48.0,118.1,123.1,129.5,130.3,-11.4,-7.1,0.68,4.25,21.3,0.295,0.702,0.472,0.074,0.55,0.57,111.1,108.5,90.42,108,0.418,1,1081,1081,1081,113,358,2056,1469,471,32,301,666,1515,1553,90,898,1084,79,1801,1,2020,2021,True,IND,MIL,MAY
2020-21,1610612754,IND,Indiana Pacers,22001035,2021-05-11,IND vs. PHI,W,48.0,106.1,109.6,94.8,101.1,11.3,8.5,0.757,2.0,20.9,0.277,0.788,0.545,0.149,0.53,0.572,98.1,93.5,77.92,94,0.571,1,1,1,1,113,1248,396,604,112,807,364,888,480,350,1346,1165,1066,1973,439,1,2020,2021,True,IND,PHI,MAY
2020-21,1610612754,IND,Indiana Pacers,22001027,2021-05-10,IND @ CLE,W,48.0,115.6,112.1,98.8,105.2,16.7,7.0,0.727,2.91,22.5,0.255,0.656,0.481,0.111,0.563,0.584,99.6,98.0,81.67,99,0.59,1,1,1,1,113,1059,640,701,229,219,135,1156,1912,1395,534,769,903,1317,307,1,2020,2021,False,CLE,IND,MAY
2020-21,1610612754,IND,Indiana Pacers,22001012,2021-05-08,IND vs. WAS,L,53.0,108.0,108.2,105.4,109.0,2.6,-0.8,0.66,2.54,20.1,0.172,0.683,0.438,0.107,0.514,0.563,112.5,110.49,92.08,122,0.524,1,1081,1081,1081,13,1344,876,1104,590,393,521,1971,1726,1944,453,1398,1191,37,877,1,2020,2021,True,IND,WAS,MAY
2020-21,1610612754,IND,Indiana Pacers,22001000,2021-05-06,IND vs. ATL,W,48.0,125.0,129.1,121.2,123.5,3.8,5.6,0.648,2.33,24.1,0.229,0.761,0.531,0.146,0.667,0.697,105.1,102.5,85.42,103,0.559,1,1,1,1,113,123,1826,789,693,503,40,1491,791,563,1259,67,55,549,545,1,2020,2021,True,IND,ATL,MAY
2020-21,1610612754,IND,Indiana Pacers,22000993,2021-05-05,IND vs. SAC,L,48.0,90.7,92.1,102.8,102.0,-12.1,-9.9,0.722,1.18,18.6,0.255,0.722,0.495,0.218,0.488,0.514,101.8,101.5,84.58,101,0.451,1,1081,1081,1081,113,2080,425,1626,255,1917,895,1174,1275,1143,2114,1675,1788,705,1526,1,2020,2021,True,IND,SAC,MAY
2020-21,1610612754,IND,Indiana Pacers,22000976,2021-05-03,IND @ WAS,L,48.0,116.5,118.5,126.7,128.3,-10.2,-9.8,0.528,1.65,17.1,0.304,0.727,0.49,0.143,0.561,0.597,121.3,119.5,99.58,119,0.417,1,1081,1081,1081,113,618,2020,1623,1662,1308,1307,570,1198,1249,1200,791,742,1,1809,1,2020,2021,False,WAS,IND,MAY
2020-21,1610612754,IND,Indiana Pacers,22000963,2021-05-01,IND @ OKC,W,48.0,137.3,138.2,83.2,86.4,54.1,51.8,0.719,2.41,26.5,0.125,0.663,0.509,0.155,0.776,0.786,112.4,110.0,91.67,110,0.78,1,1,1,1,113,19,25,2,273,465,3,2126,1880,942,1476,2,2,39,5,1,2020,2021,False,OKC,IND,MAY
2020-21,1610612754,IND,Indiana Pacers,22000944,2021-04-29,IND vs. BKN,L,48.0,104.4,107.6,121.1,125.0,-16.7,-17.4,0.561,2.3,16.5,0.218,0.744,0.449,0.095,0.484,0.537,107.8,104.5,87.08,105,0.402,1,1081,1081,1081,113,1380,1887,1908,1405,542,1456,1604,1006,1857,271,1690,1532,291,1922,1,2020,2021,True,IND,BKN,APR
2020-21,1610612754,IND,Indiana Pacers,22000929,2021-04-27,IND vs. POR,L,48.0,107.4,105.7,125.4,127.9,-18.1,-22.2,0.625,1.92,18.0,0.16,0.596,0.393,0.123,0.523,0.57,105.2,105.0,87.5,106,0.451,1,1081,1081,1081,113,1491,2001,2013,875,943,1035,2029,2119,2133,773,1266,1091,263,1531,1,2020,2021,True,IND,POR,APR
2020-21,1610612754,IND,Indiana Pacers,22000914,2021-04-25,IND @ ORL,W,48.0,122.5,126.0,106.3,107.7,16.2,18.3,0.56,2.15,20.1,0.163,0.703,0.486,0.125,0.632,0.662,106.1,104.0,86.67,104,0.573,1,1,1,1,113,232,782,225,1420,682,504,2014,1513,1322,815,183,160,345,418,1,2020,2021,False,ORL,IND,APR
2020-21,1610612754,IND,Indiana Pacers,22000906,2021-04-24,IND vs. DET,W,48.0,107.1,110.6,98.7,102.8,8.4,7.7,0.7,5.6,19.2,0.222,0.603,0.405,0.048,0.469,0.516,108.9,105.0,87.5,104,0.524,1,1,1,1,113,1171,467,665,361,9,725,1550,2108,2100,8,1843,1763,263,878,1,2020,2021,True,IND,DET,APR
2020-21,1610612754,IND,Indiana Pacers,22000882,2021-04-21,IND vs. OKC,W,48.0,114.2,116.2,104.5,108.4,9.8,7.8,0.652,2.73,19.9,0.286,0.586,0.439,0.105,0.525,0.556,108.9,106.0,88.33,105,0.546,1,1,1,1,113,769,825,664,654,283,552,768,2131,1939,414,1250,1304,185,662,1,2020,2021,True,IND,OKC,APR
2020-21,1610612754,IND,Indiana Pacers,22000473,2021-04-19,IND vs. SAS,L,48.0,86.3,92.2,106.4,106.9,-20.1,-14.7,0.588,2.86,13.9,0.293,0.788,0.496,0.069,0.365,0.406,105.6,102.0,85.0,102,0.345,1,1081,1081,1081,113,2073,737,1819,1194,241,1964,684,480,1121,57,2157,2157,615,2104,1,2020,2021,True,IND,SAS,APR
2020-21,1610612754,IND,Indiana Pacers,22000861,2021-04-18,IND @ ATL,L,48.0,111.6,112.5,125.3,124.0,-13.7,-11.5,0.733,2.75,22.4,0.229,0.686,0.465,0.115,0.543,0.58,103.9,104.0,86.67,104,0.471,1,1081,1081,1081,113,1037,1847,1702,208,278,151,1481,1688,1664,627,972,935,345,1336,1,2020,2021,False,ATL,IND,APR
2020-21,1610612754,IND,Indiana Pacers,22000844,2021-04-16,IND @ UTA,L,48.0,102.3,104.7,109.6,112.3,-7.3,-7.5,0.561,2.3,15.8,0.266,0.708,0.455,0.094,0.452,0.493,108.5,106.0,88.33,106,0.451,1,1081,1081,1081,113,1559,1110,1487,1405,542,1634,1034,1446,1796,258,1960,1953,185,1527,1,2020,2021,False,UTA,IND,APR
2020-21,1610612754,IND,Indiana Pacers,22000461,2021-04-14,IND @ HOU,W,48.0,119.3,123.4,110.0,114.8,9.2,8.5,0.56,1.56,18.8,0.298,0.638,0.486,0.168,0.612,0.637,111.7,107.5,89.58,107,0.551,1,1,1,1,113,341,1297,597,1420,1440,828,630,2015,1326,1705,294,332,103,614,1,2020,2021,False,HOU,IND,APR
2020-21,1610612754,IND,Indiana Pacers,22000823,2021-04-13,IND vs. LAC,L,48.0,105.8,107.5,119.6,115.6,-13.8,-8.1,0.318,1.17,10.6,0.2,0.829,0.469,0.112,0.505,0.544,107.0,108.0,90.0,107,0.398,1,1081,1081,1081,113,1387,1353,1530,2156,1931,2140,1772,187,1601,563,1504,1447,91,1942,1,2020,2021,True,IND,LAC,APR
