player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1631104,Blake Wesley,Blake,1610612759,SAS,21.0,61,19,42,0.311,14.4,0.744,0.256,0.672,0.015,0.134,0.257,0.194,0.269,0.657,0.556,0.444,1.0,0.0,0.608,0.392,102,215,0.474,206,307,515,449,349,130,439,131,401,441,30,98,26,111,324,227,1,329,383,178,300,307,208,SAS
1626224,Cedi Osman,Cedi,1610612759,SAS,29.0,72,17,55,0.236,17.6,0.424,0.576,0.401,0.025,0.528,0.196,0.071,0.131,0.376,0.724,0.276,0.965,0.035,0.837,0.163,184,384,0.479,108,331,560,497,281,438,131,400,356,127,87,452,353,343,146,408,240,258,109,451,219,217,200,SAS
1629646,Charles Bassey,Charles,1610612759,SAS,23.0,19,3,16,0.158,10.8,0.975,0.025,0.921,0.0,0.0,0.063,0.079,0.0,0.921,0.793,0.207,0.0,0.0,0.793,0.207,29,40,0.725,446,489,184,536,428,49,520,18,457,498,446,435,518,9,64,490,497,329,172,389,427,456,2,SAS
1630561,David Duke Jr.,David,1610612759,SAS,24.0,4,3,1,0.75,12.8,0.667,0.333,0.538,0.077,0.346,0.192,0.116,0.346,0.462,0.714,0.286,1.0,0.0,0.8,0.2,10,18,0.556,542,489,14,34,380,198,362,242,175,277,92,329,8,254,158,394,1,329,156,398,487,511,79,SAS
1630170,Devin Vassell,Devin,1610612759,SAS,23.0,68,17,51,0.25,33.1,0.578,0.422,0.502,0.157,0.376,0.156,0.122,0.114,0.345,0.602,0.398,0.837,0.163,0.681,0.319,498,1056,0.472,148,331,548,474,56,295,274,292,47,245,183,305,426,385,282,272,385,113,305,256,47,44,215,SAS
1628984,Devonte' Graham,Devonte',1610612759,SAS,29.0,23,8,15,0.348,13.6,0.231,0.769,0.228,0.053,0.658,0.307,0.114,0.246,0.175,0.385,0.615,0.72,0.28,0.605,0.395,38,108,0.352,420,423,168,426,367,541,28,523,232,47,18,332,36,519,464,89,434,64,384,177,403,386,512,SAS
1631230,Dominick Barlow,Dominick,1610612759,SAS,21.0,33,7,26,0.212,12.7,0.92,0.08,0.736,0.125,0.063,0.042,0.201,0.09,0.611,0.698,0.302,1.0,0.0,0.714,0.286,56,113,0.496,380,440,332,508,383,69,500,99,74,474,489,87,489,128,170,384,1,329,261,298,374,380,159,SAS
1631123,Jamaree Bouyea,Jamaree,1610612759,SAS,25.0,9,2,7,0.222,10.5,0.679,0.321,0.857,0.095,0.143,0.19,0.0,0.286,0.762,0.444,0.556,1.0,0.0,0.5,0.5,10,28,0.357,498,511,93,502,434,185,384,34,124,437,99,531,16,64,417,136,1,329,459,88,487,480,507,SAS
1631110,Jeremy Sochan,Jeremy,1610612759,SAS,21.0,74,18,56,0.243,29.6,0.707,0.293,0.627,0.033,0.244,0.146,0.129,0.121,0.595,0.596,0.404,0.986,0.014,0.676,0.324,340,776,0.438,87,316,563,491,104,162,407,158,315,376,222,283,403,140,289,265,185,312,312,248,113,97,342,SAS
1630577,Julian Champagnie,Julian,1610612759,SAS,23.0,74,19,55,0.257,19.8,0.311,0.689,0.25,0.008,0.601,0.145,0.149,0.121,0.242,0.857,0.143,0.98,0.02,0.933,0.067,164,402,0.408,87,307,560,471,249,512,57,511,439,74,227,231,402,484,32,520,192,306,36,525,234,213,429,SAS
1629640,Keldon Johnson,Keldon,1610612759,SAS,24.0,69,17,52,0.246,29.5,0.574,0.426,0.487,0.033,0.351,0.139,0.162,0.131,0.454,0.492,0.508,0.906,0.094,0.627,0.373,391,862,0.454,138,331,551,489,106,297,272,303,312,271,246,185,352,265,386,168,327,171,369,192,84,73,281,SAS
