player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1631104,Blake Wesley,Blake,1610612759,SAS,21.0,61,19,42,0.311,14.4,1.7,3.5,0.474,0.2,0.9,0.218,0.9,1.3,0.667,0.3,1.2,1.5,2.7,0.9,0.5,0.1,0.2,1.5,0.8,4.4,-2.4,11.3,0,0,10.1,206,307,49,449,349,365,384,208,434,430,452,261,242,424,448,417,439,146,240,335,396,348,287,330,374,428,357,257,38,370,SAS
1626224,Cedi Osman,Cedi,1610612759,SAS,29.0,72,17,55,0.236,17.6,2.6,5.3,0.479,1.2,3.1,0.389,0.5,0.7,0.673,0.3,2.2,2.5,1.7,0.7,0.5,0.2,0.3,1.5,1.0,6.8,-4.9,13.6,0,0,13.4,108,331,11,497,281,270,280,200,188,207,124,384,371,421,428,294,326,228,322,314,391,342,275,284,272,523,313,257,38,300,SAS
1629646,Charles Bassey,Charles,1610612759,SAS,23.0,19,3,16,0.158,10.8,1.5,2.1,0.725,0.0,0.1,0.0,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.8,0.4,0.9,0.1,1.6,0.5,3.3,-2.4,12.9,0,0,11.1,446,489,375,536,428,391,487,2,498,526,498,461,479,135,130,212,177,333,274,352,52,514,243,412,435,433,324,257,38,347,SAS
1630561,David Duke Jr.,David,1610612759,SAS,24.0,4,3,1,0.75,12.8,2.5,4.5,0.556,0.8,1.5,0.5,0.8,0.8,1.0,0.5,2.0,2.5,1.3,0.8,0.5,0.0,0.0,1.0,1.0,6.5,1.5,12.1,0,0,12.0,542,489,546,34,380,276,322,79,277,352,9,293,360,1,346,309,326,299,282,314,520,525,409,275,283,140,342,257,38,331,SAS
1630170,Devin Vassell,Devin,1610612759,SAS,23.0,68,17,51,0.25,33.1,7.3,15.5,0.472,2.4,6.6,0.372,2.4,3.0,0.801,0.4,3.4,3.8,4.1,1.6,1.1,0.3,0.5,1.1,2.2,19.5,-4.3,32.8,0,0,32.6,148,331,23,474,56,54,51,215,44,44,186,89,90,211,405,144,194,81,104,65,254,172,392,109,57,509,73,257,38,68,SAS
1628984,Devonte' Graham,Devonte',1610612759,SAS,29.0,23,8,15,0.348,13.6,1.7,4.7,0.352,1.1,3.6,0.301,0.6,0.7,0.813,0.2,1.3,1.6,2.1,0.7,0.4,0.1,0.2,0.6,0.7,5.0,1.0,10.7,0,0,10.7,420,423,390,426,367,371,314,512,207,158,370,359,382,192,491,405,433,186,287,371,475,424,482,381,348,170,369,257,38,355,SAS
1631230,Dominick Barlow,Dominick,1610612759,SAS,21.0,33,7,26,0.212,12.7,1.7,3.4,0.496,0.1,0.3,0.333,0.9,1.3,0.69,1.4,2.1,3.4,1.1,0.3,0.4,0.4,0.2,1.4,0.9,4.4,-1.0,12.2,0,0,10.5,380,440,230,508,383,361,397,159,472,491,302,255,243,399,107,303,233,338,480,383,205,351,302,292,376,332,341,257,38,359,SAS
1631123,Jamaree Bouyea,Jamaree,1610612759,SAS,25.0,9,2,7,0.222,10.5,1.1,3.1,0.357,0.1,1.0,0.111,0.0,0.0,0.0,0.3,1.8,2.1,1.2,1.0,0.1,0.0,0.2,1.1,0.1,2.3,-1.7,6.0,0,0,6.0,498,511,464,502,434,453,423,507,460,410,492,531,538,531,430,337,366,312,211,514,520,367,387,528,481,384,481,257,38,473,SAS
1631110,Jeremy Sochan,Jeremy,1610612759,SAS,21.0,74,18,56,0.243,29.6,4.6,10.5,0.438,0.9,3.1,0.308,1.5,1.9,0.771,1.9,4.6,6.4,3.4,1.9,0.8,0.5,0.9,2.3,1.8,11.6,-4.6,26.6,7,0,25.1,87,316,8,491,104,139,119,342,239,209,361,155,163,270,57,70,64,111,75,149,152,52,95,151,145,516,124,84,38,130,SAS
1630577,Julian Champagnie,Julian,1610612759,SAS,23.0,74,19,55,0.257,19.8,2.2,5.4,0.408,1.4,3.7,0.365,1.0,1.2,0.815,0.6,2.2,2.8,1.4,0.8,0.6,0.6,0.3,1.0,0.9,6.8,-1.9,15.1,0,0,14.8,87,307,11,471,249,308,273,429,155,148,211,230,252,185,317,287,302,270,279,233,139,328,403,319,270,397,279,257,38,264,SAS
1629640,Keldon Johnson,Keldon,1610612759,SAS,24.0,69,17,52,0.246,29.5,5.7,12.5,0.454,1.8,5.3,0.346,2.5,3.2,0.792,1.4,4.1,5.5,2.8,1.4,0.7,0.3,0.8,2.2,2.4,15.7,-5.0,28.1,9,0,27.9,138,331,19,489,106,89,84,281,94,80,276,79,78,233,101,91,85,137,126,194,289,70,118,93,86,530,107,64,38,100,SAS
1631103,Malaki Branham,Malaki,1610612759,SAS,21.0,75,18,57,0.24,21.3,3.6,8.4,0.432,1.2,3.6,0.347,0.7,0.8,0.873,0.4,1.6,2.0,2.1,1.2,0.4,0.1,0.5,1.3,0.8,9.2,-5.0,14.9,0,0,15.4,76,316,6,493,229,189,163,367,176,166,273,304,345,75,414,364,388,192,175,386,452,152,343,328,200,524,284,257,38,252,SAS
